,Date,Close,Diff,Open,High,Low,Volume
1630,2017-08-24,9465,25,9450,9465,9445,540
1629,2017-08-25,9470,5,9465,9480,9460,1901
1625,2017-08-28,9400,70,9410,9410,9385,6092
1624,2017-08-29,9430,30,9460,9460,9430,1776
1623,2017-08-30,9430,0,9430,9430,9405,1027
1622,2017-08-31,9465,35,9430,9465,9425,5574
1621,2017-09-01,9430,35,9430,9435,9415,2294
1618,2017-09-04,9510,80,9480,9510,9470,10947
1617,2017-09-05,9495,15,9495,9510,9480,3917
1616,2017-09-06,9525,30,9495,9525,9490,3557
1615,2017-09-07,9485,40,9475,9485,9465,3012
1614,2017-09-08,9470,15,9460,9480,9445,4530
1610,2017-09-11,9500,30,9470,9500,9450,4350
1609,2017-09-12,9475,25,9480,9490,9460,568
1608,2017-09-13,9465,10,9470,9470,9440,1484
1607,2017-09-14,9495,30,9485,9510,9485,2181
1606,2017-09-15,9485,10,9520,9530,9485,1808
1603,2017-09-18,9460,25,9485,9485,9455,967
1602,2017-09-19,9480,20,9455,9495,9455,349
1601,2017-09-20,9475,5,9500,9500,9470,1136
1600,2017-09-21,9510,35,9515,9515,9495,2512
1599,2017-09-22,9545,35,9495,9555,9495,10789
1595,2017-09-25,9505,40,9490,9505,9485,9197
1594,2017-09-26,9550,45,9510,9550,9510,2714
1593,2017-09-27,9560,10,9550,9570,9545,376
1592,2017-09-28,9650,90,9585,9655,9585,11897
1591,2017-09-29,9620,30,9625,9630,9600,51829
1588,2017-10-10,9545,75,9600,9600,9540,8291
1587,2017-10-11,9540,5,9520,9560,9500,2787
1586,2017-10-12,9520,20,9505,9545,9500,3811
1585,2017-10-13,9490,30,9525,9525,9480,3603
1584,2017-10-16,9480,10,9450,9480,9450,10206
1580,2017-10-17,9515,35,9490,9520,9490,3530
1579,2017-10-18,9485,30,9505,9510,9480,2049
1578,2017-10-19,9515,30,9510,9525,9490,2519
1577,2017-10-20,9510,5,9490,9525,9465,3722
1576,2017-10-23,9500,10,9510,9525,9480,7345
1573,2017-10-24,9475,25,9480,9485,9470,1396
1572,2017-10-25,9480,5,9480,9495,9470,2249
1571,2017-10-26,9455,25,9460,9460,9445,10638
1570,2017-10-27,9500,45,9485,9500,9480,10183
1569,2017-10-30,9455,45,9465,9470,9445,3326
1565,2017-10-31,9420,35,9440,9440,9415,12493
1564,2017-11-01,9370,50,9400,9400,9355,46382
1563,2017-11-02,9370,0,9325,9370,9325,17801
1562,2017-11-03,9365,5,9350,9365,9335,4189
1561,2017-11-06,9375,10,9370,9400,9370,4918
1558,2017-11-07,9350,25,9370,9440,9330,2148823
1557,2017-11-08,9380,30,9350,9380,9350,2127
1556,2017-11-09,9375,5,9360,9375,9350,1218
1555,2017-11-10,9390,15,9380,9400,9380,2875
1554,2017-11-13,9425,35,9395,9425,9395,9741
1550,2017-11-14,9395,30,9415,9415,9390,1503
1549,2017-11-15,9355,40,9360,9380,9350,2182
1548,2017-11-16,9260,95,9305,9305,9245,125368
1547,2017-11-17,9225,35,9220,9235,9185,24059
1546,2017-11-20,9250,25,9225,9255,9200,10000
1543,2017-11-21,9215,35,9220,9240,9210,5497
1542,2017-11-22,9155,60,9170,9200,9155,11904
1541,2017-11-23,9130,25,9135,9160,9085,17035
1540,2017-11-24,9125,5,9125,9130,9100,29152
1539,2017-11-27,9155,30,9125,9155,9125,21349
1535,2017-11-28,9120,35,9175,9175,9120,5844
1534,2017-11-29,9060,60,9125,9125,9060,9478
1533,2017-11-30,9150,90,9095,9150,9075,11496
1532,2017-12-01,9125,25,9150,9155,9110,15577
1531,2017-12-04,9160,35,9250,9250,9125,24932
1528,2017-12-05,9115,45,9135,9140,9100,26686
1527,2017-12-06,9195,80,9135,9195,9135,4757
1526,2017-12-07,9200,5,9195,9210,9165,9412
1525,2017-12-08,9195,5,9200,9210,9180,3252
1524,2017-12-11,9190,5,9180,9195,9170,1321
1520,2017-12-12,9190,0,9160,9190,9155,6842
1519,2017-12-13,9180,10,9190,9200,9165,12533
1518,2017-12-14,9145,35,9125,9150,9125,6130
1517,2017-12-15,9165,20,9160,9175,9145,7403
1516,2017-12-18,9160,5,9170,9170,9145,9246
1513,2017-12-19,9130,30,9125,9155,9125,4033
1512,2017-12-20,9095,35,9125,9130,9090,26263
1511,2017-12-21,9110,15,9095,9110,9070,44004
1510,2017-12-22,9070,40,9085,9090,9060,16136
1509,2017-12-26,9055,15,9060,9065,9045,23587
1505,2017-12-27,9035,20,9055,9055,9030,7117
1504,2017-12-28,9010,25,9040,9045,9005,11127
1503,2018-01-02,8920,90,8975,8985,8920,59516
1502,2018-01-03,8960,40,8935,8985,8935,8696
1501,2018-01-04,8940,20,8970,8990,8940,13515
1498,2018-01-05,8940,0,8935,8950,8930,8890
1497,2018-01-08,8975,35,8940,9000,8910,1433726
1496,2018-01-09,8985,10,8985,9000,8965,11349
1495,2018-01-10,9030,45,9030,9030,9000,260084
1494,2018-01-11,9030,0,9015,9040,9005,7890
1490,2018-01-12,8970,60,8985,8985,8955,8777
1489,2018-01-15,8950,20,8940,8950,8925,16167
1488,2018-01-16,8950,0,8955,8970,8945,8574
1487,2018-01-17,9005,55,8975,9005,8955,2863
1486,2018-01-18,9020,15,9005,9020,8995,10501
1483,2018-01-19,8975,45,9020,9025,8970,7834
1482,2018-01-22,9005,30,8995,9005,8975,95417
1481,2018-01-23,9010,5,9005,9025,8985,23188
1480,2018-01-24,9010,0,9045,9045,8995,12402
1479,2018-01-25,8930,80,8975,8980,8920,37855
1475,2018-01-26,8975,45,8970,8980,8955,10359
1474,2018-01-29,8980,5,8970,8985,8955,9756
1473,2018-01-30,9055,75,9015,9055,9015,16287
1472,2018-01-31,9010,45,9050,9050,9005,10481
1471,2018-02-01,9040,30,9020,9055,9010,15272
1468,2018-02-02,9110,70,9035,9115,9035,30862
1467,2018-02-05,9170,60,9180,9200,9170,46692
1466,2018-02-06,9190,20,9240,9255,9170,98641
1465,2018-02-07,9165,25,9130,9165,9100,36106
1464,2018-02-08,9165,0,9175,9195,9155,15195
1460,2018-02-09,9200,35,9245,9250,9185,15408
1459,2018-02-12,9150,50,9150,9150,9120,16647
1458,2018-02-13,9145,5,9115,9145,9110,6169
1457,2018-02-14,9085,60,9140,9140,9085,5306
1456,2018-02-19,9015,70,9020,9025,9000,21844
1453,2018-02-20,9050,35,9020,9060,9015,3506
1452,2018-02-21,9085,35,9065,9085,9050,7123
1451,2018-02-22,9145,60,9090,9155,9090,7520
1450,2018-02-23,9110,35,9135,9135,9090,13293
1449,2018-02-26,9065,45,9095,9095,9060,20503
1445,2018-02-27,9050,15,9040,9065,9025,6712
1444,2018-02-28,9130,80,9115,9155,9105,19953
1443,2018-03-02,9125,5,9150,9150,9110,17119
1442,2018-03-05,9140,15,9115,9145,9100,13733
1441,2018-03-06,9085,55,9100,9100,9065,7926
1438,2018-03-07,9035,50,9010,9040,9010,15339
1437,2018-03-08,9030,5,9010,9040,9010,6177
1436,2018-03-09,9030,0,9050,9050,9020,6910
1435,2018-03-12,8990,40,9000,9005,8975,42334
1434,2018-03-13,9020,30,8990,9020,8985,6154
1430,2018-03-14,8995,25,9015,9020,8980,5738
1429,2018-03-15,9010,15,8995,9025,8995,11407
1428,2018-03-16,9010,0,9035,9050,9010,7757
1427,2018-03-19,9055,45,9025,9060,9025,6755
1426,2018-03-20,9030,25,9070,9070,9020,3926
1423,2018-03-21,9055,25,9035,9055,9035,7381
1422,2018-03-22,9045,10,9000,9055,8990,7926
1421,2018-03-23,9135,90,9120,9135,9100,21085
1420,2018-03-26,9125,10,9140,9140,9100,11616
1419,2018-03-27,9045,80,9065,9075,9030,2306
1415,2018-03-28,9045,0,9075,9075,9000,3633
1414,2018-03-29,9015,30,9005,9030,9000,7659
1413,2018-03-30,8995,20,8985,9010,8985,17306
1412,2018-04-02,8935,60,8980,8980,8925,37879
1411,2018-04-03,8905,30,8935,8950,8905,14766
1408,2018-04-04,8955,50,8910,8955,8910,16889
1407,2018-04-05,8960,5,8955,8990,8940,18951
1406,2018-04-06,9045,85,8990,9045,8990,18678
1405,2018-04-09,9030,15,9035,9050,9010,10041
1404,2018-04-10,9025,5,9050,9060,9005,7155
1400,2018-04-11,9025,0,9000,9030,9000,3111
1399,2018-04-12,9050,25,9020,9065,9010,8670
1398,2018-04-13,9040,10,9040,9060,9040,2410
1397,2018-04-16,9075,35,9055,9095,9055,9630
1396,2018-04-17,9035,40,9050,9050,9030,838
1393,2018-04-18,9035,0,9020,9035,9000,1370
1392,2018-04-19,8985,50,9030,9030,8970,7866
1391,2018-04-20,9035,50,9030,9040,9025,1384
1390,2018-04-23,9055,20,9055,9060,9040,3706
1389,2018-04-24,9120,65,9115,9140,9100,14911
1385,2018-04-25,9140,20,9125,9150,9100,25953
1384,2018-04-26,9160,20,9145,9160,9130,10039
1383,2018-04-27,9120,40,9120,9135,9095,1307
1382,2018-04-30,9055,65,9055,9055,9035,10861
1381,2018-05-02,9110,55,9080,9130,9080,19531
1378,2018-05-03,9120,10,9140,9140,9110,1618
1377,2018-05-04,9125,5,9120,9135,9120,6308
1376,2018-05-08,9115,10,9130,9150,9115,9239
1375,2018-05-09,9165,50,9140,9175,9140,4387
1374,2018-05-10,9100,65,9160,9160,9095,5061
1370,2018-05-11,9070,30,9050,9080,9040,7799
1369,2018-05-14,9045,25,9055,9055,9035,8433
1368,2018-05-15,9110,65,9065,9115,9065,26003
1367,2018-05-16,9135,25,9155,9165,9115,10608
1366,2018-05-17,9160,25,9135,9160,9130,14768
1363,2018-05-18,9145,15,9160,9170,9125,14606
1362,2018-05-21,9205,60,9165,9210,9145,14681
1361,2018-05-23,9165,40,9145,9165,9140,16958
1360,2018-05-24,9165,0,9145,9185,9140,16760
1359,2018-05-25,9150,15,9165,9175,9135,6909
1355,2018-05-28,9115,35,9130,9130,9090,31150
1354,2018-05-29,9140,25,9125,9140,9120,1771
1353,2018-05-30,9160,20,9185,9185,9155,13592
1352,2018-05-31,9145,15,9140,9150,9110,5885
1351,2018-06-01,9135,10,9145,9145,9120,2377
1348,2018-06-04,9100,35,9105,9105,9080,6027
1347,2018-06-05,9090,10,9090,9095,9065,4689
1346,2018-06-07,9075,15,9065,9075,9055,2333
1345,2018-06-08,9130,55,9085,9130,9085,2350
1344,2018-06-11,9125,5,9120,9125,9105,3609
1340,2018-06-12,9155,30,9135,9155,9105,5811
1339,2018-06-14,9190,35,9195,9200,9180,15974
1338,2018-06-15,9325,135,9210,9325,9210,29444
1337,2018-06-18,9385,60,9355,9395,9345,100837
1336,2018-06-19,9415,30,9385,9420,9370,49400
1333,2018-06-20,9395,20,9425,9435,9375,25588
1332,2018-06-21,9445,50,9410,9445,9390,4149
1331,2018-06-22,9410,35,9430,9430,9405,20521
1330,2018-06-25,9500,90,9460,9500,9455,11866
1329,2018-06-26,9470,30,9480,9500,9460,14597
1325,2018-06-27,9500,30,9505,9520,9495,9278
1324,2018-06-28,9555,55,9535,9555,9520,24038
1323,2018-06-29,9470,85,9545,9545,9470,16669
1322,2018-07-02,9520,50,9485,9520,9470,44972
1321,2018-07-03,9515,5,9515,9565,9505,11208
1318,2018-07-04,9485,30,9490,9510,9465,11490
1317,2018-07-05,9505,20,9485,9540,9485,27094
1316,2018-07-06,9485,20,9530,9540,9485,21712
1315,2018-07-09,9455,30,9485,9490,9440,17502
1314,2018-07-10,9500,45,9450,9500,9440,8377
1310,2018-07-11,9525,25,9525,9550,9525,10428
1309,2018-07-12,9585,60,9575,9615,9575,9669
1308,2018-07-13,9575,10,9560,9580,9550,3792
1307,2018-07-16,9610,35,9600,9625,9595,44826
1306,2018-07-17,9575,35,9600,9605,9560,8406
1303,2018-07-18,9635,60,9595,9635,9595,9888
1302,2018-07-19,9645,10,9620,9645,9605,6604
1301,2018-07-20,9640,5,9650,9690,9625,12340
1300,2018-07-23,9635,5,9590,9635,9590,13709
1299,2018-07-24,9665,30,9645,9680,9640,5217
1295,2018-07-25,9595,70,9610,9625,9580,9475
1294,2018-07-26,9525,70,9525,9550,9515,10511
1293,2018-07-27,9520,5,9565,9575,9495,3483
1292,2018-07-30,9530,10,9495,9530,9490,10089
1291,2018-07-31,9535,5,9530,9535,9510,3623
1288,2018-08-01,9545,10,9495,9550,9495,70896
1287,2018-08-02,9585,40,9540,9585,9530,8906
1286,2018-08-03,9610,25,9605,9625,9595,5077
1285,2018-08-06,9565,45,9585,9595,9560,7228
1284,2018-08-07,9580,15,9580,9600,9570,31127
1280,2018-08-08,9545,35,9530,9545,9520,2691
1279,2018-08-09,9525,20,9535,9550,9505,4362
1278,2018-08-10,9615,90,9570,9630,9570,3954
1277,2018-08-13,9665,50,9640,9680,9625,22006
1276,2018-08-14,9620,45,9690,9690,9620,19342
1273,2018-08-16,9640,20,9680,9690,9610,52886
1272,2018-08-17,9605,35,9610,9620,9585,12137
1271,2018-08-20,9580,25,9540,9580,9540,11369
1270,2018-08-21,9540,40,9540,9540,9515,20481
1269,2018-08-22,9545,5,9535,9545,9525,7607
1265,2018-08-23,9565,20,9545,9575,9535,1297
1264,2018-08-24,9540,25,9585,9595,9530,6413
1263,2018-08-27,9505,35,9500,9515,9485,16658
1262,2018-08-28,9465,40,9470,9485,9455,9172
1261,2018-08-29,9470,5,9460,9480,9435,4879
1258,2018-08-30,9465,5,9480,9480,9445,6390
1257,2018-08-31,9505,40,9500,9510,9480,10996
1256,2018-09-03,9480,25,9510,9530,9465,20900
1255,2018-09-04,9505,25,9490,9525,9490,2950
1254,2018-09-05,9560,55,9535,9560,9505,11077
1250,2018-09-06,9585,25,9550,9595,9530,10743
1249,2018-09-07,9560,25,9590,9595,9560,21945
1248,2018-09-10,9630,70,9610,9640,9605,22342
1247,2018-09-11,9595,35,9635,9645,9590,3282
1246,2018-09-12,9630,35,9595,9630,9595,10938
1243,2018-09-13,9585,45,9560,9585,9550,4157
1242,2018-09-14,9540,45,9570,9575,9540,1265
1241,2018-09-17,9605,65,9565,9635,9565,7146
1240,2018-09-18,9595,10,9630,9630,9575,4446
1239,2018-09-19,9560,35,9570,9595,9560,5690
1235,2018-09-20,9555,5,9555,9585,9540,9844
1234,2018-09-21,9530,25,9535,9550,9520,6816
1233,2018-09-27,9495,35,9540,9540,9480,14786
1232,2018-09-28,9465,30,9505,9510,9460,39313
1231,2018-10-01,9500,35,9485,9505,9470,17232
1228,2018-10-02,9560,60,9510,9560,9510,33465
1227,2018-10-04,9640,80,9605,9650,9605,37460
1226,2018-10-05,9645,5,9685,9685,9645,20207
1225,2018-10-08,9665,20,9665,9675,9645,5746
1224,2018-10-10,9675,10,9655,9690,9655,4156
1220,2018-10-11,9765,90,9750,9775,9730,9302
1219,2018-10-12,9675,90,9725,9725,9655,6437
1218,2018-10-15,9680,5,9660,9695,9660,12566
1217,2018-10-16,9635,45,9670,9670,9615,4396
1216,2018-10-17,9615,20,9605,9635,9590,4630
1213,2018-10-18,9690,75,9640,9695,9640,7753
1212,2018-10-19,9665,25,9725,9740,9650,24968
1211,2018-10-22,9650,15,9690,9700,9625,20431
1210,2018-10-23,9725,75,9675,9725,9675,14250
1209,2018-10-24,9665,60,9700,9710,9650,13617
1205,2018-10-25,9715,50,9740,9745,9700,29445
1204,2018-10-26,9755,40,9730,9770,9715,29399
1203,2018-10-29,9765,10,9735,9765,9705,30796
1202,2018-10-30,9730,35,9785,9785,9730,31391
1201,2018-10-31,9735,5,9735,9760,9725,24615
1198,2018-11-01,9725,10,9745,9760,9720,41596
1197,2018-11-02,9600,125,9620,9655,9580,36660
1196,2018-11-05,9600,0,9580,9625,9575,25690
1195,2018-11-06,9615,15,9600,9615,9585,4156
1194,2018-11-07,9615,0,9605,9625,9565,44377
1190,2018-11-08,9560,55,9570,9580,9560,53732
1189,2018-11-09,9645,85,9590,9655,9590,6226
1188,2018-11-12,9705,60,9665,9710,9655,21077
1187,2018-11-13,9685,20,9750,9755,9670,6459
1186,2018-11-14,9705,20,9675,9710,9660,4003
1183,2018-11-15,9680,25,9695,9705,9655,2864
1182,2018-11-16,9650,30,9670,9685,9645,5342
1181,2018-11-19,9665,15,9620,9680,9620,2830
1180,2018-11-20,9640,25,9655,9665,9635,3313
1179,2018-11-21,9685,45,9680,9695,9665,4615
1175,2018-11-22,9670,15,9670,9675,9650,2561
1174,2018-11-23,9680,10,9670,9690,9655,3581
1173,2018-11-26,9670,10,9680,9695,9650,4961
1172,2018-11-27,9675,5,9680,9685,9660,581
1171,2018-11-28,9650,25,9675,9690,9640,3462
1168,2018-11-29,9590,60,9605,9630,9585,9080
1167,2018-11-30,9605,15,9580,9615,9570,5210
1166,2018-12-03,9520,85,9550,9575,9510,24774
1165,2018-12-04,9475,45,9510,9535,9475,13002
1164,2018-12-05,9550,75,9520,9560,9505,6473
1160,2018-12-06,9590,40,9555,9590,9555,11952
1159,2018-12-07,9595,5,9580,9595,9565,6598
1158,2018-12-10,9640,45,9635,9645,9610,5152
1157,2018-12-11,9685,45,9650,9685,9650,11467
1156,2018-12-12,9675,10,9660,9675,9645,7161
1153,2018-12-13,9630,45,9630,9655,9615,18101
1152,2018-12-14,9685,55,9630,9690,9630,4704
1151,2018-12-17,9700,15,9695,9705,9680,5249
1150,2018-12-18,9675,25,9715,9715,9665,1726
1149,2018-12-19,9635,40,9670,9670,9630,3707
1145,2018-12-20,9675,40,9680,9700,9665,4272
1144,2018-12-21,9640,35,9650,9665,9625,6383
1143,2018-12-24,9645,5,9665,9680,9635,3735
1142,2018-12-26,9665,20,9670,9675,9645,6743
1141,2018-12-27,9610,55,9645,9645,9610,2281
1138,2018-12-28,9590,20,9615,9625,9580,7320
1137,2019-01-02,9610,20,9555,9635,9555,38063
1136,2019-01-03,9690,80,9670,9700,9660,13565
1135,2019-01-04,9665,25,9670,9690,9635,7763
1134,2019-01-07,9605,60,9600,9625,9585,25122
1130,2019-01-08,9645,40,9605,9665,9600,6585
1129,2019-01-09,9640,5,9650,9660,9615,3710
1128,2019-01-10,9620,20,9620,9645,9600,4216
1127,2019-01-11,9590,30,9620,9620,9590,5023
1126,2019-01-14,9645,55,9625,9715,9610,11465
1123,2019-01-15,9640,5,9655,9655,9610,5634
1122,2019-01-16,9635,5,9645,9670,9615,7963
1121,2019-01-17,9655,20,9640,9655,9620,8773
1120,2019-01-18,9655,0,9645,9660,9635,4233
1119,2019-01-21,9705,50,9675,9705,9665,9251
1115,2019-01-22,9730,25,9700,9730,9700,6038
1114,2019-01-23,9700,30,9730,9730,9690,8131
1113,2019-01-24,9710,10,9695,9720,9675,6779
1112,2019-01-25,9650,60,9695,9705,9650,5910
1111,2019-01-28,9620,30,9630,9630,9595,5443
1108,2019-01-29,9610,10,9635,9640,9595,3436
1107,2019-01-30,9610,0,9610,9630,9600,30036
1106,2019-01-31,9585,25,9575,9585,9545,76262
1105,2019-02-01,9635,50,9580,9635,9565,13783
1104,2019-02-07,9675,40,9630,9675,9630,13907
1100,2019-02-08,9680,5,9685,9705,9660,4296
1099,2019-02-11,9690,10,9665,9695,9665,16952
1098,2019-02-12,9685,5,9695,9705,9670,4327
1097,2019-02-13,9665,20,9665,9670,9645,17754
1096,2019-02-14,9695,30,9690,9700,9675,7313
1093,2019-02-15,9725,30,9700,9725,9700,11217
1092,2019-02-18,9700,25,9700,9700,9670,15633
1091,2019-02-19,9710,10,9700,9715,9695,5831
1090,2019-02-20,9685,25,9680,9685,9655,8441
1089,2019-02-21,9700,15,9685,9705,9670,1844
1085,2019-02-22,9700,0,9690,9700,9690,3129
1084,2019-02-25,9665,35,9670,9670,9650,1707
1083,2019-02-26,9645,20,9640,9645,9620,14334
1082,2019-02-27,9645,0,9625,9645,9625,5507
1081,2019-02-28,9700,55,9650,9700,9640,16323
1078,2019-03-04,9695,5,9700,9710,9690,23302
1077,2019-03-05,9705,10,9710,9715,9700,11214
1076,2019-03-06,9740,35,9705,9740,9700,27964
1075,2019-03-07,9740,0,9740,9740,9710,19601
1074,2019-03-08,9800,60,9770,9805,9765,24223
1070,2019-03-11,9790,10,9790,9810,9770,8443
