,Date,Close,Diff,Open,High,Low,Volume
4339,2015-05-29,10000,5,9995,10015,9995,16349
6214,2015-05-29,10000,5,9995,10015,9995,16349
6154,2015-05-29,10000,5,9995,10015,9995,16349
6379,2015-05-29,10000,5,9995,10015,9995,16349
4084,2015-05-29,10000,5,9995,10015,9995,16349
4069,2015-05-29,10000,5,9995,10015,9995,16349
6559,2015-05-29,10000,5,9995,10015,9995,16349
3814,2015-05-29,10000,5,9995,10015,9995,16349
3799,2015-05-29,10000,5,9995,10015,9995,16349
6574,2015-05-29,10000,5,9995,10015,9995,16349
3784,2015-05-29,10000,5,9995,10015,9995,16349
6589,2015-05-29,10000,5,9995,10015,9995,16349
3769,2015-05-29,10000,5,9995,10015,9995,16349
3754,2015-05-29,10000,5,9995,10015,9995,16349
6604,2015-05-29,10000,5,9995,10015,9995,16349
3739,2015-05-29,10000,5,9995,10015,9995,16349
3829,2015-05-29,10000,5,9995,10015,9995,16349
6619,2015-05-29,10000,5,9995,10015,9995,16349
3709,2015-05-29,10000,5,9995,10015,9995,16349
6634,2015-05-29,10000,5,9995,10015,9995,16349
3694,2015-05-29,10000,5,9995,10015,9995,16349
6649,2015-05-29,10000,5,9995,10015,9995,16349
3679,2015-05-29,10000,5,9995,10015,9995,16349
3664,2015-05-29,10000,5,9995,10015,9995,16349
6664,2015-05-29,10000,5,9995,10015,9995,16349
3649,2015-05-29,10000,5,9995,10015,9995,16349
6679,2015-05-29,10000,5,9995,10015,9995,16349
3634,2015-05-29,10000,5,9995,10015,9995,16349
3724,2015-05-29,10000,5,9995,10015,9995,16349
4534,2015-05-29,10000,5,9995,10015,9995,16349
6544,2015-05-29,10000,5,9995,10015,9995,16349
3859,2015-05-29,10000,5,9995,10015,9995,16349
6394,2015-05-29,10000,5,9995,10015,9995,16349
4054,2015-05-29,10000,5,9995,10015,9995,16349
6409,2015-05-29,10000,5,9995,10015,9995,16349
4039,2015-05-29,10000,5,9995,10015,9995,16349
4024,2015-05-29,10000,5,9995,10015,9995,16349
6424,2015-05-29,10000,5,9995,10015,9995,16349
4009,2015-05-29,10000,5,9995,10015,9995,16349
6439,2015-05-29,10000,5,9995,10015,9995,16349
3994,2015-05-29,10000,5,9995,10015,9995,16349
3979,2015-05-29,10000,5,9995,10015,9995,16349
3844,2015-05-29,10000,5,9995,10015,9995,16349
6454,2015-05-29,10000,5,9995,10015,9995,16349
3949,2015-05-29,10000,5,9995,10015,9995,16349
3934,2015-05-29,10000,5,9995,10015,9995,16349
6484,2015-05-29,10000,5,9995,10015,9995,16349
3919,2015-05-29,10000,5,9995,10015,9995,16349
6499,2015-05-29,10000,5,9995,10015,9995,16349
3904,2015-05-29,10000,5,9995,10015,9995,16349
3889,2015-05-29,10000,5,9995,10015,9995,16349
6514,2015-05-29,10000,5,9995,10015,9995,16349
3874,2015-05-29,10000,5,9995,10015,9995,16349
6529,2015-05-29,10000,5,9995,10015,9995,16349
3964,2015-05-29,10000,5,9995,10015,9995,16349
3619,2015-05-29,10000,5,9995,10015,9995,16349
6079,2015-05-29,10000,5,9995,10015,9995,16349
6064,2015-05-29,10000,5,9995,10015,9995,16349
5629,2015-05-29,10000,5,9995,10015,9995,16349
5209,2015-05-29,10000,5,9995,10015,9995,16349
5644,2015-05-29,10000,5,9995,10015,9995,16349
5194,2015-05-29,10000,5,9995,10015,9995,16349
5179,2015-05-29,10000,5,9995,10015,9995,16349
5659,2015-05-29,10000,5,9995,10015,9995,16349
5164,2015-05-29,10000,5,9995,10015,9995,16349
5674,2015-05-29,10000,5,9995,10015,9995,16349
5149,2015-05-29,10000,5,9995,10015,9995,16349
5134,2015-05-29,10000,5,9995,10015,9995,16349
5689,2015-05-29,10000,5,9995,10015,9995,16349
5119,2015-05-29,10000,5,9995,10015,9995,16349
5704,2015-05-29,10000,5,9995,10015,9995,16349
5104,2015-05-29,10000,5,9995,10015,9995,16349
5089,2015-05-29,10000,5,9995,10015,9995,16349
5719,2015-05-29,10000,5,9995,10015,9995,16349
5074,2015-05-29,10000,5,9995,10015,9995,16349
5734,2015-05-29,10000,5,9995,10015,9995,16349
5059,2015-05-29,10000,5,9995,10015,9995,16349
5044,2015-05-29,10000,5,9995,10015,9995,16349
5749,2015-05-29,10000,5,9995,10015,9995,16349
5224,2015-05-29,10000,5,9995,10015,9995,16349
5239,2015-05-29,10000,5,9995,10015,9995,16349
5614,2015-05-29,10000,5,9995,10015,9995,16349
5254,2015-05-29,10000,5,9995,10015,9995,16349
5449,2015-05-29,10000,5,9995,10015,9995,16349
5479,2015-05-29,10000,5,9995,10015,9995,16349
5434,2015-05-29,10000,5,9995,10015,9995,16349
5494,2015-05-29,10000,5,9995,10015,9995,16349
5419,2015-05-29,10000,5,9995,10015,9995,16349
5404,2015-05-29,10000,5,9995,10015,9995,16349
5509,2015-05-29,10000,5,9995,10015,9995,16349
5389,2015-05-29,10000,5,9995,10015,9995,16349
5524,2015-05-29,10000,5,9995,10015,9995,16349
5374,2015-05-29,10000,5,9995,10015,9995,16349
5029,2015-05-29,10000,5,9995,10015,9995,16349
5359,2015-05-29,10000,5,9995,10015,9995,16349
5344,2015-05-29,10000,5,9995,10015,9995,16349
5554,2015-05-29,10000,5,9995,10015,9995,16349
5329,2015-05-29,10000,5,9995,10015,9995,16349
5314,2015-05-29,10000,5,9995,10015,9995,16349
5569,2015-05-29,10000,5,9995,10015,9995,16349
5299,2015-05-29,10000,5,9995,10015,9995,16349
5584,2015-05-29,10000,5,9995,10015,9995,16349
5284,2015-05-29,10000,5,9995,10015,9995,16349
5269,2015-05-29,10000,5,9995,10015,9995,16349
5599,2015-05-29,10000,5,9995,10015,9995,16349
5539,2015-05-29,10000,5,9995,10015,9995,16349
5764,2015-05-29,10000,5,9995,10015,9995,16349
5014,2015-05-29,10000,5,9995,10015,9995,16349
4999,2015-05-29,10000,5,9995,10015,9995,16349
4759,2015-05-29,10000,5,9995,10015,9995,16349
5944,2015-05-29,10000,5,9995,10015,9995,16349
4744,2015-05-29,10000,5,9995,10015,9995,16349
4729,2015-05-29,10000,5,9995,10015,9995,16349
5959,2015-05-29,10000,5,9995,10015,9995,16349
4714,2015-05-29,10000,5,9995,10015,9995,16349
5974,2015-05-29,10000,5,9995,10015,9995,16349
4699,2015-05-29,10000,5,9995,10015,9995,16349
4684,2015-05-29,10000,5,9995,10015,9995,16349
5989,2015-05-29,10000,5,9995,10015,9995,16349
5929,2015-05-29,10000,5,9995,10015,9995,16349
4669,2015-05-29,10000,5,9995,10015,9995,16349
6004,2015-05-29,10000,5,9995,10015,9995,16349
4639,2015-05-29,10000,5,9995,10015,9995,16349
6019,2015-05-29,10000,5,9995,10015,9995,16349
4624,2015-05-29,10000,5,9995,10015,9995,16349
4609,2015-05-29,10000,5,9995,10015,9995,16349
6034,2015-05-29,10000,5,9995,10015,9995,16349
4594,2015-05-29,10000,5,9995,10015,9995,16349
6049,2015-05-29,10000,5,9995,10015,9995,16349
4579,2015-05-29,10000,5,9995,10015,9995,16349
4564,2015-05-29,10000,5,9995,10015,9995,16349
4654,2015-05-29,10000,5,9995,10015,9995,16349
4549,2015-05-29,10000,5,9995,10015,9995,16349
4774,2015-05-29,10000,5,9995,10015,9995,16349
5914,2015-05-29,10000,5,9995,10015,9995,16349
5779,2015-05-29,10000,5,9995,10015,9995,16349
4984,2015-05-29,10000,5,9995,10015,9995,16349
5794,2015-05-29,10000,5,9995,10015,9995,16349
4969,2015-05-29,10000,5,9995,10015,9995,16349
4954,2015-05-29,10000,5,9995,10015,9995,16349
5809,2015-05-29,10000,5,9995,10015,9995,16349
4939,2015-05-29,10000,5,9995,10015,9995,16349
5824,2015-05-29,10000,5,9995,10015,9995,16349
4924,2015-05-29,10000,5,9995,10015,9995,16349
4909,2015-05-29,10000,5,9995,10015,9995,16349
4789,2015-05-29,10000,5,9995,10015,9995,16349
5839,2015-05-29,10000,5,9995,10015,9995,16349
5854,2015-05-29,10000,5,9995,10015,9995,16349
4879,2015-05-29,10000,5,9995,10015,9995,16349
4864,2015-05-29,10000,5,9995,10015,9995,16349
5869,2015-05-29,10000,5,9995,10015,9995,16349
4849,2015-05-29,10000,5,9995,10015,9995,16349
5884,2015-05-29,10000,5,9995,10015,9995,16349
4834,2015-05-29,10000,5,9995,10015,9995,16349
4819,2015-05-29,10000,5,9995,10015,9995,16349
5899,2015-05-29,10000,5,9995,10015,9995,16349
4804,2015-05-29,10000,5,9995,10015,9995,16349
4894,2015-05-29,10000,5,9995,10015,9995,16349
6694,2015-05-29,10000,5,9995,10015,9995,16349
6469,2015-05-29,10000,5,9995,10015,9995,16349
7084,2015-05-29,10000,5,9995,10015,9995,16349
3049,2015-05-29,10000,5,9995,10015,9995,16349
3034,2015-05-29,10000,5,9995,10015,9995,16349
3604,2015-05-29,10000,5,9995,10015,9995,16349
3019,2015-05-29,10000,5,9995,10015,9995,16349
7099,2015-05-29,10000,5,9995,10015,9995,16349
3004,2015-05-29,10000,5,9995,10015,9995,16349
2989,2015-05-29,10000,5,9995,10015,9995,16349
7114,2015-05-29,10000,5,9995,10015,9995,16349
2974,2015-05-29,10000,5,9995,10015,9995,16349
7129,2015-05-29,10000,5,9995,10015,9995,16349
2959,2015-05-29,10000,5,9995,10015,9995,16349
2944,2015-05-29,10000,5,9995,10015,9995,16349
7144,2015-05-29,10000,5,9995,10015,9995,16349
2929,2015-05-29,10000,5,9995,10015,9995,16349
7159,2015-05-29,10000,5,9995,10015,9995,16349
2914,2015-05-29,10000,5,9995,10015,9995,16349
2899,2015-05-29,10000,5,9995,10015,9995,16349
7174,2015-05-29,10000,5,9995,10015,9995,16349
2884,2015-05-29,10000,5,9995,10015,9995,16349
7069,2015-05-29,10000,5,9995,10015,9995,16349
3064,2015-05-29,10000,5,9995,10015,9995,16349
7054,2015-05-29,10000,5,9995,10015,9995,16349
3079,2015-05-29,10000,5,9995,10015,9995,16349
3259,2015-05-29,10000,5,9995,10015,9995,16349
6934,2015-05-29,10000,5,9995,10015,9995,16349
3244,2015-05-29,10000,5,9995,10015,9995,16349
6949,2015-05-29,10000,5,9995,10015,9995,16349
3229,2015-05-29,10000,5,9995,10015,9995,16349
3214,2015-05-29,10000,5,9995,10015,9995,16349
6964,2015-05-29,10000,5,9995,10015,9995,16349
3199,2015-05-29,10000,5,9995,10015,9995,16349
6979,2015-05-29,10000,5,9995,10015,9995,16349
7189,2015-05-29,10000,5,9995,10015,9995,16349
3184,2015-05-29,10000,5,9995,10015,9995,16349
6994,2015-05-29,10000,5,9995,10015,9995,16349
3154,2015-05-29,10000,5,9995,10015,9995,16349
7009,2015-05-29,10000,5,9995,10015,9995,16349
3139,2015-05-29,10000,5,9995,10015,9995,16349
3124,2015-05-29,10000,5,9995,10015,9995,16349
7024,2015-05-29,10000,5,9995,10015,9995,16349
3109,2015-05-29,10000,5,9995,10015,9995,16349
7039,2015-05-29,10000,5,9995,10015,9995,16349
3094,2015-05-29,10000,5,9995,10015,9995,16349
3169,2015-05-29,10000,5,9995,10015,9995,16349
3274,2015-05-29,10000,5,9995,10015,9995,16349
2869,2015-05-29,10000,5,9995,10015,9995,16349
7204,2015-05-29,10000,5,9995,10015,9995,16349
7354,2015-05-29,10000,5,9995,10015,9995,16349
2614,2015-05-29,10000,5,9995,10015,9995,16349
7369,2015-05-29,10000,5,9995,10015,9995,16349
2599,2015-05-29,10000,5,9995,10015,9995,16349
2584,2015-05-29,10000,5,9995,10015,9995,16349
7384,2015-05-29,10000,5,9995,10015,9995,16349
2569,2015-05-29,10000,5,9995,10015,9995,16349
7399,2015-05-29,10000,5,9995,10015,9995,16349
2554,2015-05-29,10000,5,9995,10015,9995,16349
2539,2015-05-29,10000,5,9995,10015,9995,16349
7414,2015-05-29,10000,5,9995,10015,9995,16349
2524,2015-05-29,10000,5,9995,10015,9995,16349
7429,2015-05-29,10000,5,9995,10015,9995,16349
2509,2015-05-29,10000,5,9995,10015,9995,16349
2494,2015-05-29,10000,5,9995,10015,9995,16349
7444,2015-05-29,10000,5,9995,10015,9995,16349
2479,2015-05-29,10000,5,9995,10015,9995,16349
7459,2015-05-29,10000,5,9995,10015,9995,16349
2464,2015-05-29,10000,5,9995,10015,9995,16349
2629,2015-05-29,10000,5,9995,10015,9995,16349
2644,2015-05-29,10000,5,9995,10015,9995,16349
7339,2015-05-29,10000,5,9995,10015,9995,16349
2659,2015-05-29,10000,5,9995,10015,9995,16349
2839,2015-05-29,10000,5,9995,10015,9995,16349
7219,2015-05-29,10000,5,9995,10015,9995,16349
2824,2015-05-29,10000,5,9995,10015,9995,16349
2809,2015-05-29,10000,5,9995,10015,9995,16349
7234,2015-05-29,10000,5,9995,10015,9995,16349
2794,2015-05-29,10000,5,9995,10015,9995,16349
7249,2015-05-29,10000,5,9995,10015,9995,16349
2779,2015-05-29,10000,5,9995,10015,9995,16349
2764,2015-05-29,10000,5,9995,10015,9995,16349
2854,2015-05-29,10000,5,9995,10015,9995,16349
7264,2015-05-29,10000,5,9995,10015,9995,16349
7279,2015-05-29,10000,5,9995,10015,9995,16349
2734,2015-05-29,10000,5,9995,10015,9995,16349
2719,2015-05-29,10000,5,9995,10015,9995,16349
7294,2015-05-29,10000,5,9995,10015,9995,16349
2704,2015-05-29,10000,5,9995,10015,9995,16349
7309,2015-05-29,10000,5,9995,10015,9995,16349
2689,2015-05-29,10000,5,9995,10015,9995,16349
2674,2015-05-29,10000,5,9995,10015,9995,16349
7324,2015-05-29,10000,5,9995,10015,9995,16349
2749,2015-05-29,10000,5,9995,10015,9995,16349
6919,2015-05-29,10000,5,9995,10015,9995,16349
5464,2015-05-29,10000,5,9995,10015,9995,16349
6829,2015-05-29,10000,5,9995,10015,9995,16349
6739,2015-05-29,10000,5,9995,10015,9995,16349
3424,2015-05-29,10000,5,9995,10015,9995,16349
3319,2015-05-29,10000,5,9995,10015,9995,16349
3364,2015-05-29,10000,5,9995,10015,9995,16349
6889,2015-05-29,10000,5,9995,10015,9995,16349
6724,2015-05-29,10000,5,9995,10015,9995,16349
6769,2015-05-29,10000,5,9995,10015,9995,16349
6784,2015-05-29,10000,5,9995,10015,9995,16349
3394,2015-05-29,10000,5,9995,10015,9995,16349
3484,2015-05-29,10000,5,9995,10015,9995,16349
3559,2015-05-29,10000,5,9995,10015,9995,16349
3514,2015-05-29,10000,5,9995,10015,9995,16349
3499,2015-05-29,10000,5,9995,10015,9995,16349
3334,2015-05-29,10000,5,9995,10015,9995,16349
3544,2015-05-29,10000,5,9995,10015,9995,16349
3409,2015-05-29,10000,5,9995,10015,9995,16349
6874,2015-05-29,10000,5,9995,10015,9995,16349
3529,2015-05-29,10000,5,9995,10015,9995,16349
6859,2015-05-29,10000,5,9995,10015,9995,16349
3349,2015-05-29,10000,5,9995,10015,9995,16349
3469,2015-05-29,10000,5,9995,10015,9995,16349
3379,2015-05-29,10000,5,9995,10015,9995,16349
3439,2015-05-29,10000,5,9995,10015,9995,16349
3574,2015-05-29,10000,5,9995,10015,9995,16349
6709,2015-05-29,10000,5,9995,10015,9995,16349
6904,2015-05-29,10000,5,9995,10015,9995,16349
3589,2015-05-29,10000,5,9995,10015,9995,16349
6814,2015-05-29,10000,5,9995,10015,9995,16349
6799,2015-05-29,10000,5,9995,10015,9995,16349
3454,2015-05-29,10000,5,9995,10015,9995,16349
3304,2015-05-29,10000,5,9995,10015,9995,16349
6844,2015-05-29,10000,5,9995,10015,9995,16349
6754,2015-05-29,10000,5,9995,10015,9995,16349
3289,2015-05-29,10000,5,9995,10015,9995,16349
5028,2015-06-01,9950,50,9955,9955,9910,163
3783,2015-06-01,9950,50,9955,9955,9910,163
5103,2015-06-01,9950,50,9955,9955,9910,163
2688,2015-06-01,9950,50,9955,9955,9910,163
5088,2015-06-01,9950,50,9955,9955,9910,163
3513,2015-06-01,9950,50,9955,9955,9910,163
2718,2015-06-01,9950,50,9955,9955,9910,163
3768,2015-06-01,9950,50,9955,9955,9910,163
5058,2015-06-01,9950,50,9955,9955,9910,163
5073,2015-06-01,9950,50,9955,9955,9910,163
5043,2015-06-01,9950,50,9955,9955,9910,163
2703,2015-06-01,9950,50,9955,9955,9910,163
4143,2015-06-01,9950,50,9955,9955,9910,163
3498,2015-06-01,9950,50,9955,9955,9910,163
4878,2015-06-01,9950,50,9955,9955,9910,163
2823,2015-06-01,9950,50,9955,9955,9910,163
3843,2015-06-01,9950,50,9955,9955,9910,163
4893,2015-06-01,9950,50,9955,9955,9910,163
3468,2015-06-01,9950,50,9955,9955,9910,163
4908,2015-06-01,9950,50,9955,9955,9910,163
2808,2015-06-01,9950,50,9955,9955,9910,163
3828,2015-06-01,9950,50,9955,9955,9910,163
4923,2015-06-01,9950,50,9955,9955,9910,163
2793,2015-06-01,9950,50,9955,9955,9910,163
2733,2015-06-01,9950,50,9955,9955,9910,163
4938,2015-06-01,9950,50,9955,9955,9910,163
4953,2015-06-01,9950,50,9955,9955,9910,163
2778,2015-06-01,9950,50,9955,9955,9910,163
3813,2015-06-01,9950,50,9955,9955,9910,163
4968,2015-06-01,9950,50,9955,9955,9910,163
2763,2015-06-01,9950,50,9955,9955,9910,163
4983,2015-06-01,9950,50,9955,9955,9910,163
4998,2015-06-01,9950,50,9955,9955,9910,163
2748,2015-06-01,9950,50,9955,9955,9910,163
3798,2015-06-01,9950,50,9955,9955,9910,163
5013,2015-06-01,9950,50,9955,9955,9910,163
3483,2015-06-01,9950,50,9955,9955,9910,163
3753,2015-06-01,9950,50,9955,9955,9910,163
2643,2015-06-01,9950,50,9955,9955,9910,163
2673,2015-06-01,9950,50,9955,9955,9910,163
2553,2015-06-01,9950,50,9955,9955,9910,163
3573,2015-06-01,9950,50,9955,9955,9910,163
5328,2015-06-01,9950,50,9955,9955,9910,163
2538,2015-06-01,9950,50,9955,9955,9910,163
5343,2015-06-01,9950,50,9955,9955,9910,163
3663,2015-06-01,9950,50,9955,9955,9910,163
5358,2015-06-01,9950,50,9955,9955,9910,163
2523,2015-06-01,9950,50,9955,9955,9910,163
5373,2015-06-01,9950,50,9955,9955,9910,163
3648,2015-06-01,9950,50,9955,9955,9910,163
5313,2015-06-01,9950,50,9955,9955,9910,163
2508,2015-06-01,9950,50,9955,9955,9910,163
3588,2015-06-01,9950,50,9955,9955,9910,163
5403,2015-06-01,9950,50,9955,9955,9910,163
2493,2015-06-01,9950,50,9955,9955,9910,163
5418,2015-06-01,9950,50,9955,9955,9910,163
3633,2015-06-01,9950,50,9955,9955,9910,163
2478,2015-06-01,9950,50,9955,9955,9910,163
5433,2015-06-01,9950,50,9955,9955,9910,163
5448,2015-06-01,9950,50,9955,9955,9910,163
3603,2015-06-01,9950,50,9955,9955,9910,163
2463,2015-06-01,9950,50,9955,9955,9910,163
5388,2015-06-01,9950,50,9955,9955,9910,163
3678,2015-06-01,9950,50,9955,9955,9910,163
5298,2015-06-01,9950,50,9955,9955,9910,163
2568,2015-06-01,9950,50,9955,9955,9910,163
5133,2015-06-01,9950,50,9955,9955,9910,163
3528,2015-06-01,9950,50,9955,9955,9910,163
2658,2015-06-01,9950,50,9955,9955,9910,163
5148,2015-06-01,9950,50,9955,9955,9910,163
3738,2015-06-01,9950,50,9955,9955,9910,163
5163,2015-06-01,9950,50,9955,9955,9910,163
5178,2015-06-01,9950,50,9955,9955,9910,163
3723,2015-06-01,9950,50,9955,9955,9910,163
5193,2015-06-01,9950,50,9955,9955,9910,163
2628,2015-06-01,9950,50,9955,9955,9910,163
3543,2015-06-01,9950,50,9955,9955,9910,163
5208,2015-06-01,9950,50,9955,9955,9910,163
2613,2015-06-01,9950,50,9955,9955,9910,163
5223,2015-06-01,9950,50,9955,9955,9910,163
3708,2015-06-01,9950,50,9955,9955,9910,163
5238,2015-06-01,9950,50,9955,9955,9910,163
2598,2015-06-01,9950,50,9955,9955,9910,163
5253,2015-06-01,9950,50,9955,9955,9910,163
3693,2015-06-01,9950,50,9955,9955,9910,163
5268,2015-06-01,9950,50,9955,9955,9910,163
2583,2015-06-01,9950,50,9955,9955,9910,163
3558,2015-06-01,9950,50,9955,9955,9910,163
5283,2015-06-01,9950,50,9955,9955,9910,163
5118,2015-06-01,9950,50,9955,9955,9910,163
4863,2015-06-01,9950,50,9955,9955,9910,163
2868,2015-06-01,9950,50,9955,9955,9910,163
4848,2015-06-01,9950,50,9955,9955,9910,163
3168,2015-06-01,9950,50,9955,9955,9910,163
4338,2015-06-01,9950,50,9955,9955,9910,163
4053,2015-06-01,9950,50,9955,9955,9910,163
3153,2015-06-01,9950,50,9955,9955,9910,163
4353,2015-06-01,9950,50,9955,9955,9910,163
3348,2015-06-01,9950,50,9955,9955,9910,163
4368,2015-06-01,9950,50,9955,9955,9910,163
3138,2015-06-01,9950,50,9955,9955,9910,163
4383,2015-06-01,9950,50,9955,9955,9910,163
4038,2015-06-01,9950,50,9955,9955,9910,163
4398,2015-06-01,9950,50,9955,9955,9910,163
3123,2015-06-01,9950,50,9955,9955,9910,163
4413,2015-06-01,9950,50,9955,9955,9910,163
3108,2015-06-01,9950,50,9955,9955,9910,163
4428,2015-06-01,9950,50,9955,9955,9910,163
4023,2015-06-01,9950,50,9955,9955,9910,163
3363,2015-06-01,9950,50,9955,9955,9910,163
4443,2015-06-01,9950,50,9955,9955,9910,163
3093,2015-06-01,9950,50,9955,9955,9910,163
4008,2015-06-01,9950,50,9955,9955,9910,163
4458,2015-06-01,9950,50,9955,9955,9910,163
4473,2015-06-01,9950,50,9955,9955,9910,163
3078,2015-06-01,9950,50,9955,9955,9910,163
4323,2015-06-01,9950,50,9955,9955,9910,163
4488,2015-06-01,9950,50,9955,9955,9910,163
3333,2015-06-01,9950,50,9955,9955,9910,163
4308,2015-06-01,9950,50,9955,9955,9910,163
4128,2015-06-01,9950,50,9955,9955,9910,163
4158,2015-06-01,9950,50,9955,9955,9910,163
3273,2015-06-01,9950,50,9955,9955,9910,163
4173,2015-06-01,9950,50,9955,9955,9910,163
3303,2015-06-01,9950,50,9955,9955,9910,163
3258,2015-06-01,9950,50,9955,9955,9910,163
4188,2015-06-01,9950,50,9955,9955,9910,163
4113,2015-06-01,9950,50,9955,9955,9910,163
4203,2015-06-01,9950,50,9955,9955,9910,163
3243,2015-06-01,9950,50,9955,9955,9910,163
4218,2015-06-01,9950,50,9955,9955,9910,163
4098,2015-06-01,9950,50,9955,9955,9910,163
3228,2015-06-01,9950,50,9955,9955,9910,163
4233,2015-06-01,9950,50,9955,9955,9910,163
4248,2015-06-01,9950,50,9955,9955,9910,163
3318,2015-06-01,9950,50,9955,9955,9910,163
3213,2015-06-01,9950,50,9955,9955,9910,163
4263,2015-06-01,9950,50,9955,9955,9910,163
4083,2015-06-01,9950,50,9955,9955,9910,163
3198,2015-06-01,9950,50,9955,9955,9910,163
4278,2015-06-01,9950,50,9955,9955,9910,163
4293,2015-06-01,9950,50,9955,9955,9910,163
3183,2015-06-01,9950,50,9955,9955,9910,163
4068,2015-06-01,9950,50,9955,9955,9910,163
3063,2015-06-01,9950,50,9955,9955,9910,163
3993,2015-06-01,9950,50,9955,9955,9910,163
4503,2015-06-01,9950,50,9955,9955,9910,163
4698,2015-06-01,9950,50,9955,9955,9910,163
2928,2015-06-01,9950,50,9955,9955,9910,163
4713,2015-06-01,9950,50,9955,9955,9910,163
3423,2015-06-01,9950,50,9955,9955,9910,163
4728,2015-06-01,9950,50,9955,9955,9910,163
3903,2015-06-01,9950,50,9955,9955,9910,163
2913,2015-06-01,9950,50,9955,9955,9910,163
4743,2015-06-01,9950,50,9955,9955,9910,163
3438,2015-06-01,9950,50,9955,9955,9910,163
4758,2015-06-01,9950,50,9955,9955,9910,163
2898,2015-06-01,9950,50,9955,9955,9910,163
4773,2015-06-01,9950,50,9955,9955,9910,163
3888,2015-06-01,9950,50,9955,9955,9910,163
2883,2015-06-01,9950,50,9955,9955,9910,163
4788,2015-06-01,9950,50,9955,9955,9910,163
3873,2015-06-01,9950,50,9955,9955,9910,163
4803,2015-06-01,9950,50,9955,9955,9910,163
3288,2015-06-01,9950,50,9955,9955,9910,163
4818,2015-06-01,9950,50,9955,9955,9910,163
3453,2015-06-01,9950,50,9955,9955,9910,163
4833,2015-06-01,9950,50,9955,9955,9910,163
2853,2015-06-01,9950,50,9955,9955,9910,163
3858,2015-06-01,9950,50,9955,9955,9910,163
2943,2015-06-01,9950,50,9955,9955,9910,163
3918,2015-06-01,9950,50,9955,9955,9910,163
4668,2015-06-01,9950,50,9955,9955,9910,163
2958,2015-06-01,9950,50,9955,9955,9910,163
3378,2015-06-01,9950,50,9955,9955,9910,163
4518,2015-06-01,9950,50,9955,9955,9910,163
3048,2015-06-01,9950,50,9955,9955,9910,163
4533,2015-06-01,9950,50,9955,9955,9910,163
3978,2015-06-01,9950,50,9955,9955,9910,163
3033,2015-06-01,9950,50,9955,9955,9910,163
4548,2015-06-01,9950,50,9955,9955,9910,163
3393,2015-06-01,9950,50,9955,9955,9910,163
4563,2015-06-01,9950,50,9955,9955,9910,163
3018,2015-06-01,9950,50,9955,9955,9910,163
3963,2015-06-01,9950,50,9955,9955,9910,163
2838,2015-06-01,9950,50,9955,9955,9910,163
4578,2015-06-01,9950,50,9955,9955,9910,163
3003,2015-06-01,9950,50,9955,9955,9910,163
