,Date,Close,Diff,Open,High,Low,Volume
1554,2017-10-30,33165,45,33380,33380,33140,110814
1550,2017-10-31,33585,420,33195,33595,33165,264214
1549,2017-11-01,34060,475,33800,34060,33760,275070
1548,2017-11-02,33945,115,34090,34115,33895,338587
1547,2017-11-03,34050,105,34055,34100,33815,259678
1546,2017-11-06,33910,140,34035,34075,33655,143163
1543,2017-11-07,33860,50,33895,34025,33820,946395
1542,2017-11-08,33995,135,33705,34095,33690,378337
1541,2017-11-09,33880,115,34065,34065,33705,448432
1540,2017-11-10,33790,90,33690,33845,33665,163421
1539,2017-11-13,33645,145,33825,33905,33575,348421
1535,2017-11-14,33590,55,33625,33655,33530,179687
1534,2017-11-15,33405,185,33550,33550,33350,294587
1533,2017-11-16,33605,200,33475,33645,33395,707412
1532,2017-11-17,33640,35,33760,33970,33635,166141
1531,2017-11-20,33460,180,33655,33700,33410,265457
1528,2017-11-21,33570,110,33580,33660,33475,166048
1527,2017-11-22,33720,150,33730,33875,33645,281870
1526,2017-11-23,33660,60,33785,33785,33615,155405
1525,2017-11-24,33700,40,33695,33710,33570,261433
1524,2017-11-27,33165,535,33745,33760,33130,363681
1520,2017-11-28,33255,90,33175,33325,33090,174898
1519,2017-11-29,33265,10,33310,33405,33245,119382
1518,2017-11-30,32725,540,33035,33135,32680,524746
1517,2017-12-01,32720,5,32820,32835,32645,215875
1516,2017-12-04,33005,285,32870,33005,32685,339746
1513,2017-12-05,33110,105,32855,33205,32805,168774
1512,2017-12-06,32650,460,33160,33160,32650,266867
1511,2017-12-07,32540,110,32735,32750,32435,375315
1510,2017-12-08,32610,70,32640,32715,32530,270443
1509,2017-12-11,32675,65,32705,32710,32535,155707
1505,2017-12-12,32540,135,32695,32695,32515,270115
1504,2017-12-13,32760,220,32635,32845,32535,215937
1503,2017-12-14,32790,30,32890,33260,32790,224180
1502,2017-12-15,32780,10,32975,33045,32760,117560
1501,2017-12-18,32820,40,32825,32905,32770,289459
1498,2017-12-19,32855,35,32945,33140,32790,401360
1497,2017-12-20,32795,60,32830,32940,32780,284698
1496,2017-12-21,32175,620,32735,32745,32170,211866
1495,2017-12-22,32355,180,32225,32380,32155,146303
1494,2017-12-26,32155,200,32470,32555,32155,518825
1490,2017-12-27,32520,365,32290,32525,32230,144905
1489,2017-12-28,33005,485,32565,33005,32565,168290
1488,2018-01-02,33105,100,33085,33170,32970,78897
1487,2018-01-03,33255,150,33235,33345,33180,172649
1486,2018-01-04,32975,280,33445,33455,32975,169548
1483,2018-01-05,33370,395,33095,33400,33095,112030
1482,2018-01-08,33630,260,33560,33730,33410,451545
1481,2018-01-09,33550,80,33575,33810,33400,244096
1480,2018-01-10,33325,225,33650,33650,33275,247553
1479,2018-01-11,33210,115,33295,33350,33075,183370
1475,2018-01-12,33220,10,33285,33285,32980,435493
1474,2018-01-15,33305,85,33350,33435,33190,144974
1473,2018-01-16,33570,265,33275,33570,33210,137293
1472,2018-01-17,33460,110,33475,33550,33370,190749
1471,2018-01-18,33460,0,33615,33740,33430,165909
1468,2018-01-19,33470,10,33510,33580,33435,151049
1467,2018-01-22,33155,315,33455,33455,33010,207937
1466,2018-01-23,33575,420,33260,33575,33260,744352
1465,2018-01-24,33635,60,33585,33790,33565,2918351
1464,2018-01-25,33950,315,33570,33975,33570,2415034
1460,2018-01-26,34085,135,33920,34085,33845,341306
1459,2018-01-29,34330,245,34270,34470,34250,572860
1458,2018-01-30,33890,440,34285,34345,33890,343730
1457,2018-01-31,33985,95,33810,34400,33755,400837
1456,2018-02-01,33915,70,34100,34105,33835,284006
1453,2018-02-02,33235,680,33795,33800,33200,553214
1452,2018-02-05,32875,360,32860,32975,32650,2359499
1451,2018-02-06,32365,510,32235,32470,31830,1185933
1450,2018-02-07,31605,760,32705,32710,31595,332100
1449,2018-02-08,31840,235,31610,31950,31500,393896
1445,2018-02-09,31020,820,30910,31140,30845,287231
1444,2018-02-12,31345,325,31130,31460,31020,378144
1443,2018-02-13,31610,265,31595,31960,31435,657258
1442,2018-02-14,31975,365,31785,32070,31785,249920
1441,2018-02-19,32175,200,32415,32425,32000,288571
1438,2018-02-20,31765,410,32090,32090,31750,437250
1437,2018-02-21,31950,185,31815,32025,31605,349452
1436,2018-02-22,31765,185,31775,31855,31675,298889
1435,2018-02-23,32220,455,31900,32225,31900,213853
1434,2018-02-26,32310,90,32400,32410,32195,226646
1430,2018-02-27,32255,55,32500,32650,32255,192357
1429,2018-02-28,31940,315,32145,32260,31815,326024
1428,2018-03-02,31375,565,31510,31545,31215,461912
1427,2018-03-05,31000,375,31325,31390,30960,435297
1426,2018-03-06,31600,600,31270,31610,31255,289126
1423,2018-03-07,31595,5,31760,31960,31445,256146
1422,2018-03-08,31910,315,31995,31995,31665,170293
1421,2018-03-09,32300,390,32095,32595,31995,386809
1420,2018-03-12,32610,310,32675,32735,32525,381086
1419,2018-03-13,32770,160,32635,32790,32585,182924
1415,2018-03-14,32750,20,32565,32760,32565,178350
1414,2018-03-15,32885,135,32840,32885,32545,206351
1413,2018-03-16,32800,85,32850,32890,32595,180531
1412,2018-03-19,32610,190,32785,32820,32540,164190
1411,2018-03-20,32700,90,32415,32700,32345,151023
1408,2018-03-21,32735,35,32745,32835,32695,123570
1407,2018-03-22,32865,130,32815,33040,32785,141754
1406,2018-03-23,31775,1090,32155,32270,31700,724472
1405,2018-03-26,32000,225,31690,32015,31525,594544
1404,2018-03-27,32200,200,32225,32285,32100,394578
1400,2018-03-28,31740,460,31810,31840,31590,322972
1399,2018-03-29,32045,305,31770,32070,31710,628535
1398,2018-03-30,32180,135,32285,32350,32180,605224
1397,2018-04-02,32060,120,32140,32370,32025,318100
1396,2018-04-03,31910,150,31875,31940,31660,1219087
1393,2018-04-04,31450,460,32095,32095,31435,240710
1392,2018-04-05,31910,460,31715,32045,31655,166546
1391,2018-04-06,31750,160,31710,31845,31595,241388
1390,2018-04-09,31985,235,31720,32025,31710,21818
1389,2018-04-10,32015,30,31860,32105,31600,135334
1385,2018-04-11,31915,100,32040,32140,31885,164782
1384,2018-04-12,32035,120,32025,32100,31930,115194
1383,2018-04-13,32130,95,32080,32160,31965,224684
1382,2018-04-16,32160,30,32285,32285,32065,308998
1381,2018-04-17,32100,60,32210,32270,32040,220155
1378,2018-04-18,32475,375,32285,32570,32285,361682
1377,2018-04-19,32635,160,32575,32700,32505,303875
1376,2018-04-20,32395,240,32445,32560,32390,266269
1375,2018-04-23,32395,0,32360,32445,32310,244539
1374,2018-04-24,32255,140,32465,32465,32080,292743
1370,2018-04-25,31975,280,32070,32070,31860,270435
1369,2018-04-26,32445,470,32110,32510,32110,421203
1368,2018-04-27,32285,340,32240,32430,32105,302002
1367,2018-04-30,32545,260,32325,32545,32255,365569
1366,2018-05-02,32180,365,32410,32410,32140,208844
1363,2018-05-03,32070,110,32100,32170,31965,282673
1362,2018-05-04,31830,240,32100,32125,31830,263778
1361,2018-05-08,31645,185,31965,32040,31635,229600
1360,2018-05-09,31590,55,31770,31770,31415,337211
1359,2018-05-10,31810,220,31740,31840,31665,244616
1355,2018-05-11,31995,185,31840,32100,31805,237468
1354,2018-05-14,31920,75,32055,32080,31865,273928
1353,2018-05-15,31635,285,31870,31940,31600,235919
1352,2018-05-16,31745,110,31515,31795,31515,204880
1351,2018-05-17,31610,135,31840,31905,31600,263977
1348,2018-05-18,31720,110,31670,31720,31605,211329
1347,2018-05-21,31780,60,31790,31860,31500,162055
1346,2018-05-23,31975,195,31740,31980,31740,232308
1345,2018-05-24,31875,100,32030,32055,31785,162198
1344,2018-05-25,31950,75,31730,32005,31725,207634
1340,2018-05-28,32060,110,32070,32105,31985,191726
1339,2018-05-29,31780,280,32015,32055,31765,199551
1338,2018-05-30,31070,710,31635,31635,30905,309671
1337,2018-05-31,31275,205,31235,31275,31090,265410
1336,2018-06-01,31380,105,31275,31520,31110,245419
1333,2018-06-04,31570,190,31505,31640,31425,211268
1332,2018-06-05,31640,70,31620,31650,31395,216671
1331,2018-06-07,31915,275,31830,32030,31795,283253
1330,2018-06-08,31625,290,31835,31860,31580,311366
1329,2018-06-11,31870,245,31645,31890,31590,189751
1325,2018-06-12,31845,25,31950,32010,31805,347437
1324,2018-06-14,31255,590,31655,31655,31220,269007
1323,2018-06-15,31080,175,31485,31485,31080,259456
1322,2018-06-18,30710,370,31110,31125,30595,237629
1321,2018-06-19,30280,430,30665,30745,30265,322816
1318,2018-06-20,30610,330,30450,30715,30355,251102
1317,2018-06-21,30265,345,30535,30650,30265,215104
1316,2018-06-22,30515,250,29990,30515,29985,2204528
1315,2018-06-25,30540,25,30455,30555,30225,95312
1314,2018-06-26,30500,40,30285,30535,30125,98280
1310,2018-06-27,30375,125,30405,30525,30350,110071
1309,2018-06-28,30075,300,30280,30305,30000,121541
1308,2018-06-29,30240,165,30105,30240,29800,115010
1307,2018-07-02,29500,740,30140,30185,29470,261274
1306,2018-07-03,29535,35,29690,29690,29310,416646
1303,2018-07-04,29470,65,29540,29655,29400,288652
1302,2018-07-05,29385,85,29420,29555,29195,369485
1301,2018-07-06,29555,170,29335,29680,29240,407465
1300,2018-07-09,29755,200,29585,29875,29495,281601
1299,2018-07-10,29840,85,29895,30000,29800,333553
1295,2018-07-11,29680,160,29580,29735,29380,239066
1294,2018-07-12,29715,35,29735,29895,29605,191807
1293,2018-07-13,30045,330,29795,30140,29795,239831
1292,2018-07-16,29955,90,30075,30135,29925,247998
1291,2018-07-17,29935,20,29950,30020,29775,269450
1288,2018-07-18,29845,90,30145,30210,29815,193884
1287,2018-07-19,29790,55,29975,30005,29750,271867
1286,2018-07-20,29935,145,29800,29945,29615,672260
1285,2018-07-23,29670,265,29875,29875,29625,417979
1284,2018-07-24,29760,90,29735,29805,29580,192886
1280,2018-07-25,29720,40,29840,29940,29675,369687
1279,2018-07-26,29850,130,29885,30025,29750,246045
1278,2018-07-27,29970,120,29955,29980,29865,184916
1277,2018-07-30,29915,55,29900,30015,29820,272983
1276,2018-07-31,29990,75,29925,29990,29845,288165
1273,2018-08-01,30050,60,30030,30185,30010,333855
1272,2018-08-02,29560,490,30085,30085,29515,244426
1271,2018-08-03,29770,210,29635,29770,29560,248310
1270,2018-08-06,29725,45,29795,29945,29720,237848
1269,2018-08-07,29930,205,29780,29930,29660,180243
1265,2018-08-08,29910,20,29995,30040,29900,213067
1264,2018-08-09,29880,30,29945,29955,29795,224519
1263,2018-08-10,29600,280,29835,29835,29530,314393
1262,2018-08-13,29175,425,29385,29420,29065,466408
1261,2018-08-14,29380,205,29235,29385,29200,159804
1258,2018-08-16,29030,350,28900,29135,28775,352615
1257,2018-08-17,29055,25,29020,29135,28990,276203
1256,2018-08-20,29100,45,29175,29300,29045,207487
1255,2018-08-21,29385,285,29055,29410,29030,179293
1254,2018-08-22,29515,130,29460,29585,29380,326468
1250,2018-08-23,29605,90,29610,29610,29465,202133
1249,2018-08-24,29735,130,29575,29790,29465,521631
1248,2018-08-27,29905,170,29830,29930,29755,291844
1247,2018-08-28,29900,5,30030,30100,29895,268513
1246,2018-08-29,29975,75,29965,30025,29910,207434
1243,2018-08-30,30030,55,30020,30185,29940,323551
1242,2018-08-31,30120,90,29885,30130,29830,302959
1241,2018-09-03,29955,165,30100,30110,29925,345635
1240,2018-09-04,30100,145,29965,30110,29895,452377
1239,2018-09-05,29710,390,29955,30040,29710,342353
1235,2018-09-06,29600,110,29775,29790,29580,380485
1234,2018-09-07,29490,110,29580,29595,29310,404325
1233,2018-09-10,29540,50,29465,29615,29450,310093
1232,2018-09-11,29470,70,29520,29675,29375,332193
1231,2018-09-12,29410,60,29480,29535,29300,241607
1228,2018-09-13,29440,30,29580,29580,29425,252967
1227,2018-09-14,29915,475,29705,29960,29705,334631
1226,2018-09-17,29710,205,29865,29865,29630,245874
1225,2018-09-18,29835,125,29520,29840,29495,462747
1224,2018-09-19,29845,10,29950,29950,29745,312491
1220,2018-09-20,30110,265,29930,30240,29905,516886
1219,2018-09-21,30250,140,30300,30300,30110,412400
1218,2018-09-27,30480,230,30185,30540,30185,471386
1217,2018-09-28,30325,155,30545,30555,30295,356670
1216,2018-10-01,30290,35,30385,30425,30180,330885
1213,2018-10-02,29910,380,30300,30350,29900,265947
1212,2018-10-04,29430,480,29935,29935,29400,289104
1211,2018-10-05,29400,30,29435,29520,29235,318152
1210,2018-10-08,29280,120,29270,29475,29255,360557
1209,2018-10-10,29055,225,29300,29315,28985,508834
1205,2018-10-11,27885,1170,28340,28535,27850,734302
1204,2018-10-12,28170,285,27870,28350,27830,309694
1203,2018-10-15,27955,215,28130,28130,27910,320960
1202,2018-10-16,27875,80,28100,28180,27865,245527
1201,2018-10-17,28290,415,28250,28425,28160,304777
1198,2018-10-18,28010,280,28165,28250,27995,314799
1197,2018-10-19,28120,110,27815,28165,27650,223046
1196,2018-10-22,28190,70,27935,28250,27880,336273
1195,2018-10-23,27400,790,27970,27990,27350,487632
1194,2018-10-24,27355,45,27715,27715,27355,411899
1190,2018-10-25,26870,485,26810,26970,26585,345120
1189,2018-10-26,26565,305,26990,26990,26295,269646
1188,2018-10-29,26270,295,26635,26790,26260,458535
1187,2018-10-30,26505,235,26170,26700,26155,335439
1186,2018-10-31,26670,165,26555,26670,26335,320086
1183,2018-11-01,26485,185,26630,26940,26485,422923
1182,2018-11-02,27485,1000,26830,27500,26815,456637
1181,2018-11-05,27200,285,27305,27305,26885,720998
1180,2018-11-06,27365,165,27355,27425,27095,400300
1179,2018-11-07,27250,115,27360,27610,27190,351229
1175,2018-11-08,27495,245,27675,27845,27495,356164
1174,2018-11-09,27320,175,27465,27570,27300,278103
1173,2018-11-12,27335,15,27115,27445,27100,336059
1172,2018-11-13,27150,185,26995,27200,26730,307036
1171,2018-11-14,27100,50,27185,27230,27035,455514
1168,2018-11-15,27365,265,27070,27395,27015,511907
1167,2018-11-16,27355,10,27480,27545,27325,350406
1166,2018-11-19,27455,100,27380,27615,27325,559345
1165,2018-11-20,27185,270,27170,27310,27110,765058
1164,2018-11-21,27045,140,26845,27080,26760,406265
1160,2018-11-22,27020,25,27060,27140,26980,365074
1159,2018-11-23,26840,180,27015,27085,26735,395656
1158,2018-11-26,27175,335,26900,27235,26900,302173
1157,2018-11-27,27415,240,27320,27475,27160,475714
1156,2018-11-28,27575,160,27495,27575,27385,358274
1153,2018-11-29,27660,85,27950,28000,27590,481798
1152,2018-11-30,27440,220,27720,27750,27325,461506
1151,2018-12-03,27845,405,27765,27935,27605,581564
1150,2018-12-04,27535,310,27740,27785,27420,561898
1149,2018-12-05,27375,160,27200,27490,27195,396842
1145,2018-12-06,26950,425,27330,27330,26925,350132
1144,2018-12-07,27080,130,27120,27190,26965,669962
1143,2018-12-10,26775,305,26685,26855,26635,438275
1142,2018-12-11,26745,30,26860,26860,26670,440521
1141,2018-12-12,27135,390,26870,27135,26820,374333
1138,2018-12-13,27270,135,27155,27360,27080,439767
1137,2018-12-14,26835,435,27225,27230,26680,342179
1136,2018-12-17,26890,55,26900,26985,26870,397586
1135,2018-12-18,26805,85,26695,26925,26695,783837
1134,2018-12-19,26975,170,26995,27000,26805,423388
1130,2018-12-20,26700,275,26825,26870,26570,473076
1129,2018-12-21,26680,20,26685,26745,26610,942313
1128,2018-12-24,26700,20,26615,26715,26570,518286
1127,2018-12-26,26355,345,26370,26520,26190,128393
1126,2018-12-27,26710,355,26850,26850,26640,73441
1123,2018-12-28,26935,225,26790,26965,26790,58804
1122,2019-01-02,26520,415,27150,27150,26455,244809
1121,2019-01-03,26250,270,26500,26550,26220,291292
1120,2019-01-04,26485,235,26265,26485,26180,285977
1119,2019-01-07,26835,350,26850,27020,26790,176752
1115,2019-01-08,26655,180,26850,26925,26655,146745
1114,2019-01-09,27215,560,26840,27305,26820,131551
1113,2019-01-10,27225,10,27275,27370,27170,196811
1112,2019-01-11,27415,190,27325,27465,27255,225580
1111,2019-01-14,27170,245,27355,27365,27135,274143
1108,2019-01-15,27705,535,27265,27715,27240,232193
1107,2019-01-16,27805,100,27690,27820,27625,260545
1106,2019-01-17,27910,105,27905,28015,27795,407183
1105,2019-01-18,28095,185,28045,28130,27980,273131
1104,2019-01-21,28125,30,28265,28275,27970,191483
1100,2019-01-22,27980,145,28150,28200,27890,167771
1099,2019-01-23,28100,120,27850,28200,27850,401739
1098,2019-01-24,28360,260,28115,28370,28105,819373
1097,2019-01-25,28915,555,28460,28920,28440,944399
1096,2019-01-28,28900,15,28955,29080,28790,276823
1093,2019-01-29,28990,90,28840,29000,28715,371643
1092,2019-01-30,29380,390,29020,29380,28985,574794
1091,2019-01-31,29425,45,29790,29790,29340,419859
1090,2019-02-01,29295,130,29465,29575,29285,246026
1089,2019-02-07,29295,0,29610,29610,29230,227000
1085,2019-02-08,28870,425,29150,29150,28830,199398
1084,2019-02-11,28920,50,29015,29015,28755,180982
1083,2019-02-12,29100,180,28945,29160,28910,197538
1082,2019-02-13,29220,120,29235,29265,29150,176829
1081,2019-02-14,29505,285,29220,29505,29020,182226
1078,2019-02-15,29140,365,29290,29335,29020,140418
1077,2019-02-18,29345,205,29365,29450,29230,206855
1076,2019-02-19,29210,135,29370,29370,29040,140261
1075,2019-02-20,29560,350,29410,29665,29350,207132
1074,2019-02-21,29535,25,29470,29655,29335,246448
1070,2019-02-22,29580,45,29520,29580,29405,175882
