,Date,Close,Diff,Open,High,Low,Volume
1756,2017-04-20,13130,40,13160,13160,13130,181718
1753,2017-04-21,13120,10,13170,13170,13120,169255
1752,2017-04-24,13095,25,13160,13160,13080,249692
1751,2017-04-25,12985,110,12985,12985,12945,177455
1750,2017-04-26,13020,35,12965,13160,12900,175393
1749,2017-04-27,12800,110,12805,12805,12775,187461
1745,2017-04-28,12795,5,13050,13050,12755,266339
1744,2017-05-02,12750,45,12730,12750,12705,122553
1743,2017-05-04,12550,200,12555,12555,12515,163928
1742,2017-05-08,12580,30,12520,12580,12520,130213
1741,2017-05-10,12435,145,12435,12435,12410,128400
1738,2017-05-11,12525,90,12485,12525,12485,156407
1737,2017-05-12,12465,60,12465,12465,12450,1172
1736,2017-05-15,12420,45,12750,12750,12395,131897
1735,2017-05-16,12445,25,12780,12780,12410,134391
1734,2017-05-17,12370,75,12365,12370,12355,5264
1730,2017-05-18,12410,40,12410,12410,12380,10103
1729,2017-05-19,12490,80,12490,12490,12455,4920
1728,2017-05-22,12630,140,12775,12775,12570,18175
1727,2017-05-23,12600,30,12730,12730,12530,12441
1726,2017-05-24,12620,20,12625,12625,12585,1740
1723,2017-05-25,12710,90,12675,12710,12675,12023
1722,2017-05-26,12710,0,12700,12715,12675,19999
1721,2017-05-29,12625,85,12810,12810,12585,17089
1720,2017-05-30,12625,0,12610,12625,12585,5937
1719,2017-05-31,12590,35,12550,12590,12520,6961
1715,2017-06-01,12565,25,12790,12790,12530,644
1714,2017-06-02,12640,75,12590,12650,12580,5197
1713,2017-06-05,12725,85,12700,12730,12700,1476
1712,2017-06-07,12635,90,12750,12750,12630,3400
1711,2017-06-08,12715,80,12685,12715,12680,4857
1708,2017-06-09,12700,15,12700,12700,12665,3199
1707,2017-06-12,12760,60,12750,12775,12745,484436
1706,2017-06-13,12855,95,12800,12865,12800,77800
1705,2017-06-14,12895,40,12880,12900,12820,28918
1704,2017-06-15,12920,25,12905,12940,12905,8331
1700,2017-06-16,13000,80,12920,13000,12920,10976
1699,2017-06-19,12970,30,13000,13000,12930,3820
1698,2017-06-20,12950,20,12970,12975,12935,4033
1697,2017-06-21,12940,10,13030,13030,12905,1855
1696,2017-06-22,12905,35,12910,12910,12875,3959
1693,2017-06-23,12920,15,12880,12920,12880,12601
1692,2017-06-26,12970,50,13140,13140,12935,4104
1691,2017-06-27,13035,65,13090,13090,13010,59815
1690,2017-06-28,12935,100,12900,12945,12900,284
1689,2017-06-29,12930,5,12940,12940,12915,19648
1685,2017-06-30,12850,80,12830,12850,12790,1734
1684,2017-07-03,12815,35,12825,12825,12785,11529
1683,2017-07-04,12975,160,12900,12980,12900,25279
1682,2017-07-05,12975,0,13000,13000,12975,575
1681,2017-07-06,12815,160,12975,12975,12785,3298
1678,2017-07-07,12570,245,12570,12570,12560,8100
1677,2017-07-10,12650,80,12615,12650,12615,2871
1676,2017-07-11,12520,130,12515,12520,12505,5929
1675,2017-07-12,12510,10,12575,12575,12505,7967
1674,2017-07-13,12655,145,12620,12655,12615,2384
1670,2017-07-14,12685,30,12685,12685,12645,1856
1669,2017-07-17,12810,125,12810,12810,12770,20185
1668,2017-07-18,12890,80,12815,12905,12815,3430
1667,2017-07-19,12860,30,12845,12870,12830,81581
1666,2017-07-20,12970,110,12900,12970,12900,6588
1663,2017-07-21,12895,75,12975,12975,12865,12152
1662,2017-07-24,12905,10,12905,12905,12865,1650
1661,2017-07-25,12885,20,12895,12895,12855,330
1660,2017-07-26,12890,5,12885,12890,12865,1974
1659,2017-07-27,12950,60,12940,12975,12940,1184
1655,2017-07-28,12890,50,12890,12890,12850,10819
1654,2017-07-31,12845,45,13050,13050,12820,12052
1653,2017-08-01,12860,15,12840,12870,12830,16221
1652,2017-08-02,12905,45,12890,12920,12890,918
1651,2017-08-03,12815,90,12825,12825,12800,3009
1648,2017-08-04,12775,40,12785,12785,12745,2966
1647,2017-08-07,12825,50,12800,12825,12785,1958
1646,2017-08-08,12810,15,12815,12815,12780,128135
1645,2017-08-09,12750,60,12650,12750,12650,2989
1644,2017-08-10,12710,40,12720,12720,12675,21925
1640,2017-08-11,12625,85,12625,12625,12585,903
1639,2017-08-14,12550,75,12545,12550,12530,15245
1638,2017-08-16,12700,150,12650,12700,12650,7576
1637,2017-08-17,12760,60,12730,12760,12730,154539
1636,2017-08-18,12675,85,12675,12675,12655,8701
1633,2017-08-21,12555,120,12555,12555,12550,8040
1632,2017-08-22,12685,130,12645,12685,12645,14306
1631,2017-08-23,12655,30,12655,12655,12620,1218
1630,2017-08-24,12780,125,12780,12780,12745,316
1629,2017-08-25,12740,40,12740,12740,12700,2898
1625,2017-08-28,12795,55,12760,12795,12755,3452
1624,2017-08-29,12700,95,12700,12700,12680,4259
1623,2017-08-30,12685,15,12685,12685,12675,2027
1622,2017-08-31,12760,75,12750,12760,12750,5313
1621,2017-09-01,12820,60,12835,12835,12795,6712
1618,2017-09-04,12775,45,12700,12840,12700,725
1617,2017-09-05,12770,5,12770,12865,12755,4147
1616,2017-09-06,12805,35,12810,12830,12805,928
1615,2017-09-07,12855,50,12830,12875,12830,10925
1614,2017-09-08,12915,60,12940,12945,12915,3462
1610,2017-09-11,12965,50,12935,12965,12935,3352
1609,2017-09-12,13075,110,12975,13075,12975,21039
1608,2017-09-13,12905,170,12930,12930,12895,4680
1607,2017-09-14,12880,25,12900,12900,12860,4978
1606,2017-09-15,12990,110,13000,13000,12965,883
1603,2017-09-18,13025,35,12990,13025,12990,2535
1602,2017-09-19,12965,60,13075,13075,12935,806
1601,2017-09-20,12880,85,12885,12885,12840,2033
1600,2017-09-21,12815,65,12890,12890,12815,511
1599,2017-09-22,12810,5,12820,12820,12790,265
1595,2017-09-25,12725,85,12830,12830,12690,9380
1594,2017-09-26,12800,75,12800,12800,12760,1207
1593,2017-09-27,12820,20,12820,12820,12800,724
1592,2017-09-28,12705,115,12710,12710,12700,5828
1591,2017-09-29,12760,55,12765,12765,12725,11616
1588,2017-10-10,12830,70,12755,12830,12755,18481
1587,2017-10-11,12910,80,12875,12915,12875,1328
1586,2017-10-12,12965,55,12930,12965,12925,16385
1585,2017-10-13,13010,45,13010,13035,12995,4157
1584,2017-10-16,13065,55,13135,13135,13025,4834
1580,2017-10-17,13035,30,13065,13065,13000,1413
1579,2017-10-18,13020,15,12990,13025,12990,282
1578,2017-10-19,13025,5,13015,13025,12995,252
1577,2017-10-20,12975,50,12965,12975,12950,152293
1576,2017-10-23,12895,80,12895,12895,12870,55064
1573,2017-10-24,12850,45,12850,12850,12810,1470
1572,2017-10-25,12770,80,12770,12770,12755,58989
1571,2017-10-26,12730,40,12735,12735,12720,110231
1570,2017-10-27,12635,95,12635,12635,12600,87250
1569,2017-10-30,12585,60,12590,12590,12550,50862
1565,2017-10-31,12575,10,12575,12575,12530,55216
1564,2017-11-01,12575,0,12575,12575,12560,5978
1563,2017-11-02,12630,55,12630,12630,12610,397
1562,2017-11-03,12710,80,12705,12735,12695,11986
1561,2017-11-06,12710,0,12700,12710,12660,1249
1558,2017-11-07,12770,60,12725,12780,12725,40746
1557,2017-11-08,12895,125,12860,12895,12855,3219
1556,2017-11-09,12920,25,12925,12925,12910,7679
1555,2017-11-10,12960,40,12940,12960,12920,8101
1554,2017-11-13,12975,15,12950,12975,12935,5779
1550,2017-11-14,13025,50,13000,13040,13000,3601
1549,2017-11-15,12990,35,12970,13010,12955,7147
1548,2017-11-16,12875,115,12885,12885,12840,7508
1547,2017-11-17,12980,105,12990,13010,12935,11314
1546,2017-11-20,12945,35,12960,12975,12920,4736
1543,2017-11-21,12930,15,13075,13075,12895,41434
1542,2017-11-22,13005,75,12930,13060,12910,6462
1541,2017-11-23,12960,45,12980,12980,12940,692
1540,2017-11-24,12960,0,12940,12960,12930,161
1539,2017-11-27,12980,20,12960,12980,12940,808
1535,2017-11-28,12915,65,12920,12920,12885,546
1534,2017-11-29,12850,65,12920,12920,12830,2299
1533,2017-11-30,12875,25,12880,12890,12835,38998
1532,2017-12-01,12885,10,12875,12885,12850,1545
1531,2017-12-04,12925,40,12885,12930,12885,124599
1528,2017-12-05,12860,65,12950,12950,12850,660
1527,2017-12-06,12755,105,12870,12870,12715,4542
1526,2017-12-07,12735,20,12735,12735,12695,4945
1525,2017-12-08,12765,30,12730,12770,12730,14190
1524,2017-12-11,12840,75,12835,12840,12825,5602
1520,2017-12-12,12830,10,12850,12850,12825,3123
1519,2017-12-13,12895,65,12830,12895,12830,11193
1518,2017-12-14,12955,60,12975,12975,12875,11981
1517,2017-12-15,12905,50,12905,12905,12875,1980
1516,2017-12-18,12995,90,12975,12995,12955,1515
1513,2017-12-19,13095,100,13040,13095,13010,11442
1512,2017-12-20,12740,355,12800,12830,12740,2053
1511,2017-12-21,12715,25,12800,12800,12655,9591
1510,2017-12-22,12650,65,12700,12700,12630,8786
1509,2017-12-26,12695,45,12700,12700,12665,6510
1505,2017-12-27,12750,55,12700,12760,12700,2474
1504,2017-12-28,12800,50,12900,12900,12765,5397
1503,2018-01-02,12815,15,12800,12815,12775,13852
1502,2018-01-03,12820,5,13000,13000,12805,17788
1501,2018-01-04,12795,25,12900,12900,12765,30005
1498,2018-01-05,12565,230,12895,12895,12560,82291
1497,2018-01-08,12575,10,12690,12690,12565,7261
1496,2018-01-09,12640,65,12700,12700,12635,9648
1495,2018-01-10,12475,165,12700,12700,12465,4626
1494,2018-01-11,12320,155,12600,12600,12290,5489
1490,2018-01-12,12295,25,12500,12500,12260,2822
1489,2018-01-15,12205,90,12380,12380,12100,18411
1488,2018-01-16,12190,15,12300,12300,12155,4221
1487,2018-01-17,12210,20,12300,12300,12210,6242
1486,2018-01-18,12300,90,12300,12300,12290,9951
1483,2018-01-19,12145,155,12400,12400,12140,11769
1482,2018-01-22,12210,65,12270,12270,12170,2746
1481,2018-01-23,12330,120,12330,12330,12310,35150
1480,2018-01-24,12480,150,12335,12485,12335,11999
1479,2018-01-25,12450,30,12480,12480,12360,24072
1475,2018-01-26,12470,20,12495,12495,12375,11236
1474,2018-01-29,12300,170,12490,12490,12285,14294
1473,2018-01-30,12025,165,12300,12300,12010,809735
1472,2018-01-31,12000,25,12100,12100,11905,121960
1471,2018-02-01,12160,160,12200,12240,12130,21761
1468,2018-02-02,11970,190,12200,12200,11950,12989
1467,2018-02-05,11870,100,12000,12000,11850,6549
1466,2018-02-06,11465,405,12100,12100,11345,12854
1465,2018-02-07,11555,90,11600,11600,11475,3392
1464,2018-02-08,11470,85,11700,11760,11350,1648
1460,2018-02-09,11135,335,11320,11400,10940,7949
1459,2018-02-12,11430,295,11200,11430,11200,2810
1458,2018-02-13,11290,140,11265,11430,11265,42638
1457,2018-02-14,11430,140,11440,11465,11370,7705
1456,2018-02-19,11485,55,11490,11580,11460,795
1453,2018-02-20,11600,115,11515,11600,11515,1950
1452,2018-02-21,11445,155,11630,11630,11430,3104
1451,2018-02-22,11225,220,11630,11630,11220,3839
1450,2018-02-23,11345,120,11225,11345,11225,1287
1449,2018-02-26,11525,180,11500,11525,11450,1678
1445,2018-02-27,11475,50,11525,11550,11460,436
1444,2018-02-28,11280,195,11575,11575,11275,1951
1443,2018-03-02,11310,30,11400,11400,11280,26055
1442,2018-03-05,11285,25,11350,11350,11275,1850
1441,2018-03-06,11310,25,11495,11495,11310,3892
1438,2018-03-07,11320,10,11400,11435,11285,441
1437,2018-03-08,11430,110,11495,11495,11425,1335
1436,2018-03-09,11545,115,11500,11565,11450,1552
1435,2018-03-12,11625,80,11580,11625,11555,1572
1434,2018-03-13,11675,50,11635,11680,11585,5184
1430,2018-03-14,11570,105,11700,11700,11570,2347
1429,2018-03-15,11565,5,11580,11640,11565,1236
1428,2018-03-16,11690,125,11695,11695,11585,840
1427,2018-03-19,11685,5,11690,11690,11660,2829
1426,2018-03-20,11615,70,11420,11665,11415,3018
1423,2018-03-21,11580,35,11700,11700,11580,240
1422,2018-03-22,11550,30,11580,11580,11500,8850
1421,2018-03-23,11385,165,11550,11550,11355,10851
1420,2018-03-26,11260,125,11450,11450,11200,1897
1419,2018-03-27,11380,120,11400,11400,11280,276
1415,2018-03-28,11370,10,11400,11400,11370,180
1414,2018-03-29,11585,215,11500,11595,11500,2466
1413,2018-03-30,11680,95,11600,11680,11590,1670
1412,2018-04-02,11740,60,11710,11745,11690,12786
1411,2018-04-03,11595,145,11740,11740,11440,30492
1408,2018-04-04,11680,85,11700,11700,11565,10837
1407,2018-04-05,11705,25,11695,11760,11695,4316
1406,2018-04-06,11660,45,11760,11775,11660,13343
1405,2018-04-09,11695,35,11680,11695,11680,1550
1404,2018-04-10,11710,15,11650,11710,11640,186754
1400,2018-04-11,11645,65,11710,11710,11625,479
1399,2018-04-12,11680,35,11645,11680,11645,1460
1398,2018-04-13,11500,180,11630,11630,11500,2754
1397,2018-04-16,11610,110,11620,11620,11540,3711
1396,2018-04-17,11590,20,11700,11700,11590,139
1393,2018-04-18,11710,120,11665,11745,11665,2458
1392,2018-04-19,11795,85,11800,11800,11680,1292
1391,2018-04-20,11625,170,11800,11800,11600,841
1390,2018-04-23,11505,120,11800,11800,11400,1596
1389,2018-04-24,11495,10,11580,11580,11490,323
1385,2018-04-25,11540,45,11580,11580,11475,229
1384,2018-04-26,11450,90,11600,11600,11450,306
1383,2018-04-27,11495,145,11455,11585,11455,5709
1382,2018-04-30,11800,305,11605,11800,11605,60042
1381,2018-05-02,11780,20,11805,11805,11780,745
1378,2018-05-03,11740,40,11800,11800,11730,3348
1377,2018-05-04,11765,25,11800,11800,11730,515
1376,2018-05-08,11935,170,11820,11945,11820,12374
1375,2018-05-09,11875,60,11935,11935,11875,1177
1374,2018-05-10,11970,95,11955,11985,11955,3398
1370,2018-05-11,12060,90,12050,12105,12050,6076
1369,2018-05-14,12040,20,12190,12190,12015,15518
1368,2018-05-15,11970,70,12115,12115,11970,13742
1367,2018-05-16,11805,165,11995,11995,11745,1704
1366,2018-05-17,11760,45,11900,11900,11700,2346
1363,2018-05-18,11700,60,11890,11890,11690,1416
1362,2018-05-21,11715,15,11700,11715,11700,814
1361,2018-05-23,11780,65,11800,11870,11780,797
1360,2018-05-24,11965,185,11900,11970,11890,1929
1359,2018-05-25,11950,15,11965,11965,11900,4917
1355,2018-05-28,11970,20,11985,12050,11955,859
1354,2018-05-29,12030,60,12100,12100,11940,2187
1353,2018-05-30,12035,5,12090,12090,12010,1516
1352,2018-05-31,12245,210,12105,12245,12105,8569
1351,2018-06-01,12130,115,12245,12245,12130,2345
1348,2018-06-04,12245,115,12210,12260,12185,2136
1347,2018-06-05,12330,85,12255,12335,12255,2894
1346,2018-06-07,12330,0,12265,12330,12265,1312
1345,2018-06-08,12290,40,12330,12330,12290,2154
1344,2018-06-11,12340,50,12335,12365,12330,2724
1340,2018-06-12,12365,25,12365,12365,12315,571
1339,2018-06-14,12250,115,12365,12365,12150,385
1338,2018-06-15,12275,25,12250,12365,12250,535
1337,2018-06-18,12300,25,12365,12365,12260,1018
1336,2018-06-19,12230,70,12350,12350,12230,1357
1333,2018-06-20,12330,100,12230,12335,12230,992
1332,2018-06-21,12380,50,12365,12410,12365,1068
1331,2018-06-22,12470,90,12480,12480,12450,1421
1330,2018-06-25,12630,160,12480,12670,12480,4753
1329,2018-06-26,12625,5,12410,12650,12410,18420
1325,2018-06-27,12675,50,12625,12675,12610,14648
1324,2018-06-28,12625,50,12675,12675,12600,8257
1323,2018-06-29,12735,110,12520,12735,12520,30203
1322,2018-07-02,12665,70,12785,12785,12630,12368
1321,2018-07-03,12565,100,12665,12680,12565,169794
1318,2018-07-04,12785,220,12680,12800,12680,8108
1317,2018-07-05,12800,15,12785,12800,12785,1374
1316,2018-07-06,12825,25,12700,12850,12700,191159
1315,2018-07-09,13020,195,12830,13020,12830,26397
1314,2018-07-10,12910,110,12965,12965,12810,5283
1310,2018-07-11,12890,20,12725,12890,12725,347
1309,2018-07-12,12850,40,12810,12885,12770,22311
1308,2018-07-13,12925,75,12850,12930,12800,3045
1307,2018-07-16,12820,105,12925,12925,12785,221
1306,2018-07-17,12700,120,12855,12855,12700,1553
1303,2018-07-18,12640,60,12705,12705,12580,900
1302,2018-07-19,12580,60,12640,12670,12540,1739
1301,2018-07-20,12840,260,12610,12840,12610,72240
1300,2018-07-23,12720,120,12840,12840,12605,4382
1299,2018-07-24,12710,10,12720,12720,12605,224
1295,2018-07-25,12635,75,12850,12850,12625,9840
1294,2018-07-26,12730,95,12750,12750,12720,2042
1293,2018-07-27,12755,25,12800,12800,12650,10548
1292,2018-07-30,12520,135,12655,12655,12500,4108
1291,2018-07-31,12540,20,12590,12590,12505,300
1288,2018-08-01,12650,110,12780,12780,12650,1553
1287,2018-08-02,12810,160,12800,12825,12725,11138
1286,2018-08-03,12790,20,12810,12810,12720,8905
1285,2018-08-06,12870,80,12900,12900,12815,1366
1284,2018-08-07,12870,0,12905,12905,12870,116
1280,2018-08-08,12850,20,12905,12905,12850,19
1279,2018-08-09,12850,0,12850,12850,12840,602
1278,2018-08-10,12850,0,12850,12850,12715,18840
1277,2018-08-13,12735,115,12850,12850,12690,2100
1276,2018-08-14,12630,105,12750,12750,12615,15317
1273,2018-08-16,12915,285,12840,12915,12785,32270
1272,2018-08-17,12945,30,12855,12950,12855,1227
1271,2018-08-20,13145,200,12975,13145,12975,19084
1270,2018-08-21,13105,40,13150,13165,13015,41112
1269,2018-08-22,13050,55,13120,13120,12935,1909
1265,2018-08-23,12985,65,13050,13050,12985,4306
1264,2018-08-24,12970,15,13000,13000,12930,475
1263,2018-08-27,13040,70,13090,13090,13020,5825
1262,2018-08-28,12975,65,13070,13070,12920,1291
1261,2018-08-29,13165,190,13005,13165,13005,1867
1258,2018-08-30,13150,15,13165,13165,13140,4712
1257,2018-08-31,13100,50,13170,13170,12965,7433
1256,2018-09-03,13140,40,13100,13140,13005,8749
1255,2018-09-04,13135,5,13115,13140,13110,1790
1254,2018-09-05,12910,225,13135,13135,12870,22489
1250,2018-09-06,13080,170,12955,13085,12955,2963
1249,2018-09-07,13080,0,13070,13090,13025,20181
1248,2018-09-10,12975,105,13080,13080,12905,3009
1247,2018-09-11,13030,55,12905,13035,12905,1544
1246,2018-09-12,13020,10,13025,13025,12975,320
1243,2018-09-13,13025,5,13020,13025,12900,356
1242,2018-09-14,13020,5,12900,13025,12900,15195
1241,2018-09-17,12985,35,12800,12990,12800,20483
1240,2018-09-18,13035,50,13000,13055,13000,5245
1239,2018-09-19,12900,135,12985,12985,12880,19841
1235,2018-09-20,12805,95,12810,12810,12725,6444
1234,2018-09-21,12925,120,12840,12925,12840,23033
1233,2018-09-27,12535,390,12535,12535,12510,3112
1232,2018-09-28,12560,25,12700,12700,12535,1686
1231,2018-10-01,12700,140,12455,12780,12455,12331
1228,2018-10-02,12670,30,12700,12700,12665,1221
1227,2018-10-04,12515,155,12555,12555,12505,1197
1226,2018-10-05,12395,120,12395,12395,12390,2461
1225,2018-10-08,12385,10,12400,12400,12385,1663
1224,2018-10-10,12615,230,12390,12620,12390,3610
1220,2018-10-11,12400,215,12450,12450,12390,398
1219,2018-10-12,12090,310,12590,12590,12015,2761
1218,2018-10-15,12060,30,12100,12100,12055,1815
1217,2018-10-16,12015,45,12015,12120,12015,20221
1216,2018-10-17,12360,345,12230,12360,12230,3081
1213,2018-10-18,12335,25,12335,12335,12240,4467
1212,2018-10-19,12300,35,12385,12385,12220,1107
1211,2018-10-22,12395,95,12390,12395,12290,1188
1210,2018-10-23,12220,175,12395,12395,12170,231
1209,2018-10-24,12275,55,12295,12295,12190,8538
1205,2018-10-25,12400,125,12295,12405,12295,19090
1204,2018-10-26,12575,175,12405,12575,12405,1638
1203,2018-10-29,12290,285,12695,12695,12285,1342
1202,2018-10-30,12340,150,12260,12345,12260,12298
1201,2018-10-31,12450,110,12300,12450,12300,360
1198,2018-11-01,12240,210,12450,13155,12215,3982
1197,2018-11-02,12330,90,12345,12355,12330,633
1196,2018-11-05,12155,175,12330,12330,12115,2774
1195,2018-11-06,12315,160,12315,12400,12305,762
1194,2018-11-07,12465,150,12390,12470,12380,798
1190,2018-11-08,12630,165,12505,12630,12500,13021
1189,2018-11-09,12630,0,12630,12635,12585,153
1188,2018-11-12,12645,15,12420,12655,12420,1236
1187,2018-11-13,12580,65,12645,12660,12570,402
1186,2018-11-14,12640,60,12580,12650,12580,27078
1183,2018-11-15,12610,30,12625,12625,12585,887
1182,2018-11-16,12510,100,12510,12510,12490,638
1181,2018-11-19,12655,145,12510,12660,12510,368
1180,2018-11-20,12630,25,12650,12670,12620,835
1179,2018-11-21,12580,50,12365,12580,12365,12512
1175,2018-11-22,12585,5,12585,12585,12585,144
1174,2018-11-23,12585,0,12585,12585,12550,743
1173,2018-11-26,12545,40,12700,12700,12485,786
1172,2018-11-27,12485,60,12405,12555,12405,2672
1171,2018-11-28,12520,35,12325,12590,12325,144
1168,2018-11-29,12690,170,12600,12690,12600,2284
1167,2018-11-30,12690,0,12690,12690,12655,199
1166,2018-12-03,12865,175,12690,12865,12690,1403
1165,2018-12-04,12845,20,12740,12900,12740,1241
1164,2018-12-05,12735,110,12840,12840,12635,2275
1160,2018-12-06,12725,10,12735,12735,12705,1141
1159,2018-12-07,12950,225,12805,12995,12805,3639
1158,2018-12-10,12890,60,12950,12950,12840,653
1157,2018-12-11,12725,165,12890,12890,12710,393
1156,2018-12-12,12800,75,12755,12805,12725,1044
1153,2018-12-13,12570,230,12560,12585,12475,453
1152,2018-12-14,12625,55,12575,12625,12575,9903
1151,2018-12-17,12620,5,12370,12625,12370,1207
1150,2018-12-18,12150,470,12365,12510,12045,1102
1149,2018-12-19,12165,15,12035,12205,12035,465
1145,2018-12-20,12115,50,12115,12115,12085,1154
1144,2018-12-21,11940,175,11940,11940,11855,15692
1143,2018-12-24,11710,230,11800,11880,11670,61780
1142,2018-12-26,11320,390,11550,11620,10910,2377
1141,2018-12-27,11690,370,11210,11695,11210,1966
1138,2018-12-28,11685,5,11690,11705,11685,7373
1137,2019-01-02,11620,65,11645,11675,11620,13348
1136,2019-01-03,11485,135,11670,11670,11385,5328
1135,2019-01-04,11555,70,11460,11555,11460,1536
1134,2019-01-07,11705,150,11560,11705,11560,251
1130,2019-01-08,11740,35,11820,11820,11710,11700
1129,2019-01-09,12010,270,11940,12035,11940,495
1128,2019-01-10,12080,70,12010,12080,12010,494
1127,2019-01-11,12165,85,12080,12200,12080,3597
1126,2019-01-14,12175,10,12195,12280,12175,5162
1123,2019-01-15,12215,40,12285,12285,12130,207
1122,2019-01-16,12275,60,12050,12305,12050,259
1121,2019-01-17,12410,135,12305,12410,12305,238
1120,2019-01-18,12500,90,12415,12505,12405,792
1119,2019-01-21,12520,20,12510,12535,12450,2964
1115,2019-01-22,12500,20,12550,12550,12450,1094
1114,2019-01-23,12405,95,12550,12550,12405,993
1113,2019-01-24,12395,10,12545,12545,12395,2529
1112,2019-01-25,12430,35,12560,12560,12420,4487
1111,2019-01-28,12580,150,12430,12650,12150,825
1108,2019-01-29,12730,150,12700,12760,12690,4540
1107,2019-01-30,12795,195,12760,12795,12760,20550
1106,2019-01-31,12905,110,12770,12905,12770,20842
1105,2019-02-01,13010,105,12905,13010,12905,15221
1104,2019-02-07,13020,10,13075,13075,12945,20597
1100,2019-02-08,13145,125,13020,13150,13020,12672
1099,2019-02-11,13160,15,13145,13165,13145,1244
1098,2019-02-12,13215,55,13190,13215,13190,9060
1097,2019-02-13,13035,180,13240,13240,13000,616
1096,2019-02-14,13120,85,13040,13130,13035,272180
1093,2019-02-15,13180,60,13185,13185,13145,4899
1092,2019-02-18,13185,5,13180,13200,13155,4273
1091,2019-02-19,13230,45,13125,13235,13125,1290
1090,2019-02-20,13265,35,13230,13265,13195,8929
1089,2019-02-21,13170,95,13120,13170,13010,1937
1085,2019-02-22,13175,5,13225,13225,13115,1822
1084,2019-02-25,13260,85,13115,13275,13115,6869
1083,2019-02-26,13075,185,13290,13290,13075,1736
1082,2019-02-27,13100,25,13005,13135,13000,4552
1081,2019-02-28,13065,35,12910,13065,12910,3759
1078,2019-03-04,13015,50,13065,13160,12790,6282
1077,2019-03-05,13025,10,13015,13075,13015,574
1076,2019-03-06,13105,80,13075,13110,13035,17138
1075,2019-03-07,13055,50,12950,13055,12950,2055
1074,2019-03-08,12995,60,12825,13015,12815,821
1070,2019-03-11,13025,30,12910,13025,12820,856
1069,2019-03-12,13195,170,13005,13200,13005,13755
1068,2019-03-13,13255,60,13180,13260,13180,20801
1067,2019-03-14,13250,5,13190,13300,13190,946
1066,2019-03-15,13335,85,13215,13335,13210,3966
