,Date,Close,Diff,Open,High,Low,Volume
1707,2017-06-05,9695,185,9650,9695,9645,107167
1706,2017-06-07,9750,55,9740,9775,9725,143519
1705,2017-06-08,9735,15,9750,9770,9700,94757
1704,2017-06-09,9625,110,9680,9680,9610,47125
1700,2017-06-12,9605,20,9600,9610,9570,32975
1699,2017-06-13,9585,20,9540,9585,9540,31099
1698,2017-06-14,9615,30,9580,9625,9570,16735
1697,2017-06-15,9560,55,9580,9590,9545,31516
1696,2017-06-16,9495,65,9480,9495,9460,21931
1693,2017-06-19,9480,15,9495,9505,9465,47583
1692,2017-06-20,9445,35,9405,9445,9400,46423
1691,2017-06-21,9440,5,9405,9445,9405,43519
1690,2017-06-22,9445,5,9430,9495,9420,49152
1689,2017-06-23,9490,45,9475,9490,9435,45417
1685,2017-06-26,9500,10,9530,9530,9485,42867
1684,2017-06-27,9480,20,9445,9480,9365,57975
1683,2017-06-28,9470,10,9455,9480,9440,23379
1682,2017-06-29,9465,5,9460,9480,9435,44210
1681,2017-06-30,9410,55,9475,9475,9410,37014
1678,2017-07-03,9345,65,9395,9395,9325,94734
1677,2017-07-04,9270,75,9250,9275,9230,90215
1676,2017-07-05,9280,10,9305,9310,9250,69043
1675,2017-07-06,9275,5,9270,9280,9245,72296
1674,2017-07-07,9240,35,9250,9255,9220,66766
1670,2017-07-10,9120,120,9185,9185,9115,93949
1669,2017-07-11,9160,40,9150,9180,9145,46644
1668,2017-07-12,9225,65,9180,9230,9180,49387
1667,2017-07-13,9240,15,9225,9245,9205,93175
1666,2017-07-14,9210,30,9210,9210,9170,29740
1663,2017-07-17,9295,85,9285,9310,9270,51016
1662,2017-07-18,9345,50,9320,9345,9295,21632
1661,2017-07-19,9365,20,9360,9375,9350,30492
1660,2017-07-20,9345,20,9365,9375,9320,52766
1659,2017-07-21,9400,55,9360,9400,9350,71934
1655,2017-07-24,9455,55,9445,9465,9425,81417
1654,2017-07-25,9465,10,9440,9475,9435,66948
1653,2017-07-26,9405,60,9425,9425,9370,30308
1652,2017-07-27,9530,125,9475,9530,9475,97123
1651,2017-07-28,9505,25,9500,9505,9470,41912
1648,2017-07-31,9565,60,9560,9565,9535,62295
1647,2017-08-01,9545,20,9565,9580,9535,64351
1646,2017-08-02,9530,15,9560,9565,9515,30832
1645,2017-08-03,9495,35,9500,9520,9490,45641
1644,2017-08-04,9565,70,9550,9570,9535,44624
1640,2017-08-07,9500,65,9505,9505,9460,31958
1639,2017-08-08,9500,0,9505,9505,9455,16695
1638,2017-08-09,9535,35,9530,9535,9495,51822
1637,2017-08-10,9640,105,9570,9640,9570,106970
1636,2017-08-11,9700,60,9720,9720,9660,123216
1633,2017-08-14,9710,10,9690,9735,9665,135749
1632,2017-08-16,9595,115,9600,9600,9565,64865
1631,2017-08-17,9680,85,9645,9710,9620,104075
1630,2017-08-18,9720,40,9740,9740,9680,64490
1629,2017-08-21,9715,5,9695,9715,9655,50289
1625,2017-08-22,9685,30,9730,9730,9680,48790
1624,2017-08-23,9675,10,9680,9690,9645,47242
1623,2017-08-24,9705,30,9700,9715,9680,44779
1622,2017-08-25,9710,5,9700,9710,9670,169990
1621,2017-08-28,9785,75,9710,9785,9710,53229
1618,2017-08-29,9935,150,9850,9935,9850,242885
1617,2017-08-30,9875,60,9860,9910,9825,94927
1616,2017-08-31,9820,55,9860,9860,9780,79780
1615,2017-09-01,9940,120,9935,9950,9915,118980
1614,2017-09-04,10090,150,10035,10090,10025,183498
1610,2017-09-05,10045,45,10065,10090,10030,71538
1609,2017-09-06,10065,20,10090,10100,10065,69044
1608,2017-09-07,10035,30,10060,10065,10025,82494
1607,2017-09-08,10170,135,10130,10215,10130,152362
1606,2017-09-11,10070,100,10090,10090,10045,55069
1603,2017-09-12,9990,80,9990,10005,9950,58987
1602,2017-09-13,10010,20,9995,10020,9990,58557
1601,2017-09-14,9930,80,9940,9955,9920,67223
1600,2017-09-15,10020,90,10070,10070,9985,49639
1599,2017-09-18,9925,95,9890,9940,9890,69633
1595,2017-09-19,9865,60,9870,9870,9835,24905
1594,2017-09-20,9865,0,9840,9905,9840,47525
1593,2017-09-21,9780,85,9785,9795,9755,119980
1592,2017-09-22,9760,20,9725,9760,9695,58567
1591,2017-09-25,9745,15,9735,9750,9690,90458
1588,2017-09-26,9875,130,9825,9890,9825,34077
1587,2017-09-27,9745,130,9740,9760,9720,107610
1586,2017-09-28,9605,140,9675,9675,9605,52064
1585,2017-09-29,9645,40,9655,9690,9630,100585
1584,2017-10-10,9700,55,9670,9710,9645,59175
1580,2017-10-11,9705,5,9710,9720,9680,59350
1579,2017-10-12,9755,50,9730,9755,9700,45842
1578,2017-10-13,9745,10,9755,9755,9710,112572
1577,2017-10-16,9805,60,9785,9805,9760,57510
1576,2017-10-17,9705,100,9750,9750,9705,32718
1573,2017-10-18,9660,45,9690,9690,9635,26292
1572,2017-10-19,9580,80,9630,9630,9580,33991
1571,2017-10-20,9640,60,9680,9715,9625,39744
1570,2017-10-23,9600,40,9595,9605,9580,27141
1569,2017-10-24,9630,30,9620,9650,9615,28608
1565,2017-10-25,9585,45,9605,9610,9560,27261
1564,2017-10-26,9625,40,9590,9625,9585,18962
1563,2017-10-27,9520,105,9600,9600,9505,42624
1562,2017-10-30,9525,5,9535,9565,9525,28139
1561,2017-10-31,9590,65,9545,9595,9545,76107
1558,2017-11-01,9575,15,9595,9595,9510,48083
1557,2017-11-02,9610,35,9575,9620,9555,18181
1556,2017-11-03,9585,25,9600,9600,9575,26611
1555,2017-11-06,9540,45,9545,9545,9505,41331
1554,2017-11-07,9610,70,9600,9615,9585,17253
1550,2017-11-08,9585,25,9595,9595,9565,13693
1549,2017-11-09,9615,30,9625,9630,9600,58780
1548,2017-11-10,9645,30,9625,9645,9620,42539
1547,2017-11-13,9590,55,9575,9590,9545,34675
1546,2017-11-14,9590,0,9600,9600,9570,19079
1543,2017-11-15,9620,30,9590,9620,9590,31120
1542,2017-11-16,9575,45,9600,9600,9570,14562
1541,2017-11-17,9630,55,9575,9635,9575,30154
1540,2017-11-20,9685,55,9685,9690,9660,97969
1539,2017-11-21,9580,105,9685,9685,9575,48918
1535,2017-11-22,9615,35,9595,9615,9580,35211
1534,2017-11-23,9675,60,9655,9680,9650,41660
1533,2017-11-24,9660,15,9685,9685,9655,14070
1532,2017-11-27,9680,20,9655,9680,9630,57097
1531,2017-11-28,9695,15,9675,9715,9675,26075
1528,2017-11-29,9695,0,9705,9720,9680,50864
1527,2017-11-30,9620,75,9630,9640,9605,24308
1526,2017-12-01,9570,50,9570,9575,9550,54127
1525,2017-12-04,9555,15,9555,9560,9530,33791
1524,2017-12-05,9560,5,9570,9575,9545,16172
1520,2017-12-06,9485,75,9505,9505,9470,54936
1519,2017-12-07,9445,40,9475,9475,9435,16644
1518,2017-12-08,9360,85,9350,9365,9340,37717
1517,2017-12-11,9365,5,9360,9365,9335,46126
1516,2017-12-12,9330,35,9315,9330,9305,50479
1513,2017-12-13,9310,20,9320,9325,9305,20992
1512,2017-12-14,9430,120,9390,9430,9380,19963
1511,2017-12-15,9420,10,9405,9420,9385,17134
1510,2017-12-18,9420,0,9375,9420,9365,60414
1509,2017-12-19,9470,50,9430,9470,9425,30237
1505,2017-12-20,9475,5,9460,9475,9440,14229
1504,2017-12-21,9465,10,9480,9505,9465,49766
1503,2017-12-22,9480,15,9470,9505,9460,20851
1502,2017-12-26,9600,120,9535,9600,9530,36450
1501,2017-12-27,9610,10,9600,9615,9590,21619
1498,2017-12-28,9685,75,9620,9685,9620,59498
1497,2018-01-02,9805,120,9760,9805,9745,121093
1496,2018-01-03,9835,30,9850,9875,9800,68679
1495,2018-01-04,9805,30,9820,9820,9755,79363
1494,2018-01-05,9870,65,9865,9890,9850,137856
1490,2018-01-08,9870,0,9875,9880,9835,38354
1489,2018-01-09,9835,35,9855,9870,9830,50136
1488,2018-01-10,9800,35,9805,9815,9775,55146
1487,2018-01-11,9835,35,9835,9860,9825,46078
1486,2018-01-12,9945,110,9870,9945,9870,68433
1483,2018-01-15,10055,110,9975,10055,9970,72811
1482,2018-01-16,10025,30,10040,10095,9995,199885
1481,2018-01-17,9980,45,10040,10045,9970,84792
1480,2018-01-18,9935,45,9945,9945,9890,29390
1479,2018-01-19,9930,5,9925,9940,9895,34132
1475,2018-01-22,9960,30,9950,9960,9925,44732
1474,2018-01-23,9995,35,9960,9995,9945,25055
1473,2018-01-24,10005,10,10005,10025,9995,36618
1472,2018-01-25,10215,210,10115,10215,10115,132823
1471,2018-01-26,10115,100,10065,10115,10050,43006
1468,2018-01-29,10070,45,10095,10100,10050,34124
1467,2018-01-30,9970,100,10020,10020,9945,38175
1466,2018-01-31,10035,65,9980,10035,9960,70401
1465,2018-02-01,10010,25,10045,10050,10000,103790
1464,2018-02-02,10055,45,10045,10070,10035,41485
1460,2018-02-05,9920,135,9945,9945,9905,38472
1459,2018-02-06,10025,105,9980,10045,9965,151619
1458,2018-02-07,9935,90,9900,9935,9880,51209
1457,2018-02-08,9790,145,9845,9845,9750,42298
1456,2018-02-09,9835,45,9870,9870,9800,41148
1453,2018-02-12,9885,50,9830,9885,9820,43915
1452,2018-02-13,9910,25,9885,9915,9845,121207
1451,2018-02-14,9955,45,9935,9970,9915,69069
1450,2018-02-19,10070,115,10045,10475,10025,341628
1449,2018-02-20,10000,70,10045,10045,9975,79590
1445,2018-02-21,9900,100,9900,9920,9880,121036
1444,2018-02-22,9850,50,9900,9900,9850,151154
1443,2018-02-23,9880,30,9905,9935,9880,36684
1442,2018-02-26,9990,110,9900,9990,9875,54635
1441,2018-02-27,9955,35,9995,9995,9920,30633
1438,2018-02-28,9825,130,9825,9835,9795,59154
1437,2018-03-02,9825,0,9825,9830,9795,22648
1436,2018-03-05,9900,75,9860,9905,9845,32694
1435,2018-03-06,9865,35,9850,9865,9820,157200
1434,2018-03-07,9925,60,9960,9975,9915,30615
1430,2018-03-08,9865,60,9875,9890,9845,18797
1429,2018-03-09,9795,70,9820,9850,9785,73852
1428,2018-03-12,9860,65,9835,9860,9820,63175
1427,2018-03-13,9810,50,9880,9880,9810,21933
1426,2018-03-14,9855,45,9855,9895,9840,118955
1423,2018-03-15,9880,25,9855,9895,9850,37141
1422,2018-03-16,9790,90,9805,9810,9780,12576
1421,2018-03-19,9745,45,9790,9790,9730,14015
1420,2018-03-20,9800,55,9805,9805,9775,18490
1419,2018-03-21,9785,15,9770,9785,9740,17878
1415,2018-03-22,9880,95,9895,9925,9870,35336
1414,2018-03-23,9990,110,9935,9990,9905,57830
1413,2018-03-26,10020,30,10050,10050,9990,78843
1412,2018-03-27,10055,35,10050,10080,10045,102713
1411,2018-03-28,9985,70,10020,10020,9980,29631
1408,2018-03-29,9870,115,9875,9885,9860,22487
1407,2018-03-30,9945,75,9855,9945,9855,12730
1406,2018-04-02,9900,45,9885,9905,9855,85673
1405,2018-04-03,9960,60,9965,9990,9935,27077
1404,2018-04-04,9930,30,9945,9945,9900,42466
1400,2018-04-05,9875,55,9925,9925,9875,98156
1399,2018-04-06,9870,5,9910,9910,9870,10802
1398,2018-04-09,9905,35,9890,9915,9880,11086
1397,2018-04-10,9910,5,9940,9940,9890,55140
1396,2018-04-11,10010,100,9950,10010,9945,34522
1393,2018-04-12,10025,15,10045,10065,10015,103991
1392,2018-04-13,9945,80,9925,9965,9925,28458
1391,2018-04-16,9990,45,10000,10010,9965,27517
1390,2018-04-17,9980,10,10000,10010,9965,29015
1389,2018-04-18,9975,5,9990,10005,9965,32595
1385,2018-04-19,10030,55,10015,10045,10005,50478
1384,2018-04-20,9990,40,9995,9995,9955,42944
1383,2018-04-23,9920,70,9900,9925,9885,29778
1382,2018-04-24,9835,85,9850,9855,9820,36604
1381,2018-04-25,9850,15,9865,9880,9830,22491
1378,2018-04-26,9800,50,9820,9825,9800,27754
1377,2018-04-27,9785,15,9805,9805,9765,24634
1376,2018-04-30,9765,20,9805,9830,9765,26075
1375,2018-05-02,9695,70,9695,9725,9680,65183
1374,2018-05-03,9715,20,9705,9725,9690,14529
1370,2018-05-04,9745,30,9745,9755,9725,80707
1369,2018-05-08,9745,0,9745,9760,9725,27589
1368,2018-05-09,9720,25,9750,9755,9715,19441
1367,2018-05-10,9750,30,9730,9750,9715,28535
1366,2018-05-11,9800,50,9795,9800,9765,29032
1363,2018-05-14,9800,0,9790,9805,9775,14038
1362,2018-05-15,9735,65,9760,9760,9725,12060
1361,2018-05-16,9600,135,9600,9610,9570,50848
1360,2018-05-17,9530,70,9590,9600,9530,26531
1359,2018-05-18,9565,35,9555,9565,9540,19931
1355,2018-05-21,9525,40,9585,9585,9505,33801
1354,2018-05-23,9560,35,9565,9590,9535,42555
1353,2018-05-24,9575,15,9595,9610,9570,117445
1352,2018-05-25,9660,85,9660,9660,9620,49376
1351,2018-05-28,9610,50,9605,9630,9590,42524
1348,2018-05-29,9590,20,9610,9640,9585,22137
1347,2018-05-30,9610,20,9620,9630,9595,26695
1346,2018-05-31,9645,35,9620,9650,9620,16218
1345,2018-06-01,9600,45,9645,9645,9600,34918
1344,2018-06-04,9540,60,9580,9580,9535,98953
1340,2018-06-05,9565,25,9570,9570,9535,38064
1339,2018-06-07,9585,20,9585,9615,9585,28447
1338,2018-06-08,9570,15,9585,9600,9570,16111
1337,2018-06-11,9620,50,9600,9625,9595,13578
1336,2018-06-12,9610,10,9620,9620,9595,7636
1333,2018-06-14,9645,35,9610,9645,9585,9884
1332,2018-06-15,9590,55,9650,9650,9590,16641
1331,2018-06-18,9480,110,9485,9485,9460,80865
1330,2018-06-19,9465,15,9485,9500,9455,75821
1329,2018-06-20,9430,35,9415,9440,9410,15311
1325,2018-06-21,9345,85,9400,9400,9340,23062
1324,2018-06-22,9390,45,9350,9390,9345,11722
1323,2018-06-25,9360,30,9410,9415,9350,27204
1322,2018-06-26,9350,10,9365,9365,9335,24341
1321,2018-06-27,9290,60,9315,9315,9265,53300
1318,2018-06-28,9260,30,9265,9270,9240,14309
1317,2018-06-29,9250,10,9235,9250,9205,10173
1316,2018-07-02,9225,25,9265,9270,9215,97381
1315,2018-07-03,9170,55,9195,9195,9150,36951
1314,2018-07-04,9290,120,9250,9310,9250,17157
1310,2018-07-05,9290,0,9275,9305,9265,84875
1309,2018-07-06,9290,0,9300,9300,9240,19388
1308,2018-07-09,9330,40,9260,9330,9260,18944
1307,2018-07-10,9285,45,9300,9310,9265,13360
1306,2018-07-11,9230,55,9280,9280,9210,23070
1303,2018-07-12,9190,40,9180,9195,9170,17713
1302,2018-07-13,9205,15,9195,9220,9180,15797
1301,2018-07-16,9185,20,9165,9190,9155,21915
1300,2018-07-17,9175,10,9170,9175,9135,19177
1299,2018-07-18,9025,150,9055,9060,9025,32267
1295,2018-07-19,9035,10,9035,9060,9010,17835
1294,2018-07-20,9020,15,9025,9030,8965,33177
1293,2018-07-23,9080,60,9100,9110,9065,33052
1292,2018-07-24,9000,80,9035,9035,8980,59330
1291,2018-07-25,9055,55,9045,9055,9005,19603
1288,2018-07-26,9075,20,9095,9100,9055,23381
1287,2018-07-27,9020,55,9025,9035,9010,23951
1286,2018-07-30,9000,20,9020,9025,8990,26997
1285,2018-07-31,9010,10,9000,9020,8990,14038
1284,2018-08-01,9005,5,9020,9025,8995,64068
1280,2018-08-02,8990,15,8980,8995,8950,116756
1279,2018-08-03,8895,95,8915,8925,8875,82424
1278,2018-08-06,8945,50,8950,8965,8920,42415
1277,2018-08-07,8910,35,8915,8925,8875,125364
1276,2018-08-08,8940,30,8935,8945,8920,16702
1273,2018-08-09,8960,20,8920,8965,8920,53944
1272,2018-08-10,8900,60,8935,8940,8885,75165
1271,2018-08-13,8910,10,8905,8935,8880,53468
1270,2018-08-14,8790,120,8785,8810,8770,52038
1269,2018-08-16,8660,130,8625,8675,8525,123088
1265,2018-08-17,8660,0,8635,8680,8625,137223
1264,2018-08-20,8730,70,8695,8735,8695,43445
1263,2018-08-21,8815,85,8785,8815,8755,67953
1262,2018-08-22,8790,25,8810,8825,8785,61509
1261,2018-08-23,8785,5,8800,8800,8765,24148
1258,2018-08-24,8755,30,8725,8760,8710,42840
1257,2018-08-27,8885,130,8865,8895,8855,87383
1256,2018-08-28,8905,20,8900,8920,8890,101632
1255,2018-08-29,8865,40,8860,8870,8845,36678
1254,2018-08-30,8840,25,8865,8880,8820,32383
1250,2018-08-31,8865,25,8840,8865,8805,31033
1249,2018-09-03,8840,25,8835,8840,8790,138661
1248,2018-09-04,8805,35,8835,8840,8805,17615
1247,2018-09-05,8775,30,8785,8795,8745,32425
1246,2018-09-06,8810,35,8810,8830,8795,9496
1243,2018-09-07,8840,30,8845,8850,8820,16259
1242,2018-09-10,8780,60,8800,8800,8765,42482
1241,2018-09-11,8805,25,8775,8805,8775,15831
1240,2018-09-12,8780,25,8805,8805,8760,32730
1239,2018-09-13,8850,70,8850,8860,8840,29156
1235,2018-09-14,8860,10,8840,8865,8820,17911
1234,2018-09-17,8805,55,8780,8805,8760,21524
1233,2018-09-18,8790,15,8815,8820,8780,181218
1232,2018-09-19,8825,35,8800,8845,8795,10367
1231,2018-09-20,8860,35,8855,8870,8840,20450
1228,2018-09-21,8895,35,8865,8900,8855,21193
1227,2018-09-27,8790,105,8815,8820,8790,164482
1226,2018-09-28,8685,105,8770,8770,8685,64019
1225,2018-10-01,8740,55,8730,8755,8730,36108
1224,2018-10-02,8775,35,8730,8775,8720,43421
1220,2018-10-04,8805,30,8800,8810,8785,107384
1219,2018-10-05,8825,20,8805,8825,8800,74351
1218,2018-10-08,8795,30,8840,8855,8790,66597
1217,2018-10-10,8745,50,8745,8755,8730,76337
1216,2018-10-11,8785,40,8790,8790,8755,109521
1213,2018-10-12,8940,155,8960,8985,8940,155735
1212,2018-10-15,9000,60,8945,9000,8945,65932
1211,2018-10-16,9005,5,9020,9030,8990,34992
1210,2018-10-17,8980,25,9000,9010,8960,266243
1209,2018-10-18,8965,15,8965,8980,8950,77112
1205,2018-10-19,9005,40,8985,9025,8985,53587
1204,2018-10-22,9015,10,9005,9030,9000,65761
1203,2018-10-23,9025,10,8990,9025,8965,96002
1202,2018-10-24,9045,20,9045,9060,9030,93517
1201,2018-10-25,9105,60,9050,9105,9050,201445
1198,2018-10-26,9080,25,9050,9080,9025,145209
1197,2018-10-29,9055,25,9065,9085,9035,120258
1196,2018-10-30,9000,55,9010,9030,8985,104069
1195,2018-10-31,8945,55,8985,8985,8905,184873
1194,2018-11-01,8970,25,8920,8970,8900,340967
1190,2018-11-02,9055,85,9035,9065,9025,126127
1189,2018-11-05,9050,5,9055,9065,9035,79253
1188,2018-11-06,9010,40,9040,9040,9010,73000
1187,2018-11-07,9025,15,9020,9035,8975,126196
1186,2018-11-08,8985,40,9000,9000,8950,179668
1183,2018-11-09,8950,35,8950,8970,8935,73368
1182,2018-11-12,8855,95,8875,8880,8840,64369
1181,2018-11-13,8835,20,8805,8850,8805,39085
1180,2018-11-14,8830,5,8820,8835,8805,36251
1179,2018-11-15,8900,70,8890,8900,8850,89152
1175,2018-11-16,8905,5,8900,8930,8885,18329
1174,2018-11-19,8920,15,8950,8965,8915,27950
1173,2018-11-20,8955,35,8970,8970,8945,34695
1172,2018-11-21,8955,0,8955,8960,8920,44628
1171,2018-11-22,9010,55,8970,9010,8970,24556
1168,2018-11-23,9005,5,9025,9030,8980,18440
1167,2018-11-26,8985,20,8985,8985,8950,27945
1166,2018-11-27,8960,25,8970,8970,8945,14929
1165,2018-11-28,8910,50,8910,8910,8890,30428
1164,2018-11-29,8990,80,8960,8990,8925,52774
1160,2018-11-30,8970,20,8975,8975,8955,75261
1159,2018-12-03,8995,25,8960,8995,8935,66407
1158,2018-12-04,9075,80,9005,9075,8995,58835
1157,2018-12-05,9050,25,9075,9080,9025,50211
1156,2018-12-06,9070,20,9055,9090,9050,54721
1153,2018-12-07,9070,0,9075,9080,9055,25450
1152,2018-12-10,9155,85,9140,9155,9125,346416
1151,2018-12-11,9145,10,9125,9145,9095,64145
1150,2018-12-12,9090,55,9115,9135,9090,130713
1149,2018-12-13,9095,5,9110,9130,9090,122312
1145,2018-12-14,9060,35,9095,9100,9060,55466
1144,2018-12-17,9065,5,9035,9070,9035,34379
1143,2018-12-18,9105,40,9110,9150,9105,85963
1142,2018-12-19,9130,25,9140,9155,9125,94508
1141,2018-12-20,9105,25,9095,9110,9085,48175
1138,2018-12-21,9215,110,9205,9240,9195,189058
1137,2018-12-24,9240,25,9210,9250,9200,56594
1136,2018-12-26,9325,85,9270,9325,9250,422780
1135,2018-12-27,9285,40,9285,9305,9265,27767
1134,2018-12-28,9350,65,9305,9350,9300,88405
1130,2019-01-02,9400,50,9345,9410,9330,217766
1129,2019-01-03,9440,40,9400,9440,9375,203861
1128,2019-01-04,9460,20,9450,9490,9450,296277
1127,2019-01-07,9425,35,9380,9440,9350,271870
1126,2019-01-08,9380,45,9405,9420,9355,97410
1123,2019-01-09,9350,30,9370,9400,9345,83214
1122,2019-01-10,9460,110,9445,9475,9430,110269
1121,2019-01-11,9450,10,9410,9460,9390,103976
1120,2019-01-14,9435,15,9405,9440,9390,50897
1119,2019-01-15,9430,5,9440,9445,9410,134992
1115,2019-01-16,9430,0,9400,9435,9390,131134
1114,2019-01-17,9430,0,9420,9445,9415,59081
1113,2019-01-18,9430,0,9425,9435,9405,72907
1112,2019-01-21,9370,60,9370,9370,9340,77918
1111,2019-01-22,9310,60,9335,9335,9310,36601
1108,2019-01-23,9375,65,9355,9375,9345,56108
1107,2019-01-24,9340,35,9350,9365,9330,23711
1106,2019-01-25,9355,15,9350,9355,9320,32802
1105,2019-01-28,9500,145,9465,9510,9460,145234
1104,2019-01-29,9510,10,9500,9515,9490,21600
1100,2019-01-30,9585,75,9540,9585,9540,58738
1099,2019-01-31,9625,40,9610,9635,9590,93064
1098,2019-02-01,9615,10,9630,9640,9600,89901
1097,2019-02-07,9505,110,9520,9520,9485,57306
1096,2019-02-08,9525,20,9545,9545,9520,73298
1093,2019-02-11,9565,40,9555,9575,9545,48819
1092,2019-02-12,9540,25,9515,9540,9505,207848
1091,2019-02-13,9570,30,9530,9570,9525,30003
1090,2019-02-14,9530,40,9520,9530,9510,36166
1089,2019-02-15,9550,20,9535,9555,9535,48313
1085,2019-02-18,9635,85,9605,9650,9605,47133
1084,2019-02-19,9645,10,9650,9655,9635,60500
1083,2019-02-20,9755,110,9740,9805,9740,134718
1082,2019-02-21,9750,5,9765,9765,9725,74573
1081,2019-02-22,9640,110,9640,9650,9630,32957
1078,2019-02-25,9700,60,9655,9700,9650,32457
1077,2019-02-26,9665,35,9665,9675,9645,42162
1076,2019-02-27,9660,5,9665,9680,9645,24787
1075,2019-02-28,9575,85,9610,9610,9570,85735
1074,2019-03-04,9405,170,9420,9440,9395,107353
1070,2019-03-05,9340,65,9360,9360,9325,82962
