,Date,Close,Diff,Open,High,Low,Volume
4779,2019-08-20,99230,365,99795,99950,99230,39
1509,2019-08-20,99230,365,99795,99950,99230,39
1704,2019-08-20,99230,365,99795,99950,99230,39
4614,2019-08-20,99230,365,99795,99950,99230,39
1719,2019-08-20,99230,365,99795,99950,99230,39
4599,2019-08-20,99230,365,99795,99950,99230,39
1734,2019-08-20,99230,365,99795,99950,99230,39
1749,2019-08-20,99230,365,99795,99950,99230,39
4584,2019-08-20,99230,365,99795,99950,99230,39
1764,2019-08-20,99230,365,99795,99950,99230,39
4629,2019-08-20,99230,365,99795,99950,99230,39
4569,2019-08-20,99230,365,99795,99950,99230,39
4554,2019-08-20,99230,365,99795,99950,99230,39
1794,2019-08-20,99230,365,99795,99950,99230,39
1809,2019-08-20,99230,365,99795,99950,99230,39
4539,2019-08-20,99230,365,99795,99950,99230,39
1824,2019-08-20,99230,365,99795,99950,99230,39
4524,2019-08-20,99230,365,99795,99950,99230,39
1839,2019-08-20,99230,365,99795,99950,99230,39
4509,2019-08-20,99230,365,99795,99950,99230,39
1779,2019-08-20,99230,365,99795,99950,99230,39
1494,2019-08-20,99230,365,99795,99950,99230,39
1689,2019-08-20,99230,365,99795,99950,99230,39
4644,2019-08-20,99230,365,99795,99950,99230,39
4764,2019-08-20,99230,365,99795,99950,99230,39
1524,2019-08-20,99230,365,99795,99950,99230,39
4749,2019-08-20,99230,365,99795,99950,99230,39
1539,2019-08-20,99230,365,99795,99950,99230,39
4734,2019-08-20,99230,365,99795,99950,99230,39
1554,2019-08-20,99230,365,99795,99950,99230,39
1569,2019-08-20,99230,365,99795,99950,99230,39
4719,2019-08-20,99230,365,99795,99950,99230,39
1674,2019-08-20,99230,365,99795,99950,99230,39
1584,2019-08-20,99230,365,99795,99950,99230,39
1599,2019-08-20,99230,365,99795,99950,99230,39
4689,2019-08-20,99230,365,99795,99950,99230,39
1614,2019-08-20,99230,365,99795,99950,99230,39
1629,2019-08-20,99230,365,99795,99950,99230,39
4674,2019-08-20,99230,365,99795,99950,99230,39
1644,2019-08-20,99230,365,99795,99950,99230,39
4659,2019-08-20,99230,365,99795,99950,99230,39
1659,2019-08-20,99230,365,99795,99950,99230,39
4704,2019-08-20,99230,365,99795,99950,99230,39
1854,2019-08-20,99230,365,99795,99950,99230,39
1119,2019-08-20,99230,365,99795,99950,99230,39
1104,2019-08-20,99230,365,99795,99950,99230,39
5799,2019-08-20,99230,365,99795,99950,99230,39
5784,2019-08-20,99230,365,99795,99950,99230,39
5769,2019-08-20,99230,365,99795,99950,99230,39
5754,2019-08-20,99230,365,99795,99950,99230,39
5739,2019-08-20,99230,365,99795,99950,99230,39
5724,2019-08-20,99230,365,99795,99950,99230,39
5709,2019-08-20,99230,365,99795,99950,99230,39
5694,2019-08-20,99230,365,99795,99950,99230,39
5814,2019-08-20,99230,365,99795,99950,99230,39
5679,2019-08-20,99230,365,99795,99950,99230,39
5649,2019-08-20,99230,365,99795,99950,99230,39
5634,2019-08-20,99230,365,99795,99950,99230,39
5619,2019-08-20,99230,365,99795,99950,99230,39
5604,2019-08-20,99230,365,99795,99950,99230,39
5589,2019-08-20,99230,365,99795,99950,99230,39
5574,2019-08-20,99230,365,99795,99950,99230,39
5559,2019-08-20,99230,365,99795,99950,99230,39
5544,2019-08-20,99230,365,99795,99950,99230,39
5664,2019-08-20,99230,365,99795,99950,99230,39
5529,2019-08-20,99230,365,99795,99950,99230,39
5829,2019-08-20,99230,365,99795,99950,99230,39
5859,2019-08-20,99230,365,99795,99950,99230,39
6129,2019-08-20,99230,365,99795,99950,99230,39
6114,2019-08-20,99230,365,99795,99950,99230,39
6099,2019-08-20,99230,365,99795,99950,99230,39
6084,2019-08-20,99230,365,99795,99950,99230,39
6069,2019-08-20,99230,365,99795,99950,99230,39
6054,2019-08-20,99230,365,99795,99950,99230,39
6039,2019-08-20,99230,365,99795,99950,99230,39
6024,2019-08-20,99230,365,99795,99950,99230,39
5844,2019-08-20,99230,365,99795,99950,99230,39
6009,2019-08-20,99230,365,99795,99950,99230,39
5979,2019-08-20,99230,365,99795,99950,99230,39
5964,2019-08-20,99230,365,99795,99950,99230,39
5949,2019-08-20,99230,365,99795,99950,99230,39
5934,2019-08-20,99230,365,99795,99950,99230,39
5919,2019-08-20,99230,365,99795,99950,99230,39
5904,2019-08-20,99230,365,99795,99950,99230,39
5889,2019-08-20,99230,365,99795,99950,99230,39
5874,2019-08-20,99230,365,99795,99950,99230,39
5994,2019-08-20,99230,365,99795,99950,99230,39
5064,2019-08-20,99230,365,99795,99950,99230,39
5514,2019-08-20,99230,365,99795,99950,99230,39
5484,2019-08-20,99230,365,99795,99950,99230,39
5184,2019-08-20,99230,365,99795,99950,99230,39
954,2019-08-20,99230,365,99795,99950,99230,39
969,2019-08-20,99230,365,99795,99950,99230,39
5169,2019-08-20,99230,365,99795,99950,99230,39
984,2019-08-20,99230,365,99795,99950,99230,39
5154,2019-08-20,99230,365,99795,99950,99230,39
999,2019-08-20,99230,365,99795,99950,99230,39
5139,2019-08-20,99230,365,99795,99950,99230,39
939,2019-08-20,99230,365,99795,99950,99230,39
1014,2019-08-20,99230,365,99795,99950,99230,39
5124,2019-08-20,99230,365,99795,99950,99230,39
1044,2019-08-20,99230,365,99795,99950,99230,39
5109,2019-08-20,99230,365,99795,99950,99230,39
1059,2019-08-20,99230,365,99795,99950,99230,39
5094,2019-08-20,99230,365,99795,99950,99230,39
1074,2019-08-20,99230,365,99795,99950,99230,39
1089,2019-08-20,99230,365,99795,99950,99230,39
5079,2019-08-20,99230,365,99795,99950,99230,39
1029,2019-08-20,99230,365,99795,99950,99230,39
5499,2019-08-20,99230,365,99795,99950,99230,39
5199,2019-08-20,99230,365,99795,99950,99230,39
5214,2019-08-20,99230,365,99795,99950,99230,39
5469,2019-08-20,99230,365,99795,99950,99230,39
5454,2019-08-20,99230,365,99795,99950,99230,39
5439,2019-08-20,99230,365,99795,99950,99230,39
5424,2019-08-20,99230,365,99795,99950,99230,39
5409,2019-08-20,99230,365,99795,99950,99230,39
5394,2019-08-20,99230,365,99795,99950,99230,39
5379,2019-08-20,99230,365,99795,99950,99230,39
5364,2019-08-20,99230,365,99795,99950,99230,39
924,2019-08-20,99230,365,99795,99950,99230,39
5349,2019-08-20,99230,365,99795,99950,99230,39
5319,2019-08-20,99230,365,99795,99950,99230,39
5304,2019-08-20,99230,365,99795,99950,99230,39
5289,2019-08-20,99230,365,99795,99950,99230,39
5274,2019-08-20,99230,365,99795,99950,99230,39
5259,2019-08-20,99230,365,99795,99950,99230,39
5244,2019-08-20,99230,365,99795,99950,99230,39
5229,2019-08-20,99230,365,99795,99950,99230,39
909,2019-08-20,99230,365,99795,99950,99230,39
5334,2019-08-20,99230,365,99795,99950,99230,39
6144,2019-08-20,99230,365,99795,99950,99230,39
1869,2019-08-20,99230,365,99795,99950,99230,39
1884,2019-08-20,99230,365,99795,99950,99230,39
3774,2019-08-20,99230,365,99795,99950,99230,39
2844,2019-08-20,99230,365,99795,99950,99230,39
3759,2019-08-20,99230,365,99795,99950,99230,39
2859,2019-08-20,99230,365,99795,99950,99230,39
3744,2019-08-20,99230,365,99795,99950,99230,39
2874,2019-08-20,99230,365,99795,99950,99230,39
2889,2019-08-20,99230,365,99795,99950,99230,39
3729,2019-08-20,99230,365,99795,99950,99230,39
2829,2019-08-20,99230,365,99795,99950,99230,39
2904,2019-08-20,99230,365,99795,99950,99230,39
2919,2019-08-20,99230,365,99795,99950,99230,39
3699,2019-08-20,99230,365,99795,99950,99230,39
2934,2019-08-20,99230,365,99795,99950,99230,39
2949,2019-08-20,99230,365,99795,99950,99230,39
3684,2019-08-20,99230,365,99795,99950,99230,39
2964,2019-08-20,99230,365,99795,99950,99230,39
3669,2019-08-20,99230,365,99795,99950,99230,39
2979,2019-08-20,99230,365,99795,99950,99230,39
3714,2019-08-20,99230,365,99795,99950,99230,39
3654,2019-08-20,99230,365,99795,99950,99230,39
2814,2019-08-20,99230,365,99795,99950,99230,39
2799,2019-08-20,99230,365,99795,99950,99230,39
2649,2019-08-20,99230,365,99795,99950,99230,39
3909,2019-08-20,99230,365,99795,99950,99230,39
2664,2019-08-20,99230,365,99795,99950,99230,39
3894,2019-08-20,99230,365,99795,99950,99230,39
2679,2019-08-20,99230,365,99795,99950,99230,39
3879,2019-08-20,99230,365,99795,99950,99230,39
2694,2019-08-20,99230,365,99795,99950,99230,39
2709,2019-08-20,99230,365,99795,99950,99230,39
3789,2019-08-20,99230,365,99795,99950,99230,39
3864,2019-08-20,99230,365,99795,99950,99230,39
3849,2019-08-20,99230,365,99795,99950,99230,39
2739,2019-08-20,99230,365,99795,99950,99230,39
3834,2019-08-20,99230,365,99795,99950,99230,39
2754,2019-08-20,99230,365,99795,99950,99230,39
2769,2019-08-20,99230,365,99795,99950,99230,39
3819,2019-08-20,99230,365,99795,99950,99230,39
2784,2019-08-20,99230,365,99795,99950,99230,39
3804,2019-08-20,99230,365,99795,99950,99230,39
2724,2019-08-20,99230,365,99795,99950,99230,39
2634,2019-08-20,99230,365,99795,99950,99230,39
2994,2019-08-20,99230,365,99795,99950,99230,39
3639,2019-08-20,99230,365,99795,99950,99230,39
3489,2019-08-20,99230,365,99795,99950,99230,39
3219,2019-08-20,99230,365,99795,99950,99230,39
3474,2019-08-20,99230,365,99795,99950,99230,39
3234,2019-08-20,99230,365,99795,99950,99230,39
3249,2019-08-20,99230,365,99795,99950,99230,39
3459,2019-08-20,99230,365,99795,99950,99230,39
3264,2019-08-20,99230,365,99795,99950,99230,39
3444,2019-08-20,99230,365,99795,99950,99230,39
3204,2019-08-20,99230,365,99795,99950,99230,39
3279,2019-08-20,99230,365,99795,99950,99230,39
3294,2019-08-20,99230,365,99795,99950,99230,39
3309,2019-08-20,99230,365,99795,99950,99230,39
3414,2019-08-20,99230,365,99795,99950,99230,39
3324,2019-08-20,99230,365,99795,99950,99230,39
3399,2019-08-20,99230,365,99795,99950,99230,39
3339,2019-08-20,99230,365,99795,99950,99230,39
3384,2019-08-20,99230,365,99795,99950,99230,39
3354,2019-08-20,99230,365,99795,99950,99230,39
3429,2019-08-20,99230,365,99795,99950,99230,39
3009,2019-08-20,99230,365,99795,99950,99230,39
3504,2019-08-20,99230,365,99795,99950,99230,39
3174,2019-08-20,99230,365,99795,99950,99230,39
3024,2019-08-20,99230,365,99795,99950,99230,39
3624,2019-08-20,99230,365,99795,99950,99230,39
3039,2019-08-20,99230,365,99795,99950,99230,39
3609,2019-08-20,99230,365,99795,99950,99230,39
3054,2019-08-20,99230,365,99795,99950,99230,39
3069,2019-08-20,99230,365,99795,99950,99230,39
3594,2019-08-20,99230,365,99795,99950,99230,39
3084,2019-08-20,99230,365,99795,99950,99230,39
3189,2019-08-20,99230,365,99795,99950,99230,39
3579,2019-08-20,99230,365,99795,99950,99230,39
3564,2019-08-20,99230,365,99795,99950,99230,39
3114,2019-08-20,99230,365,99795,99950,99230,39
3129,2019-08-20,99230,365,99795,99950,99230,39
3549,2019-08-20,99230,365,99795,99950,99230,39
3144,2019-08-20,99230,365,99795,99950,99230,39
3534,2019-08-20,99230,365,99795,99950,99230,39
3159,2019-08-20,99230,365,99795,99950,99230,39
3519,2019-08-20,99230,365,99795,99950,99230,39
3099,2019-08-20,99230,365,99795,99950,99230,39
4494,2019-08-20,99230,365,99795,99950,99230,39
3924,2019-08-20,99230,365,99795,99950,99230,39
3939,2019-08-20,99230,365,99795,99950,99230,39
2079,2019-08-20,99230,365,99795,99950,99230,39
4329,2019-08-20,99230,365,99795,99950,99230,39
2094,2019-08-20,99230,365,99795,99950,99230,39
2109,2019-08-20,99230,365,99795,99950,99230,39
4314,2019-08-20,99230,365,99795,99950,99230,39
2124,2019-08-20,99230,365,99795,99950,99230,39
4299,2019-08-20,99230,365,99795,99950,99230,39
2139,2019-08-20,99230,365,99795,99950,99230,39
4344,2019-08-20,99230,365,99795,99950,99230,39
4284,2019-08-20,99230,365,99795,99950,99230,39
2169,2019-08-20,99230,365,99795,99950,99230,39
4269,2019-08-20,99230,365,99795,99950,99230,39
2184,2019-08-20,99230,365,99795,99950,99230,39
4254,2019-08-20,99230,365,99795,99950,99230,39
2199,2019-08-20,99230,365,99795,99950,99230,39
4239,2019-08-20,99230,365,99795,99950,99230,39
2214,2019-08-20,99230,365,99795,99950,99230,39
2229,2019-08-20,99230,365,99795,99950,99230,39
2154,2019-08-20,99230,365,99795,99950,99230,39
4224,2019-08-20,99230,365,99795,99950,99230,39
2064,2019-08-20,99230,365,99795,99950,99230,39
2049,2019-08-20,99230,365,99795,99950,99230,39
4479,2019-08-20,99230,365,99795,99950,99230,39
1899,2019-08-20,99230,365,99795,99950,99230,39
4464,2019-08-20,99230,365,99795,99950,99230,39
1914,2019-08-20,99230,365,99795,99950,99230,39
1929,2019-08-20,99230,365,99795,99950,99230,39
4449,2019-08-20,99230,365,99795,99950,99230,39
1944,2019-08-20,99230,365,99795,99950,99230,39
4434,2019-08-20,99230,365,99795,99950,99230,39
4359,2019-08-20,99230,365,99795,99950,99230,39
1959,2019-08-20,99230,365,99795,99950,99230,39
1974,2019-08-20,99230,365,99795,99950,99230,39
1989,2019-08-20,99230,365,99795,99950,99230,39
4404,2019-08-20,99230,365,99795,99950,99230,39
2004,2019-08-20,99230,365,99795,99950,99230,39
4389,2019-08-20,99230,365,99795,99950,99230,39
2019,2019-08-20,99230,365,99795,99950,99230,39
4374,2019-08-20,99230,365,99795,99950,99230,39
2034,2019-08-20,99230,365,99795,99950,99230,39
4419,2019-08-20,99230,365,99795,99950,99230,39
2619,2019-08-20,99230,365,99795,99950,99230,39
2244,2019-08-20,99230,365,99795,99950,99230,39
2259,2019-08-20,99230,365,99795,99950,99230,39
2454,2019-08-20,99230,365,99795,99950,99230,39
2469,2019-08-20,99230,365,99795,99950,99230,39
4044,2019-08-20,99230,365,99795,99950,99230,39
2484,2019-08-20,99230,365,99795,99950,99230,39
4029,2019-08-20,99230,365,99795,99950,99230,39
2499,2019-08-20,99230,365,99795,99950,99230,39
4014,2019-08-20,99230,365,99795,99950,99230,39
2514,2019-08-20,99230,365,99795,99950,99230,39
4059,2019-08-20,99230,365,99795,99950,99230,39
2529,2019-08-20,99230,365,99795,99950,99230,39
2544,2019-08-20,99230,365,99795,99950,99230,39
3984,2019-08-20,99230,365,99795,99950,99230,39
2559,2019-08-20,99230,365,99795,99950,99230,39
3969,2019-08-20,99230,365,99795,99950,99230,39
2574,2019-08-20,99230,365,99795,99950,99230,39
2589,2019-08-20,99230,365,99795,99950,99230,39
3954,2019-08-20,99230,365,99795,99950,99230,39
2604,2019-08-20,99230,365,99795,99950,99230,39
3999,2019-08-20,99230,365,99795,99950,99230,39
4209,2019-08-20,99230,365,99795,99950,99230,39
2439,2019-08-20,99230,365,99795,99950,99230,39
2424,2019-08-20,99230,365,99795,99950,99230,39
4194,2019-08-20,99230,365,99795,99950,99230,39
2274,2019-08-20,99230,365,99795,99950,99230,39
2289,2019-08-20,99230,365,99795,99950,99230,39
4179,2019-08-20,99230,365,99795,99950,99230,39
2304,2019-08-20,99230,365,99795,99950,99230,39
4164,2019-08-20,99230,365,99795,99950,99230,39
2319,2019-08-20,99230,365,99795,99950,99230,39
4149,2019-08-20,99230,365,99795,99950,99230,39
4074,2019-08-20,99230,365,99795,99950,99230,39
2334,2019-08-20,99230,365,99795,99950,99230,39
4134,2019-08-20,99230,365,99795,99950,99230,39
2364,2019-08-20,99230,365,99795,99950,99230,39
4119,2019-08-20,99230,365,99795,99950,99230,39
2379,2019-08-20,99230,365,99795,99950,99230,39
4104,2019-08-20,99230,365,99795,99950,99230,39
2394,2019-08-20,99230,365,99795,99950,99230,39
2409,2019-08-20,99230,365,99795,99950,99230,39
4089,2019-08-20,99230,365,99795,99950,99230,39
2349,2019-08-20,99230,365,99795,99950,99230,39
6159,2019-08-20,99230,365,99795,99950,99230,39
3369,2019-08-20,99230,365,99795,99950,99230,39
7014,2019-08-20,99230,365,99795,99950,99230,39
7164,2019-08-20,99230,365,99795,99950,99230,39
6444,2019-08-20,99230,365,99795,99950,99230,39
6789,2019-08-20,99230,365,99795,99950,99230,39
7179,2019-08-20,99230,365,99795,99950,99230,39
6279,2019-08-20,99230,365,99795,99950,99230,39
6774,2019-08-20,99230,365,99795,99950,99230,39
7194,2019-08-20,99230,365,99795,99950,99230,39
7209,2019-08-20,99230,365,99795,99950,99230,39
6759,2019-08-20,99230,365,99795,99950,99230,39
6459,2019-08-20,99230,365,99795,99950,99230,39
7224,2019-08-20,99230,365,99795,99950,99230,39
6264,2019-08-20,99230,365,99795,99950,99230,39
6744,2019-08-20,99230,365,99795,99950,99230,39
7239,2019-08-20,99230,365,99795,99950,99230,39
6729,2019-08-20,99230,365,99795,99950,99230,39
6474,2019-08-20,99230,365,99795,99950,99230,39
7254,2019-08-20,99230,365,99795,99950,99230,39
6249,2019-08-20,99230,365,99795,99950,99230,39
7269,2019-08-20,99230,365,99795,99950,99230,39
6714,2019-08-20,99230,365,99795,99950,99230,39
7284,2019-08-20,99230,365,99795,99950,99230,39
6699,2019-08-20,99230,365,99795,99950,99230,39
6489,2019-08-20,99230,365,99795,99950,99230,39
6234,2019-08-20,99230,365,99795,99950,99230,39
7299,2019-08-20,99230,365,99795,99950,99230,39
6684,2019-08-20,99230,365,99795,99950,99230,39
7314,2019-08-20,99230,365,99795,99950,99230,39
6804,2019-08-20,99230,365,99795,99950,99230,39
7149,2019-08-20,99230,365,99795,99950,99230,39
6294,2019-08-20,99230,365,99795,99950,99230,39
6819,2019-08-20,99230,365,99795,99950,99230,39
6969,2019-08-20,99230,365,99795,99950,99230,39
6954,2019-08-20,99230,365,99795,99950,99230,39
6939,2019-08-20,99230,365,99795,99950,99230,39
6984,2019-08-20,99230,365,99795,99950,99230,39
6999,2019-08-20,99230,365,99795,99950,99230,39
6354,2019-08-20,99230,365,99795,99950,99230,39
6924,2019-08-20,99230,365,99795,99950,99230,39
6384,2019-08-20,99230,365,99795,99950,99230,39
6909,2019-08-20,99230,365,99795,99950,99230,39
7029,2019-08-20,99230,365,99795,99950,99230,39
6339,2019-08-20,99230,365,99795,99950,99230,39
6894,2019-08-20,99230,365,99795,99950,99230,39
7044,2019-08-20,99230,365,99795,99950,99230,39
6669,2019-08-20,99230,365,99795,99950,99230,39
6399,2019-08-20,99230,365,99795,99950,99230,39
6879,2019-08-20,99230,365,99795,99950,99230,39
7074,2019-08-20,99230,365,99795,99950,99230,39
6324,2019-08-20,99230,365,99795,99950,99230,39
6864,2019-08-20,99230,365,99795,99950,99230,39
7089,2019-08-20,99230,365,99795,99950,99230,39
6414,2019-08-20,99230,365,99795,99950,99230,39
6849,2019-08-20,99230,365,99795,99950,99230,39
7104,2019-08-20,99230,365,99795,99950,99230,39
6309,2019-08-20,99230,365,99795,99950,99230,39
6834,2019-08-20,99230,365,99795,99950,99230,39
7119,2019-08-20,99230,365,99795,99950,99230,39
6429,2019-08-20,99230,365,99795,99950,99230,39
7134,2019-08-20,99230,365,99795,99950,99230,39
7059,2019-08-20,99230,365,99795,99950,99230,39
7329,2019-08-20,99230,365,99795,99950,99230,39
6369,2019-08-20,99230,365,99795,99950,99230,39
6189,2019-08-20,99230,365,99795,99950,99230,39
7359,2019-08-20,99230,365,99795,99950,99230,39
7389,2019-08-20,99230,365,99795,99950,99230,39
6624,2019-08-20,99230,365,99795,99950,99230,39
6174,2019-08-20,99230,365,99795,99950,99230,39
6639,2019-08-20,99230,365,99795,99950,99230,39
6534,2019-08-20,99230,365,99795,99950,99230,39
6654,2019-08-20,99230,365,99795,99950,99230,39
6549,2019-08-20,99230,365,99795,99950,99230,39
7434,2019-08-20,99230,365,99795,99950,99230,39
6579,2019-08-20,99230,365,99795,99950,99230,39
6594,2019-08-20,99230,365,99795,99950,99230,39
7419,2019-08-20,99230,365,99795,99950,99230,39
7344,2019-08-20,99230,365,99795,99950,99230,39
6609,2019-08-20,99230,365,99795,99950,99230,39
6564,2019-08-20,99230,365,99795,99950,99230,39
7464,2019-08-20,99230,365,99795,99950,99230,39
7404,2019-08-20,99230,365,99795,99950,99230,39
6219,2019-08-20,99230,365,99795,99950,99230,39
7374,2019-08-20,99230,365,99795,99950,99230,39
6204,2019-08-20,99230,365,99795,99950,99230,39
6519,2019-08-20,99230,365,99795,99950,99230,39
6504,2019-08-20,99230,365,99795,99950,99230,39
7449,2019-08-20,99230,365,99795,99950,99230,39
6590,2019-08-21,98950,280,98970,98970,98950,2
1985,2019-08-21,98950,280,98970,98970,98950,2
6875,2019-08-21,98950,280,98970,98970,98950,2
4400,2019-08-21,98950,280,98970,98970,98950,2
4415,2019-08-21,98950,280,98970,98970,98950,2
1970,2019-08-21,98950,280,98970,98970,98950,2
1355,2019-08-21,98950,280,98970,98970,98950,2
1955,2019-08-21,98950,280,98970,98970,98950,2
6830,2019-08-21,98950,280,98970,98970,98950,2
4475,2019-08-21,98950,280,98970,98970,98950,2
1895,2019-08-21,98950,280,98970,98970,98950,2
4865,2019-08-21,98950,280,98970,98970,98950,2
6605,2019-08-21,98950,280,98970,98970,98950,2
1910,2019-08-21,98950,280,98970,98970,98950,2
4460,2019-08-21,98950,280,98970,98970,98950,2
1925,2019-08-21,98950,280,98970,98970,98950,2
6845,2019-08-21,98950,280,98970,98970,98950,2
1370,2019-08-21,98950,280,98970,98970,98950,2
4445,2019-08-21,98950,280,98970,98970,98950,2
1940,2019-08-21,98950,280,98970,98970,98950,2
2000,2019-08-21,98950,280,98970,98970,98950,2
4880,2019-08-21,98950,280,98970,98970,98950,2
4430,2019-08-21,98950,280,98970,98970,98950,2
6860,2019-08-21,98950,280,98970,98970,98950,2
1340,2019-08-21,98950,280,98970,98970,98950,2
4760,2019-08-21,98950,280,98970,98970,98950,2
1325,2019-08-21,98950,280,98970,98970,98950,2
1295,2019-08-21,98950,280,98970,98970,98950,2
4310,2019-08-21,98950,280,98970,98970,98950,2
4925,2019-08-21,98950,280,98970,98970,98950,2
2120,2019-08-21,98950,280,98970,98970,98950,2
6935,2019-08-21,98950,280,98970,98970,98950,2
4295,2019-08-21,98950,280,98970,98970,98950,2
6575,2019-08-21,98950,280,98970,98970,98950,2
2135,2019-08-21,98950,280,98970,98970,98950,2
4280,2019-08-21,98950,280,98970,98970,98950,2
2165,2019-08-21,98950,280,98970,98970,98950,2
6950,2019-08-21,98950,280,98970,98970,98950,2
1280,2019-08-21,98950,280,98970,98970,98950,2
4940,2019-08-21,98950,280,98970,98970,98950,2
4265,2019-08-21,98950,280,98970,98970,98950,2
2150,2019-08-21,98950,280,98970,98970,98950,2
4895,2019-08-21,98950,280,98970,98970,98950,2
2105,2019-08-21,98950,280,98970,98970,98950,2
6920,2019-08-21,98950,280,98970,98970,98950,2
4385,2019-08-21,98950,280,98970,98970,98950,2
2015,2019-08-21,98950,280,98970,98970,98950,2
1880,2019-08-21,98950,280,98970,98970,98950,2
4910,2019-08-21,98950,280,98970,98970,98950,2
2030,2019-08-21,98950,280,98970,98970,98950,2
4370,2019-08-21,98950,280,98970,98970,98950,2
4325,2019-08-21,98950,280,98970,98970,98950,2
2045,2019-08-21,98950,280,98970,98970,98950,2
1310,2019-08-21,98950,280,98970,98970,98950,2
2060,2019-08-21,98950,280,98970,98970,98950,2
6905,2019-08-21,98950,280,98970,98970,98950,2
4340,2019-08-21,98950,280,98970,98970,98950,2
2075,2019-08-21,98950,280,98970,98970,98950,2
2090,2019-08-21,98950,280,98970,98970,98950,2
4355,2019-08-21,98950,280,98970,98970,98950,2
6890,2019-08-21,98950,280,98970,98970,98950,2
6815,2019-08-21,98950,280,98970,98970,98950,2
3365,2019-08-21,98950,280,98970,98970,98950,2
1625,2019-08-21,98950,280,98970,98970,98950,2
6650,2019-08-21,98950,280,98970,98970,98950,2
1475,2019-08-21,98950,280,98970,98970,98950,2
4670,2019-08-21,98950,280,98970,98970,98950,2
1640,2019-08-21,98950,280,98970,98970,98950,2
4790,2019-08-21,98950,280,98970,98970,98950,2
4685,2019-08-21,98950,280,98970,98970,98950,2
6725,2019-08-21,98950,280,98970,98970,98950,2
1460,2019-08-21,98950,280,98970,98970,98950,2
1655,2019-08-21,98950,280,98970,98970,98950,2
4805,2019-08-21,98950,280,98970,98970,98950,2
1670,2019-08-21,98950,280,98970,98970,98950,2
4640,2019-08-21,98950,280,98970,98970,98950,2
1685,2019-08-21,98950,280,98970,98970,98950,2
4655,2019-08-21,98950,280,98970,98970,98950,2
6740,2019-08-21,98950,280,98970,98970,98950,2
6710,2019-08-21,98950,280,98970,98970,98950,2
1595,2019-08-21,98950,280,98970,98970,98950,2
6665,2019-08-21,98950,280,98970,98970,98950,2
4745,2019-08-21,98950,280,98970,98970,98950,2
1535,2019-08-21,98950,280,98970,98970,98950,2
6680,2019-08-21,98950,280,98970,98970,98950,2
1550,2019-08-21,98950,280,98970,98970,98950,2
1505,2019-08-21,98950,280,98970,98970,98950,2
1610,2019-08-21,98950,280,98970,98970,98950,2
4730,2019-08-21,98950,280,98970,98970,98950,2
4715,2019-08-21,98950,280,98970,98970,98950,2
4775,2019-08-21,98950,280,98970,98970,98950,2
1580,2019-08-21,98950,280,98970,98970,98950,2
6695,2019-08-21,98950,280,98970,98970,98950,2
1490,2019-08-21,98950,280,98970,98970,98950,2
4700,2019-08-21,98950,280,98970,98970,98950,2
1565,2019-08-21,98950,280,98970,98970,98950,2
4490,2019-08-21,98950,280,98970,98970,98950,2
