,Date,Close,Diff,Open,High,Low,Volume
1767,2017-04-07,11055,10,11035,11080,11000,985184
1766,2017-04-10,11140,85,11055,11140,11055,787161
1765,2017-04-11,11180,40,11145,11210,11105,1412207
1764,2017-04-12,11155,25,11180,11215,11130,776164
1760,2017-04-13,11015,140,11080,11080,10975,750673
1759,2017-04-14,11045,30,10990,11050,10980,386361
1758,2017-04-17,11015,30,11040,11040,10970,496783
1757,2017-04-18,11150,135,11100,11150,11050,882401
1756,2017-04-19,11060,90,11105,11105,11015,606358
1753,2017-04-20,11065,5,11060,11100,11045,998891
1752,2017-04-21,11085,20,11090,11125,11075,911824
1751,2017-04-24,11040,45,11080,11090,11020,438584
1750,2017-04-25,11185,145,11230,11265,11175,598968
1749,2017-04-26,11225,40,11190,11245,11160,478511
1745,2017-04-27,11275,50,11225,11275,11225,511449
1744,2017-04-28,11345,70,11245,11345,11230,958397
1743,2017-05-02,11270,75,11335,11355,11210,180367
1742,2017-05-04,11250,20,11285,11290,11210,625348
1741,2017-05-08,11380,130,11310,11410,11310,193573
1738,2017-05-10,11430,50,11380,11430,11345,286538
1737,2017-05-11,11345,85,11420,11420,11330,530036
1736,2017-05-12,11305,40,11300,11320,11245,333164
1735,2017-05-15,11280,25,11355,11355,11250,273184
1734,2017-05-16,11270,10,11375,11375,11250,295107
1730,2017-05-17,11305,35,11295,11325,11265,245483
1729,2017-05-18,11210,95,11140,11235,11140,229142
1728,2017-05-19,11205,5,11235,11235,11155,464745
1727,2017-05-22,11250,45,11250,11250,11200,550327
1726,2017-05-23,11360,110,11300,11360,11260,601051
1723,2017-05-24,11380,20,11365,11395,11325,150964
1722,2017-05-25,11320,60,11335,11350,11310,404515
1721,2017-05-26,11360,40,11370,11395,11345,729518
1720,2017-05-29,11375,15,11385,11385,11330,136820
1719,2017-05-30,11405,30,11390,11405,11325,514087
1715,2017-05-31,11355,50,11410,11410,11330,682834
1714,2017-06-01,11365,10,11370,11385,11315,266285
1713,2017-06-02,11470,105,11410,11475,11400,394665
1712,2017-06-05,11510,40,11550,11550,11460,846484
1711,2017-06-07,11500,10,11465,11500,11410,395091
1708,2017-06-08,11485,15,11510,11530,11460,715688
1707,2017-06-09,11435,50,11470,11470,11405,480354
1706,2017-06-12,11500,65,11445,11500,11435,694225
1705,2017-06-13,11515,15,11455,11530,11445,331215
1704,2017-06-14,11545,30,11590,11595,11520,818222
1700,2017-06-15,11505,40,11520,11525,11465,380094
1699,2017-06-16,11535,30,11475,11540,11450,554099
1698,2017-06-19,11590,55,11550,11590,11525,271942
1697,2017-06-20,11675,85,11625,11710,11625,440609
1696,2017-06-21,11675,0,11615,11675,11610,370411
1693,2017-06-22,11600,75,11670,11670,11600,447893
1692,2017-06-23,11645,45,11650,11655,11600,450200
1691,2017-06-26,11640,5,11650,11650,11585,4597
1690,2017-06-27,11645,5,11635,11645,11580,4635
1689,2017-06-28,11675,30,11580,11675,11580,6485
1685,2017-06-29,11750,75,11690,11750,11685,4153
1684,2017-06-30,11675,75,11685,11735,11640,5646
1683,2017-07-03,11650,25,11675,11675,11620,8027
1682,2017-07-04,11765,115,11710,11765,11710,2356
1681,2017-07-05,11710,55,11765,11765,11690,2528
1678,2017-07-06,11795,85,11715,11840,11715,6809
1677,2017-07-07,11720,75,11780,11780,11695,2716
1676,2017-07-10,11705,15,11755,11755,11665,6884
1675,2017-07-11,11770,65,11735,11770,11700,2444
1674,2017-07-12,11700,70,11745,11745,11680,5014
1670,2017-07-13,11705,5,11765,11765,11700,5035
1669,2017-07-14,11700,5,11725,11735,11690,4269
1668,2017-07-17,11715,15,11760,11760,11670,6777
1667,2017-07-18,11670,45,11685,11720,11620,11297
1666,2017-07-19,11645,25,11670,11675,11625,3166
1663,2017-07-20,11735,90,11675,11740,11675,3564
1662,2017-07-21,11685,50,11765,11765,11670,10634
1661,2017-07-24,11555,130,11655,11655,11555,3204
1660,2017-07-25,11595,40,11555,11625,11555,6859
1659,2017-07-26,11700,105,11600,11705,11600,6921
1655,2017-07-27,11665,35,11700,11700,11620,1450
1654,2017-07-28,11765,100,11670,11765,11665,383647
1653,2017-07-31,11680,85,11765,11765,11675,6105
1652,2017-08-01,11720,40,11680,11720,11660,6785
1651,2017-08-02,11805,85,11720,11810,11720,5138
1648,2017-08-03,11775,30,11805,11815,11725,6007
1647,2017-08-04,11775,0,11780,11800,11745,17888
1646,2017-08-07,11820,45,11745,11830,11745,7371
1645,2017-08-08,11825,5,11775,11845,11770,9081
1644,2017-08-09,11845,20,11720,11900,11720,5183
1640,2017-08-10,11930,85,11845,11950,11845,3165
1639,2017-08-11,11800,130,11780,11825,11780,1396
1638,2017-08-14,11750,50,11750,11750,11675,2371
1637,2017-08-16,11850,100,11750,11865,11750,23042
1636,2017-08-17,11845,5,11840,11860,11800,4745
1633,2017-08-18,11785,60,11740,11795,11740,2075
1632,2017-08-21,11700,85,11705,11705,11635,3229
1631,2017-08-22,11660,40,11670,11700,11650,7418
1630,2017-08-23,11715,55,11675,11730,11675,3390
1629,2017-08-24,11660,55,11680,11680,11620,1962
1625,2017-08-25,11650,10,11670,11675,11625,1980
1624,2017-08-28,11615,35,11660,11660,11580,2502
1623,2017-08-29,11650,35,11615,11705,11615,3244
1622,2017-08-30,11625,25,11675,11675,11605,594
1621,2017-08-31,11700,75,11625,11700,11600,4879
1618,2017-09-01,11745,45,11755,11755,11700,5404
1617,2017-09-04,11840,95,11745,11850,11745,2891
1616,2017-09-05,11810,30,11835,11845,11770,10206
1615,2017-09-06,11770,40,11750,11805,11740,1524
1614,2017-09-07,11760,10,11800,11810,11730,4227
1610,2017-09-08,11795,35,11825,11825,11750,2538
1609,2017-09-11,11895,100,11850,11895,11810,3138
1608,2017-09-12,11895,0,11925,11935,11870,2926
1607,2017-09-13,11955,60,11905,11985,11895,6453
1606,2017-09-14,11965,10,11960,12000,11945,4341
1603,2017-09-15,11990,25,11955,12005,11935,12925
1602,2017-09-18,11975,15,11990,11990,11945,7741
1601,2017-09-19,11975,0,11960,12030,11960,2645
1600,2017-09-20,12055,80,12010,12055,12010,1226
1599,2017-09-21,12055,0,12055,12070,12000,5608
1595,2017-09-22,12055,0,11990,12075,11950,3758
1594,2017-09-25,12075,20,12060,12075,12015,2227
1593,2017-09-26,12070,5,12045,12075,11990,2757
1592,2017-09-27,12040,30,12005,12070,11995,6566
1591,2017-09-28,12205,165,12080,12210,12070,5372
1588,2017-09-29,12205,0,12230,12230,12150,6334
1587,2017-10-10,12255,50,12245,12305,12215,12540
1586,2017-10-11,12300,45,12255,12320,12220,7839
1585,2017-10-12,12300,0,12290,12300,12200,9834
1584,2017-10-13,12260,40,12290,12295,12250,72824
1580,2017-10-16,12260,0,12260,12275,12200,54566
1579,2017-10-17,12305,45,12260,12305,12240,11425
1578,2017-10-18,12275,30,12280,12280,12200,4298
1577,2017-10-19,12325,50,12300,12340,12275,17822
1576,2017-10-20,12320,5,12330,12330,12215,15880
1573,2017-10-23,12340,20,12315,12340,12260,6856
1572,2017-10-24,12210,130,12290,12295,12200,5339
1571,2017-10-25,12280,70,12220,12315,12220,10329
1570,2017-10-26,12200,80,12220,12220,12130,232663
1569,2017-10-27,12270,70,12200,12275,12200,4113
1565,2017-10-30,12270,0,12305,12305,12230,11627
1564,2017-10-31,12225,45,12290,12290,12180,3506
1563,2017-11-01,12175,50,12210,12210,12130,7236
1562,2017-11-02,12155,20,12180,12215,12155,2774
1561,2017-11-03,12215,60,12160,12215,12155,1195
1558,2017-11-06,12195,20,12215,12250,12155,5830
1557,2017-11-07,12200,5,12230,12230,12155,2717
1556,2017-11-08,12250,50,12235,12260,12200,1438
1555,2017-11-09,12275,25,12250,12275,12185,2246
1554,2017-11-10,12235,40,12240,12245,12215,3385
1550,2017-11-13,12215,20,12220,12220,12160,3698
1549,2017-11-14,12180,35,12210,12210,12150,2798
1548,2017-11-15,12065,115,12160,12160,12000,66013
1547,2017-11-16,11940,125,12015,12015,11915,3803
1546,2017-11-17,11980,40,11985,12000,11930,3218
1543,2017-11-20,11990,10,12000,12015,11945,163535
1542,2017-11-21,11945,45,12025,12620,11910,9873
1541,2017-11-22,11965,20,11965,12005,11940,5673
1540,2017-11-23,11975,10,11965,12000,11965,2118
1539,2017-11-24,11980,5,11985,11990,11915,2154
1535,2017-11-27,12025,45,12000,12025,11940,5075
1534,2017-11-28,11950,75,12010,12015,11910,7086
1533,2017-11-29,11980,30,11960,12025,11960,471414
1532,2017-11-30,12100,120,11985,12100,11960,10897
1531,2017-12-01,12130,30,12100,12155,12085,3813
1528,2017-12-04,12110,20,12070,12115,12010,4209
1527,2017-12-05,12055,55,12095,12095,12020,3920
1526,2017-12-06,12120,65,12055,12120,12015,39086
1525,2017-12-07,12095,25,12110,12130,12040,4041
1524,2017-12-08,12145,50,12155,12165,12100,3133
1520,2017-12-11,12210,65,12205,12215,12150,27902
1519,2017-12-12,12225,15,12225,12230,12135,4879
1518,2017-12-13,12220,5,12225,12270,12200,75967
1517,2017-12-14,12215,5,12220,12230,12155,9069
1516,2017-12-15,12185,30,12195,12210,12140,5175
1513,2017-12-18,12240,55,12225,12255,12185,15673
1512,2017-12-19,12300,60,12300,12325,12260,11881
1511,2017-12-20,12210,90,12245,12270,12205,5810
1510,2017-12-21,12145,65,12215,12230,12110,12449
1509,2017-12-22,12225,80,12255,12255,12165,7775
1505,2017-12-26,12195,30,12235,12235,12160,15215
1504,2017-12-27,12175,20,12200,12200,12135,3421
1503,2017-12-28,12145,30,12175,12195,12105,7919
1502,2018-01-02,12065,80,12135,12135,12045,11715
1501,2018-01-03,12155,90,12085,12190,12080,2782
1498,2018-01-04,12220,65,12155,12265,12155,4502
1497,2018-01-05,12335,115,12240,12335,12240,16042
1496,2018-01-08,12405,70,12345,12425,12335,5314
1495,2018-01-09,12395,10,12400,12430,12375,82312
1494,2018-01-10,12505,110,12475,12505,12430,3836
1490,2018-01-11,12455,50,12505,12505,12425,3455
1489,2018-01-12,12445,10,12510,12510,12385,7015
1488,2018-01-15,12560,115,12475,12565,12460,6281
1487,2018-01-16,12620,60,12560,12635,12560,8669
1486,2018-01-17,12615,5,12560,12615,12560,7718
1483,2018-01-18,12670,55,12680,12680,12625,3834
1482,2018-01-19,12615,55,12645,12645,12575,141053
1481,2018-01-22,12750,135,12655,12750,12655,6393
1480,2018-01-23,12845,95,12755,12845,12750,10175
1479,2018-01-24,12875,30,12890,12890,12840,9456
1475,2018-01-25,12780,95,12865,12865,12750,23179
1474,2018-01-26,12805,25,12780,12805,12750,5239
1473,2018-01-29,12895,90,12855,12900,12850,8908
1472,2018-01-30,12905,10,12880,12910,12845,14874
1471,2018-01-31,12725,180,12795,12795,12715,14882
1468,2018-02-01,12795,70,12725,12805,12725,7711
1467,2018-02-02,12865,70,12795,12865,12720,10852
1466,2018-02-05,12720,145,12690,12740,12660,6489
1465,2018-02-06,12270,450,12280,12400,12250,33037
1464,2018-02-07,12245,25,12215,12255,12150,23404
1460,2018-02-08,12350,105,12350,12395,12320,3912
1459,2018-02-09,12030,320,12085,12105,11955,21175
1458,2018-02-12,11990,40,12040,12040,11930,13522
1457,2018-02-13,12170,180,12160,12170,12095,7459
1456,2018-02-14,12095,75,12170,12175,12095,7805
1453,2018-02-19,12330,235,12305,12345,12270,92588
1452,2018-02-20,12330,0,12370,12370,12255,42853
1451,2018-02-21,12330,0,12330,12330,12245,30350
1450,2018-02-22,12350,20,12315,12375,12250,23383
1449,2018-02-23,12235,115,12280,12330,12235,8943
1445,2018-02-26,12450,215,12395,12450,12355,11291
1444,2018-02-27,12555,105,12545,12565,12450,2850
1443,2018-02-28,12530,25,12400,12535,12395,4056
1442,2018-03-02,12190,340,12235,12235,12150,8725
1441,2018-03-05,12145,45,12200,12210,12145,3731
1438,2018-03-06,12190,45,12205,12220,12165,12551
1437,2018-03-07,12210,20,12190,12215,12180,4891
1436,2018-03-08,12230,20,12220,12235,12125,6486
1435,2018-03-09,12280,50,12305,12320,12230,1876
1434,2018-03-12,12390,110,12400,12400,12325,7330
1430,2018-03-13,12430,40,12395,12435,12395,3080
1429,2018-03-14,12330,100,12390,12390,12310,4389
1428,2018-03-15,12285,45,12305,12305,12190,3036
1427,2018-03-16,12260,25,12340,12350,12230,37550
1426,2018-03-19,12325,65,12265,12340,12250,5733
1423,2018-03-20,12175,150,12235,12235,12130,9136
1422,2018-03-21,12235,60,12230,12235,12175,1530
1421,2018-03-22,12265,30,12235,12275,12180,6369
1420,2018-03-23,12145,120,12170,12170,12110,4581
1419,2018-03-26,11880,265,11920,11920,11840,9429
1415,2018-03-27,12020,140,12040,12065,11990,1991
1414,2018-03-28,11915,105,11975,11975,11870,3057
1413,2018-03-29,11795,120,11875,11875,11700,18676
1412,2018-03-30,11840,45,11890,11920,11815,17775
1411,2018-04-02,11860,20,11925,11925,11770,5412
1408,2018-04-03,11575,285,11720,11720,11570,149063
1407,2018-04-04,11765,190,11695,11775,11645,11975
1406,2018-04-05,11845,80,11845,11865,11740,12001
1405,2018-04-06,12000,155,11875,12010,11875,146477
1404,2018-04-09,11870,130,11910,11910,11835,2697
1400,2018-04-10,11925,55,11875,11960,11865,10172
1399,2018-04-11,12080,155,12105,12105,11965,5648
1398,2018-04-12,12050,30,12055,12065,11970,2296
1397,2018-04-13,12095,45,12010,12095,12010,2874
1396,2018-04-16,12170,75,12095,12170,12095,4630
1393,2018-04-17,12065,105,12170,12170,12045,4155
1392,2018-04-18,12230,165,12155,12230,12125,1479
1391,2018-04-19,12135,95,12300,12300,12135,2374
1390,2018-04-20,12170,35,12135,12175,12110,24810
1389,2018-04-23,12150,20,12170,12170,12060,3147
1385,2018-04-24,12195,45,12150,12240,12135,204894
1384,2018-04-25,12205,10,12170,12205,12055,2614
1383,2018-04-26,12160,45,12100,12160,12100,1233
1382,2018-04-27,12220,60,12210,12225,12150,1097
1381,2018-04-30,12155,65,12195,12195,12050,202888
1378,2018-05-02,12165,10,12120,12175,12090,1768
1377,2018-05-03,12030,135,12155,12155,12020,12060
1376,2018-05-04,12005,25,12030,12085,11990,13268
1375,2018-05-08,12245,240,12165,12250,12165,4050
1374,2018-05-09,12260,15,12190,12260,12190,688
1370,2018-05-10,12265,5,12280,12330,12260,3399
1369,2018-05-11,12335,70,12295,12355,12205,2815
1368,2018-05-14,12330,5,12350,12350,12255,2320
1367,2018-05-15,12420,90,12335,12420,12315,2701
1366,2018-05-16,12335,85,12355,12400,12305,1315
1363,2018-05-17,12360,25,12395,12415,12340,5003
1362,2018-05-18,12405,45,12390,12415,12350,1683
1361,2018-05-21,12505,100,12410,12505,12345,8084
1360,2018-05-23,12460,45,12505,12505,12355,2305
1359,2018-05-24,12435,25,12455,12455,12315,15332
1355,2018-05-25,12385,50,12435,12435,12340,2846
1354,2018-05-28,12310,75,12375,12375,12210,4129
1353,2018-05-29,12330,20,12325,12335,12275,823
1352,2018-05-30,12195,135,12240,12240,12115,2900
1351,2018-05-31,12235,40,12200,12240,12195,201799
1348,2018-06-01,12250,15,12275,12285,12210,71572
1347,2018-06-04,12295,45,12220,12305,12180,4731
1346,2018-06-05,12340,45,12305,12370,12290,2647
1345,2018-06-07,12400,60,12380,12400,12300,1183
1344,2018-06-08,12395,5,12445,12460,12360,21815
1340,2018-06-11,12435,40,12395,12455,12360,531843
1339,2018-06-12,12470,35,12435,12490,12405,1021467
1338,2018-06-14,12535,65,12470,12555,12470,1636
1337,2018-06-15,12625,90,12535,12625,12520,1007947
1336,2018-06-18,12680,55,12625,12685,12625,1016875
1333,2018-06-19,12660,20,12680,12680,12610,1014422
1332,2018-06-20,12655,5,12655,12655,12565,6282
1331,2018-06-21,12750,95,12655,12770,12645,1031372
1330,2018-06-22,12620,130,12660,12660,12535,1026233
1329,2018-06-25,12770,150,12745,12770,12685,906760
1325,2018-06-26,12615,155,12660,12660,12505,3741
1324,2018-06-27,12620,5,12615,12685,12580,6396
1323,2018-06-28,12640,20,12630,12645,12545,3636
1322,2018-06-29,12565,75,12635,12635,12510,83989
1321,2018-07-02,12650,85,12660,12660,12545,47198
1318,2018-07-03,12615,35,12645,12665,12520,9650
1317,2018-07-04,12610,5,12615,12640,12565,5077
1316,2018-07-05,12640,30,12615,12660,12560,4026
1315,2018-07-06,12710,70,12660,12765,12655,2351
1314,2018-07-09,12790,80,12710,12795,12705,5528
1310,2018-07-10,12840,50,12815,12875,12790,11219
1309,2018-07-11,12840,0,12800,12840,12800,2236
1308,2018-07-12,12930,90,12780,12930,12780,4836
1307,2018-07-13,12885,45,12940,12965,12870,9081
1306,2018-07-16,12985,100,12990,13030,12900,17461
1303,2018-07-17,13030,45,12970,13040,12950,15284
1302,2018-07-18,13130,100,13030,13130,13010,9901
1301,2018-07-19,13075,55,13150,13150,13020,9045
1300,2018-07-20,13025,50,13075,13120,13025,14838
1299,2018-07-23,13115,90,13025,13145,13000,3578
1295,2018-07-24,13125,10,13015,13140,13015,1129
1294,2018-07-25,13145,20,13125,13145,13055,7188
1293,2018-07-26,13135,10,13145,13145,13015,5392
1292,2018-07-27,13000,135,13135,13185,13000,3655
1291,2018-07-30,13095,95,13000,13095,12945,92015
1288,2018-07-31,13025,70,13050,13050,12910,17842
1287,2018-08-01,13050,25,13070,13080,12935,270084
1286,2018-08-02,13135,85,13050,13135,13000,8496
1285,2018-08-03,13115,20,13125,13140,13015,8287
1284,2018-08-06,13135,20,13185,13185,13050,2961
1280,2018-08-07,13190,55,13135,13205,13065,47382
1279,2018-08-08,13145,45,13190,13190,13050,59413
1278,2018-08-09,13145,0,13145,13165,13050,3285
1277,2018-08-10,13220,75,13180,13230,13075,5265
1276,2018-08-13,13115,105,13135,13135,12985,8436
1273,2018-08-14,13040,75,13095,13095,12975,9506
1272,2018-08-16,13015,25,13025,13075,12935,10215
1271,2018-08-17,13040,25,13070,13075,13015,2963
1270,2018-08-20,13055,15,12980,13055,12940,5303
1269,2018-08-21,13080,25,13000,13080,12950,7051
1265,2018-08-22,13135,55,13080,13140,13035,8039
1264,2018-08-23,13140,5,13050,13160,13035,2604
1263,2018-08-24,13070,70,13115,13130,12960,8167
1262,2018-08-27,13110,40,13105,13120,13005,9189
1261,2018-08-28,13135,25,13205,13205,13050,78866
1258,2018-08-29,13080,55,13040,13150,13040,2323
1257,2018-08-30,13205,125,13110,13245,13105,85686
1256,2018-08-31,13215,10,13200,13220,13135,24249
1255,2018-09-03,13105,110,13175,13180,13080,87261
1254,2018-09-04,13130,25,13020,13135,13020,4399
1250,2018-09-05,13145,15,13130,13145,13035,3507
1249,2018-09-06,13120,25,13020,13125,12975,4771
1248,2018-09-07,13065,55,12970,13085,12970,10341
1247,2018-09-10,13050,15,13000,13120,12995,62568
1246,2018-09-11,13115,65,12980,13120,12980,3169
1243,2018-09-12,13115,0,13100,13170,13090,4103
1242,2018-09-13,13160,45,13115,13160,13100,2109
1241,2018-09-14,13070,90,13120,13210,13065,10563
1240,2018-09-17,13255,185,13125,13255,13125,10739
1239,2018-09-18,13110,145,13250,13250,13105,10070
1235,2018-09-19,13290,180,13220,13320,13200,17401
1234,2018-09-20,13320,30,13295,13325,13170,6514
1233,2018-09-21,13365,45,13320,13385,13280,11378
1232,2018-09-27,13250,115,13315,13315,13200,10576
1231,2018-09-28,13160,90,13240,13245,13155,9012
1228,2018-10-01,13200,40,13165,13205,13090,102711
1227,2018-10-02,13290,90,13245,13300,13140,6523
1226,2018-10-04,13370,80,13310,13385,13260,4889
1225,2018-10-05,13285,85,13190,13300,13190,4361
1224,2018-10-08,13240,45,13300,13300,13115,4585
1220,2018-10-10,13195,45,13175,13195,13065,19704
1219,2018-10-11,12870,325,13020,13020,12860,3048
1218,2018-10-12,12545,325,12655,12655,12480,13794
1217,2018-10-15,12725,180,12765,12765,12600,3155
1216,2018-10-16,12600,125,12680,12680,12560,11630
1213,2018-10-17,12845,245,12830,12845,12700,1214
1212,2018-10-18,12890,45,12885,12900,12785,2810
1211,2018-10-19,12670,220,12600,12745,12600,1785
1210,2018-10-22,12640,30,12695,12695,12610,2801
1209,2018-10-23,12570,70,12680,12680,12555,2867
1205,2018-10-24,12460,110,12550,12550,12410,171263
1204,2018-10-25,12260,200,12335,12335,12175,5553
1203,2018-10-26,12300,40,12410,12410,12250,133131
1202,2018-10-29,12160,140,12315,12315,12130,1007685
1201,2018-10-30,12205,45,12245,12245,12160,1503533
1198,2018-10-31,12320,115,12360,12360,12250,1666102
1197,2018-11-01,12400,80,12560,12560,12385,70657
1196,2018-11-02,12470,70,12555,12555,12385,4164
1195,2018-11-05,12435,35,12470,12470,12330,22428
1194,2018-11-06,12455,20,12445,12455,12350,1851
1190,2018-11-07,12535,80,12470,12540,12420,1498
1189,2018-11-08,12680,145,12680,12695,12630,5876
1188,2018-11-09,12725,45,12740,12740,12630,30594
1187,2018-11-12,12655,70,12695,12695,12555,11558
1186,2018-11-13,12420,235,12550,12550,12320,9376
1183,2018-11-14,12420,0,12455,12455,12330,794
1182,2018-11-15,12370,50,12420,12420,12340,5300
1181,2018-11-16,12430,60,12450,12450,12380,1033
1180,2018-11-19,12450,20,12485,12485,12395,1571
1179,2018-11-20,12280,170,12395,12395,12200,4303
1175,2018-11-21,12105,175,12160,12160,12010,1750
1174,2018-11-22,12160,55,12175,12175,12070,7074
1173,2018-11-23,12190,30,12160,12210,12090,1621
1172,2018-11-26,12110,80,12165,12165,12050,3725
1171,2018-11-27,12280,170,12295,12295,12120,9868
1168,2018-11-28,12255,25,12315,12315,12195,1080
1167,2018-11-29,12385,130,12415,12420,12345,4147
1166,2018-11-30,12420,35,12440,12440,12350,7482
1165,2018-12-03,12420,0,12565,12665,12400,1042299
1164,2018-12-04,12385,35,12325,12515,12320,250803
1160,2018-12-05,12170,215,12180,12180,12020,267501
1159,2018-12-06,12155,15,12135,12155,12000,2853500
1158,2018-12-07,12055,100,12005,12060,11920,450190
1157,2018-12-10,11995,60,11850,11995,11850,200062
1156,2018-12-11,11920,75,11960,11970,11845,191865
1153,2018-12-12,11970,50,11980,11980,11930,225179
1152,2018-12-13,12045,75,11930,12075,11915,921784
1151,2018-12-14,12060,15,11890,12075,11890,2188027
1150,2018-12-17,11775,285,11900,11900,11765,1673063
1149,2018-12-18,11665,110,11580,11725,11580,2038650
1145,2018-12-19,11520,145,11535,11630,11485,2429407
1144,2018-12-20,11480,40,11515,11520,11420,687232
1143,2018-12-21,11280,200,11220,11350,11210,584351
1142,2018-12-24,11160,120,11200,11200,11075,368729
1141,2018-12-26,10945,215,10840,10950,10835,304302
1138,2018-12-27,11275,330,11250,11295,11200,251053
1137,2018-12-28,11300,25,11360,11360,11275,839348
1136,2019-01-02,11455,155,11380,11455,11310,383548
1135,2019-01-03,11530,75,11455,11540,11390,202612
1134,2019-01-04,11315,215,11350,11350,11250,377276
1130,2019-01-07,11585,270,11540,11590,11485,229354
1129,2019-01-08,11740,155,11585,11755,11585,235494
1128,2019-01-09,11815,75,11830,11830,11770,200391
1127,2019-01-10,11810,5,11840,11890,11805,231265
1126,2019-01-11,11850,40,11925,11925,11825,513476
1123,2019-01-14,11925,75,11900,11935,11840,283051
1122,2019-01-15,11850,75,11905,11905,11780,357226
1121,2019-01-16,11925,75,11835,11970,11835,217303
1120,2019-01-17,11930,5,11845,11945,11845,238778
1119,2019-01-18,12045,115,12025,12045,11930,368223
1115,2019-01-21,12270,225,12185,12275,12095,103912
1114,2019-01-22,12225,45,12310,12310,12210,3784
1113,2019-01-23,12085,140,12175,12175,12040,13279
1112,2019-01-24,12130,45,12130,12135,12040,2443
1111,2019-01-25,12100,30,12130,12135,12040,7515
1108,2019-01-28,12175,75,12065,12180,12065,8065
1107,2019-01-29,12070,105,12175,12175,12020,4801
1106,2019-01-30,12085,15,12090,12090,12010,8566
1105,2019-01-31,12200,115,12080,12240,12080,46927
1104,2019-02-01,12355,155,12300,12355,12275,3922
1100,2019-02-07,12405,50,12370,12430,12370,4179
1099,2019-02-08,12270,135,12400,12400,12245,67607
1098,2019-02-11,12290,20,12190,12315,12190,18554
1097,2019-02-12,12355,65,12290,12365,12290,2834
1096,2019-02-13,12515,160,12365,12515,12365,4073
1093,2019-02-14,12530,15,12545,12565,12505,3550
1092,2019-02-15,12505,25,12550,12550,12460,1713
1091,2019-02-18,12640,135,12580,12655,12580,3274
1090,2019-02-19,12655,15,12655,12680,12645,6711
1089,2019-02-20,12700,45,12655,12700,12655,2435
1085,2019-02-21,12750,50,12700,12750,12665,3632
1084,2019-02-22,12720,30,12755,12755,12690,7834
1083,2019-02-25,12750,30,12660,12750,12660,11077
1082,2019-02-26,12765,15,12755,12765,12670,40033
1081,2019-02-27,12765,0,12720,12765,12650,63723
1078,2019-02-28,12800,35,12710,12800,12665,12948
1077,2019-03-04,12830,30,12740,12835,12685,17800
1076,2019-03-05,12800,30,12765,12820,12725,2669
1075,2019-03-06,12825,25,12745,12825,12735,3138
1074,2019-03-07,12760,65,12765,12780,12705,1593
1070,2019-03-08,12625,135,12570,12690,12570,1903
