,Date,Close,Diff,Open,High,Low,Volume
1639,2017-07-31,31690,5,31560,31740,31550,175776
1638,2017-08-01,31955,265,31615,32105,31575,450176
1637,2017-08-02,32025,70,31840,32115,31840,313534
1636,2017-08-03,31495,530,31800,31945,31300,282579
1633,2017-08-04,31625,130,31610,31680,31485,411122
1632,2017-08-07,31655,30,31760,31825,31615,117416
1631,2017-08-08,31595,60,31670,31800,31430,96594
1630,2017-08-09,31220,375,31360,31450,31165,409529
1629,2017-08-10,31045,175,31055,31225,30840,243029
1625,2017-08-11,30535,510,30485,30740,30430,297534
1624,2017-08-14,30775,240,30700,30820,30655,138573
1623,2017-08-16,30955,180,31075,31105,30910,249946
1622,2017-08-17,31135,180,31055,31190,30945,302734
1621,2017-08-18,31120,15,30850,31135,30830,327021
1618,2017-08-21,31060,60,31210,31210,31000,101367
1617,2017-08-22,31170,110,31125,31230,31120,99510
1616,2017-08-23,31205,35,31360,31365,31140,5406
1615,2017-08-24,31355,150,31230,31425,31230,212132
1614,2017-08-25,31405,50,31355,31475,31300,90251
1610,2017-08-28,31210,195,31315,31420,31145,82934
1609,2017-08-29,31105,105,31035,31105,30690,51722
1608,2017-08-30,31235,130,31170,31235,31100,18759
1607,2017-08-31,31040,195,31250,31270,30980,4904
1606,2017-09-01,31030,10,31105,31190,30930,6862
1603,2017-09-04,30705,325,30530,30905,30530,81768
1602,2017-09-05,30690,15,30800,30800,30600,53792
1601,2017-09-06,30605,85,30675,30675,30525,15510
1600,2017-09-07,30975,370,30800,31010,30690,34240
1599,2017-09-08,31005,30,30975,31040,30945,126612
1595,2017-09-11,31295,290,31150,31395,31150,254884
1594,2017-09-12,31305,10,31460,31460,31265,274298
1593,2017-09-13,31285,20,31325,31480,31255,330139
1592,2017-09-14,31480,195,31355,31480,31255,240950
1591,2017-09-15,31610,130,31395,31610,31350,339370
1588,2017-09-18,32135,525,31685,32135,31650,314132
1587,2017-09-19,32110,25,31920,32175,31920,249615
1586,2017-09-20,32090,20,32205,32295,32000,261090
1585,2017-09-21,32095,5,32000,32150,32000,211694
1584,2017-09-22,31900,195,32035,32165,31820,611761
1580,2017-09-25,31885,15,31940,31950,31820,362659
1579,2017-09-26,31715,170,31760,31830,31655,351955
1578,2017-09-27,31655,60,31720,31720,31620,312754
1577,2017-09-28,31680,25,31685,31760,31580,226169
1576,2017-09-29,31920,240,31735,31920,31735,192620
1573,2017-10-10,32520,600,32425,32695,32380,313374
1572,2017-10-11,32870,350,32630,32880,32620,266719
1571,2017-10-12,33100,230,32930,33100,32905,215861
1570,2017-10-13,33045,55,33075,33125,33000,279390
1569,2017-10-16,33115,70,33125,33205,33035,219742
1565,2017-10-17,33150,35,33165,33185,33120,128151
1564,2017-10-18,33155,5,33130,33220,33095,50961
1563,2017-10-19,33010,145,33220,33235,32990,249058
1562,2017-10-20,33170,160,32985,33175,32985,12117
1561,2017-10-23,33275,105,33320,33345,33185,136863
1558,2017-10-24,33320,45,33290,33330,33250,140160
1557,2017-10-25,33270,50,33290,33305,33150,41170
1556,2017-10-26,33050,220,33265,33265,33050,195508
1555,2017-10-27,33235,185,33080,33270,32995,47760
1554,2017-10-30,33325,90,33390,33415,33290,42687
1550,2017-10-31,33700,375,33310,33770,33310,68350
1549,2017-11-01,34240,540,33950,34240,33915,657424
1548,2017-11-02,34130,110,34225,34265,34035,95445
1547,2017-11-03,34210,80,34250,34290,33980,323543
1546,2017-11-06,34065,145,34220,34235,33810,307134
1543,2017-11-07,34030,35,34065,34180,33990,71927
1542,2017-11-08,34125,95,33940,34240,33930,9618
1541,2017-11-09,34040,85,34165,34175,33860,540291
1540,2017-11-10,33950,90,33850,34010,33850,266464
1539,2017-11-13,33775,175,33985,34090,33750,87540
1535,2017-11-14,33760,15,33775,33820,33690,23812
1534,2017-11-15,33615,145,33700,33705,33500,89905
1533,2017-11-16,33770,155,33620,33800,33575,18096
1532,2017-11-17,33760,10,33890,34150,33760,32037
1531,2017-11-20,33620,140,33795,33840,33570,38074
1528,2017-11-21,33700,80,33730,33830,33630,27452
1527,2017-11-22,33855,155,33885,34030,33790,9485
1526,2017-11-23,33805,50,33890,33890,33750,95045
1525,2017-11-24,33870,65,33820,33870,33750,29170
1524,2017-11-27,33315,555,33895,33895,33280,186762
1520,2017-11-28,33420,105,33340,33480,33220,8125
1519,2017-11-29,33420,0,33490,33560,33360,24104
1518,2017-11-30,32885,535,33190,33295,32830,134780
1517,2017-12-01,32855,30,32990,33015,32780,133676
1516,2017-12-04,33160,305,32970,33160,32830,46008
1513,2017-12-05,33275,115,32960,33330,32960,77438
1512,2017-12-06,32795,480,33275,33275,32795,65611
1511,2017-12-07,32710,85,32845,32880,32590,775491
1510,2017-12-08,32800,90,32835,32870,32730,5972
1509,2017-12-11,32855,55,32820,32875,32700,40300
1505,2017-12-12,32725,130,32805,32805,32680,1559078
1504,2017-12-13,32975,250,32775,33000,32685,1603167
1503,2017-12-14,33020,45,33045,33450,33020,156353
1502,2017-12-15,32960,60,33175,33185,32920,84301
1501,2017-12-18,33010,50,32965,33045,32945,662
1498,2017-12-19,33020,10,33095,33300,32950,59186
1497,2017-12-20,32955,65,32970,33090,32935,3012
1496,2017-12-21,32340,615,32850,32915,32340,152927
1495,2017-12-22,32465,125,32395,32520,32300,102024
1494,2017-12-26,32295,170,32515,32700,32295,23160
1490,2017-12-27,32680,385,32400,32680,32370,294397
1489,2017-12-28,33135,455,32700,33135,32700,218352
1488,2018-01-02,33255,120,33235,33330,33150,78783
1487,2018-01-03,33385,130,33360,33485,33320,53190
1486,2018-01-04,33150,235,33545,33595,33135,51977
1483,2018-01-05,33550,400,33245,33550,33230,107412
1482,2018-01-08,33795,245,33750,33860,33550,191416
1481,2018-01-09,33700,95,33755,33955,33555,175034
1480,2018-01-10,33470,230,33730,33760,33430,54424
1479,2018-01-11,33285,185,33415,33485,33230,186646
1475,2018-01-12,33370,85,33370,33405,33135,448866
1474,2018-01-15,33435,65,33515,33580,33325,170907
1473,2018-01-16,33705,270,33440,33735,33350,139118
1472,2018-01-17,33630,75,33615,33685,33505,160097
1471,2018-01-18,33625,5,33735,33890,33585,520090
1468,2018-01-19,33635,10,33660,33750,33580,460466
1467,2018-01-22,33330,305,33625,33625,33170,525716
1466,2018-01-23,33760,430,33440,33760,33410,174275
1465,2018-01-24,33805,45,33770,33920,33740,234318
1464,2018-01-25,34080,275,33755,34120,33750,130658
1460,2018-01-26,34230,150,34015,34230,33985,212751
1459,2018-01-29,34470,240,34360,34620,34360,224337
1458,2018-01-30,34065,405,34395,34475,34045,250105
1457,2018-01-31,34125,60,33940,34510,33910,344297
1456,2018-02-01,34055,70,34135,34235,33995,120691
1453,2018-02-02,33415,640,33925,33970,33335,336531
1452,2018-02-05,33045,370,32945,33125,32795,328104
1451,2018-02-06,32565,480,32415,32625,31980,1749759
1450,2018-02-07,31760,805,32845,32865,31725,222153
1449,2018-02-08,32010,250,31775,32090,31650,378416
1445,2018-02-09,31140,870,30915,31295,30890,289858
1444,2018-02-12,31475,335,31315,31600,31160,166372
1443,2018-02-13,31735,260,31675,32065,31600,228850
1442,2018-02-14,32120,385,31920,32220,31920,98825
1441,2018-02-19,32325,205,32550,32560,32125,118404
1438,2018-02-20,31940,385,32240,32240,31890,103295
1437,2018-02-21,32100,160,31960,32150,31760,88210
1436,2018-02-22,31930,170,31930,32000,31800,80894
1435,2018-02-23,32365,435,32035,32385,32035,95345
1434,2018-02-26,32460,95,32505,32520,32335,38021
1430,2018-02-27,32385,75,32620,32780,32385,49226
1429,2018-02-28,32010,375,32330,32400,31960,19334
1428,2018-03-02,31545,465,31715,31715,31365,176840
1427,2018-03-05,31150,395,31490,31540,31120,18741
1426,2018-03-06,31755,605,31390,31760,31390,114541
1423,2018-03-07,31785,30,31890,32115,31600,52194
1422,2018-03-08,32095,310,32040,32145,31800,155704
1421,2018-03-09,32465,370,32240,32720,32160,16399
1420,2018-03-12,32765,300,32775,32875,32660,78014
1419,2018-03-13,32945,180,32725,32945,32720,88994
1415,2018-03-14,32895,50,32740,32905,32700,16896
1414,2018-03-15,33025,130,32860,33040,32690,42437
1413,2018-03-16,32975,50,33000,33040,32750,2513
1412,2018-03-19,32750,225,32965,32965,32680,18755
1411,2018-03-20,32875,125,32580,32875,32500,2817
1408,2018-03-21,32900,25,32880,32990,32840,7396
1407,2018-03-22,33020,120,32920,33200,32890,43009
1406,2018-03-23,31915,1105,32375,32420,31850,78203
1405,2018-03-26,32170,255,31815,32170,31680,83674
1404,2018-03-27,32335,165,32350,32440,32280,34646
1400,2018-03-28,31905,430,31980,32015,31755,16004
1399,2018-03-29,32185,280,31930,32215,31870,22606
1398,2018-03-30,32295,110,32385,32515,32295,1442396
1397,2018-04-02,32205,90,32310,32500,32185,18401
1396,2018-04-03,32115,90,31915,32115,31800,78207
1393,2018-04-04,31610,505,32120,32120,31585,277974
1392,2018-04-05,32065,455,31815,32185,31800,140920
1391,2018-04-06,31910,155,31870,31980,31740,24044
1390,2018-04-09,32125,215,31920,32160,31920,38022
1389,2018-04-10,32175,50,32010,32250,31760,26257
1385,2018-04-11,32070,105,32200,32295,32040,87581
1384,2018-04-12,32055,15,32135,32240,32055,15514
1383,2018-04-13,32280,225,32180,32300,32100,6105
1382,2018-04-16,32310,30,32365,32415,32200,5732
1381,2018-04-17,32240,70,32280,32400,32185,5622
1378,2018-04-18,32605,365,32405,32705,32405,32831
1377,2018-04-19,32780,175,32685,32840,32640,48983
1376,2018-04-20,32570,210,32605,32710,32540,345596
1375,2018-04-23,32545,25,32510,32600,32450,200758
1374,2018-04-24,32360,185,32585,32605,32215,44771
1370,2018-04-25,32155,205,32090,32185,31995,23485
1369,2018-04-26,32565,410,32220,32670,32220,43537
1368,2018-04-27,32310,305,32395,32520,32180,33686
1367,2018-04-30,32605,295,32375,32605,32325,46445
1366,2018-05-02,32400,205,32485,32485,32200,43816
1363,2018-05-03,32305,95,32235,32305,32050,9822
1362,2018-05-04,31915,390,32140,32210,31915,54888
1361,2018-05-08,31750,165,32005,32120,31720,183456
1360,2018-05-09,31675,75,31765,31800,31480,37697
1359,2018-05-10,31885,210,31785,31925,31740,53004
1355,2018-05-11,32080,195,31990,32185,31990,30762
1354,2018-05-14,31995,85,32105,32160,31950,22668
1353,2018-05-15,31720,275,31980,32040,31665,35027
1352,2018-05-16,31830,110,31610,31880,31550,6627
1351,2018-05-17,31675,155,31910,31990,31670,29331
1348,2018-05-18,31780,105,31740,31790,31680,14706
1347,2018-05-21,31870,90,31770,31925,31570,32344
1346,2018-05-23,32055,185,31830,32070,31830,50756
1345,2018-05-24,31960,95,32090,32120,31870,36437
1344,2018-05-25,32020,60,31825,32080,31800,62356
1340,2018-05-28,32150,130,32100,32175,32075,34030
1339,2018-05-29,31865,285,32060,32120,31845,18840
1338,2018-05-30,31150,715,31740,31740,30980,28716
1337,2018-05-31,31325,175,31265,31355,31170,6225
1336,2018-06-01,31485,160,31260,31600,31200,15453
1333,2018-06-04,31670,185,31570,31720,31520,9105
1332,2018-06-05,31745,75,31695,31745,31470,44976
1331,2018-06-07,32020,275,31840,32105,31840,94720
1330,2018-06-08,31700,320,31950,31950,31680,3746
1329,2018-06-11,31960,260,31695,31965,31670,12901
1325,2018-06-12,31935,25,31990,32080,31865,22353
1324,2018-06-14,31325,610,31750,31750,31310,2673
1323,2018-06-15,31170,155,31360,31425,31170,8725
1322,2018-06-18,30805,365,31140,31140,30670,97599
1321,2018-06-19,30415,390,30750,30820,30335,8788
1318,2018-06-20,30665,250,30505,30800,30455,5969
1317,2018-06-21,30370,295,30635,30725,30350,36175
1316,2018-06-22,30595,225,30125,30595,30115,57047
1315,2018-06-25,30610,15,30425,30645,30290,35044
1314,2018-06-26,30565,45,30370,30620,30230,26662
1310,2018-06-27,30470,95,30540,30630,30420,23230
1309,2018-06-28,30160,310,30330,30385,30075,79479
1308,2018-06-29,30310,150,30265,30310,29895,13867
1307,2018-07-02,29590,720,30235,30265,29560,62199
1306,2018-07-03,29700,110,29720,29790,29395,120102
1303,2018-07-04,29530,170,29640,29730,29480,61645
1302,2018-07-05,29455,75,29480,29630,29280,121270
1301,2018-07-06,29680,225,29445,29760,29320,273055
1300,2018-07-09,29865,185,29680,29970,29575,62624
1299,2018-07-10,29925,60,29965,30170,29880,57245
1295,2018-07-11,29755,170,29740,29800,29470,123035
1294,2018-07-12,29835,80,29795,29975,29690,74889
1293,2018-07-13,30135,300,29825,30220,29825,29041
1292,2018-07-16,30025,110,30075,30220,30000,15915
1291,2018-07-17,29990,35,30045,30100,29855,17108
1288,2018-07-18,29930,60,30150,30280,29890,20432
1287,2018-07-19,29860,70,30010,30075,29820,35402
1286,2018-07-20,29975,115,29890,30025,29680,48446
1285,2018-07-23,29740,235,29955,29955,29700,51154
1284,2018-07-24,29850,110,29800,29880,29660,185882
1280,2018-07-25,29795,55,29870,30015,29755,38255
1279,2018-07-26,29970,175,29890,30080,29825,65636
1278,2018-07-27,30065,95,30010,30065,29930,33913
1277,2018-07-30,30010,55,30005,30080,29890,59546
1276,2018-07-31,30075,65,30000,30075,29930,48606
1273,2018-08-01,30160,85,30100,30265,30085,17162
1272,2018-08-02,29635,525,30125,30130,29580,86320
1271,2018-08-03,29840,205,29670,29850,29620,4488
1270,2018-08-06,29815,25,29900,30015,29800,20605
1269,2018-08-07,30005,190,29900,30005,29730,20780
1265,2018-08-08,30005,0,30075,30110,29970,11835
1264,2018-08-09,30010,5,29980,30040,29875,13889
1263,2018-08-10,29670,340,29945,29945,29610,20645
1262,2018-08-13,29290,380,29500,29500,29120,14932
1261,2018-08-14,29435,145,29300,29440,29275,13296
1258,2018-08-16,29125,310,28905,29200,28845,14343
1257,2018-08-17,29115,10,29125,29190,29050,3653
1256,2018-08-20,29160,45,29225,29370,29115,76139
1255,2018-08-21,29455,295,29150,29490,29130,53157
1254,2018-08-22,29555,100,29460,29635,29445,78159
1250,2018-08-23,29685,130,29675,29685,29525,95798
1249,2018-08-24,29820,135,29605,29865,29540,41502
1248,2018-08-27,29960,140,29925,30000,29810,31997
1247,2018-08-28,29990,30,30110,30160,29960,25079
1246,2018-08-29,30065,75,30030,30100,29970,5214
1243,2018-08-30,30110,45,30065,30260,30000,14474
1242,2018-08-31,30330,220,29950,30330,29890,26247
1241,2018-09-03,30030,300,30180,30180,29970,5089
1240,2018-09-04,30160,130,30030,30165,29970,58040
1239,2018-09-05,29775,385,30060,30100,29710,13519
1235,2018-09-06,29715,60,29705,29835,29650,31966
1234,2018-09-07,29570,145,29510,29650,29350,109454
1233,2018-09-10,29625,55,29555,29670,29545,45270
1232,2018-09-11,29540,85,29600,29730,29450,35328
1231,2018-09-12,29500,40,29570,29570,29370,89138
1228,2018-09-13,29540,40,29530,29590,29470,12959
1227,2018-09-14,29980,440,29715,30030,29715,10874
1226,2018-09-17,29775,205,29925,29925,29680,15847
1225,2018-09-18,29910,135,29600,29910,29550,52780
1224,2018-09-19,29925,15,29980,29980,29800,14591
1220,2018-09-20,30205,280,30000,30285,30000,665885
1219,2018-09-21,30320,115,30270,30320,30180,51988
1218,2018-09-27,30565,245,30320,30595,30320,26882
1217,2018-09-28,30445,120,30530,30535,30360,6063
1216,2018-10-01,30345,100,30475,30485,30245,7358
1213,2018-10-02,29980,365,30305,30400,29960,16052
1212,2018-10-04,29505,475,29940,29940,29460,6094
1211,2018-10-05,29470,35,29480,29555,29280,10273
1210,2018-10-08,29340,130,29380,29515,29325,8344
1209,2018-10-10,29130,210,29350,29370,29030,43981
1205,2018-10-11,27930,1200,28405,28570,27895,36544
1204,2018-10-12,28220,290,27905,28410,27880,96161
1203,2018-10-15,28035,185,28210,28210,27975,47290
1202,2018-10-16,27980,55,28125,28250,27930,48424
1201,2018-10-17,28330,350,28295,28490,28210,54373
1198,2018-10-18,28080,250,28220,28305,28065,92321
1197,2018-10-19,28175,95,27890,28205,27700,49832
1196,2018-10-22,28235,60,28000,28305,27930,25490
1195,2018-10-23,27590,645,28045,28060,27420,110235
1194,2018-10-24,27470,120,27765,27765,27400,88032
1190,2018-10-25,26980,490,26875,27025,26620,382389
1189,2018-10-26,26580,400,27020,27020,26340,291731
1188,2018-10-29,26330,250,26710,26830,26320,72045
1187,2018-10-30,26550,220,26240,26750,26240,43337
1186,2018-10-31,26715,165,26625,26715,26400,50152
1183,2018-11-01,26530,185,26675,26990,26530,63989
1182,2018-11-02,27525,995,26860,27550,26860,79529
1181,2018-11-05,27255,270,27340,27340,26930,27659
1180,2018-11-06,27425,170,27400,27465,27150,45051
1179,2018-11-07,27310,115,27405,27670,27240,23743
1175,2018-11-08,27525,215,27725,27895,27525,226434
1174,2018-11-09,27375,150,27505,27615,27370,6061
1173,2018-11-12,27450,75,27175,27495,27165,268636
1172,2018-11-13,27245,205,27000,27245,26765,24195
1171,2018-11-14,27155,90,27250,27250,27090,4272
1168,2018-11-15,27445,290,27125,27470,27040,61155
1167,2018-11-16,27420,25,27530,27610,27395,23683
1166,2018-11-19,27525,105,27445,27685,27390,13130
1165,2018-11-20,27255,270,27205,27355,27160,29707
1164,2018-11-21,27120,135,26900,27135,26810,53557
1160,2018-11-22,27085,35,27080,27175,27030,25468
1159,2018-11-23,26905,180,27075,27130,26780,3786
1158,2018-11-26,27275,370,26995,27280,26995,7004
1157,2018-11-27,27485,210,27365,27525,27210,6474
1156,2018-11-28,27640,155,27545,27640,27445,11775
1153,2018-11-29,27710,70,28015,28055,27635,20151
1152,2018-11-30,27435,275,27765,27800,27370,25652
1151,2018-12-03,27905,470,27860,27980,27670,10054
1150,2018-12-04,27610,295,27780,27830,27480,39134
1149,2018-12-05,27450,160,27280,27540,27275,288
1145,2018-12-06,27035,415,27285,27300,26980,57970
1144,2018-12-07,27155,120,27160,27235,27020,116582
1143,2018-12-10,26860,295,26760,26915,26690,4055
1142,2018-12-11,26785,75,26880,26920,26710,7604
1141,2018-12-12,27175,390,26890,27200,26880,89685
1138,2018-12-13,27320,145,27155,27410,27150,79957
1137,2018-12-14,26885,435,27290,27290,26730,3708
1136,2018-12-17,26955,70,26955,27045,26925,28970
1135,2018-12-18,26850,105,26785,26985,26760,1390
1134,2018-12-19,27010,160,26925,27060,26870,79771
1130,2018-12-20,26740,270,26855,26920,26615,5997
1129,2018-12-21,26750,10,26660,26790,26630,9420
1128,2018-12-24,26750,0,26665,26750,26610,234507
1127,2018-12-26,26405,345,26380,26560,26260,483375
1126,2018-12-27,26760,355,26765,26860,26670,256924
1123,2018-12-28,26915,155,26775,26975,26775,365188
1122,2019-01-02,26560,355,27050,27100,26465,403037
1121,2019-01-03,26280,280,26550,26575,26270,253214
1120,2019-01-04,26510,230,26280,26510,26210,149912
1119,2019-01-07,26860,350,26795,27060,26795,34426
1115,2019-01-08,26690,170,26885,26965,26670,133591
1114,2019-01-09,27240,550,26795,27330,26795,277800
1113,2019-01-10,27240,0,27265,27400,27180,279244
1112,2019-01-11,27435,195,27365,27480,27270,488746
1111,2019-01-14,27200,235,27350,27380,27155,237994
1108,2019-01-15,27715,515,27265,27735,27245,532012
1107,2019-01-16,27870,155,27725,27870,27660,199280
1106,2019-01-17,27935,65,27920,28045,27825,367246
1105,2019-01-18,28140,205,28025,28145,28020,252278
1104,2019-01-21,28160,20,28280,28280,28000,210689
1100,2019-01-22,28020,140,28175,28215,27910,193328
1099,2019-01-23,28160,140,27905,28205,27865,168366
1098,2019-01-24,28400,240,28170,28400,28150,652281
1097,2019-01-25,28930,530,28490,28945,28475,566785
1096,2019-01-28,28920,10,28965,29100,28810,611169
1093,2019-01-29,29065,145,28875,29065,28745,235421
1092,2019-01-30,29435,370,29075,29435,29020,471765
1091,2019-01-31,29420,15,29695,29695,29370,161314
1090,2019-02-01,29340,80,29475,29605,29315,105116
1089,2019-02-07,29355,15,29500,29530,29285,1210
1085,2019-02-08,28955,400,29200,29200,28880,156536
1084,2019-02-11,28985,30,28960,28985,28795,105590
1083,2019-02-12,29160,175,28995,29205,28945,101449
1082,2019-02-13,29290,130,29285,29310,29200,107303
1081,2019-02-14,29570,280,29190,29570,29075,103613
1078,2019-02-15,29165,405,29435,29435,29055,143287
1077,2019-02-18,29410,245,29335,29490,29270,21464
1076,2019-02-19,29285,125,29350,29400,29100,221884
1075,2019-02-20,29610,325,29450,29705,29390,103016
1074,2019-02-21,29620,10,29495,29700,29400,103086
1070,2019-02-22,29630,10,29555,29630,29460,115534
