,Date,Close,Diff,Open,High,Low,Volume
1719,2017-05-17,11850,100,11945,11945,11840,10129
1715,2017-05-18,11650,200,11765,11765,11625,12697
1714,2017-05-19,11710,60,11645,11725,11645,11407
1713,2017-05-22,11760,50,11780,11780,11750,3862
1712,2017-05-23,11670,90,11745,11745,11665,24663
1711,2017-05-24,11780,110,11815,11815,11750,2955
1708,2017-05-25,11850,70,11785,11850,11655,14433
1707,2017-05-26,11770,80,11780,11785,11720,8508
1706,2017-05-29,11805,35,11765,11805,11710,17984
1705,2017-05-30,11725,80,11760,11760,11685,2926
1704,2017-05-31,11715,10,11705,11715,11650,9330
1700,2017-06-01,11660,55,11690,11700,11635,8035
1699,2017-06-02,11825,165,11730,11825,11720,12841
1698,2017-06-05,11850,25,11825,11895,11765,27118
1697,2017-06-07,11695,155,11785,11785,11650,12454
1696,2017-06-08,11655,40,12510,12510,11650,24334
1693,2017-06-09,11680,25,11735,11775,11670,6740
1692,2017-06-12,11685,5,11810,11810,11685,34360
1691,2017-06-13,11615,70,11665,11665,11010,14250
1690,2017-06-14,11645,30,11720,11740,11645,13944
1689,2017-06-15,11600,45,11685,11685,11595,35157
1685,2017-06-16,11600,0,11615,11615,11555,7363
1684,2017-06-19,11635,35,11675,11675,11620,10773
1683,2017-06-20,11720,85,11790,11790,11640,5315
1682,2017-06-21,11585,135,11730,11730,11585,6338
1681,2017-06-22,11625,40,11710,11710,11620,3630
1678,2017-06-23,11620,5,11710,11710,11620,2883
1677,2017-06-26,11635,15,11670,11685,11600,11246
1676,2017-06-27,11720,85,11730,11735,11660,13424
1675,2017-06-28,11540,180,11720,11790,11530,4414
1674,2017-06-29,11615,75,11645,11685,11615,6983
1670,2017-06-30,11430,185,11435,11445,11410,2859
1669,2017-07-03,11340,90,11360,11400,11335,4316
1668,2017-07-04,11490,150,11500,11500,11430,35960
1667,2017-07-05,11450,40,11455,11460,11375,27536
1666,2017-07-06,11480,30,11455,11495,11425,14598
1663,2017-07-07,11365,115,11405,11405,11340,28252
1662,2017-07-10,11410,45,11410,11475,11385,6501
1661,2017-07-11,11460,50,11460,11500,11435,15612
1660,2017-07-12,11500,40,11410,11500,11390,6227
1659,2017-07-13,11605,105,11580,11605,11520,5570
1655,2017-07-14,11630,25,11620,11630,11565,9229
1654,2017-07-17,11645,15,11615,11680,11590,8109
1653,2017-07-18,11550,95,11580,11580,11510,12930
1652,2017-07-19,11475,75,11455,11485,11330,25016
1651,2017-07-20,11490,15,11505,11550,11485,6016
1648,2017-07-21,11440,50,11525,11525,11440,5073
1647,2017-07-24,11395,45,11365,11395,11310,7343
1646,2017-07-25,11350,45,11370,11410,11350,10043
1645,2017-07-26,11430,80,11440,11450,11415,13317
1644,2017-07-27,11500,70,11495,11500,11420,25610
1640,2017-07-28,11450,50,11500,11500,11385,20759
1639,2017-07-31,11410,40,11420,11420,11360,1807
1638,2017-08-01,11375,35,11360,11375,11280,16192
1637,2017-08-02,11455,80,11450,11475,11405,10407
1636,2017-08-03,11365,90,11390,11415,11345,12348
1633,2017-08-04,11370,5,11415,11415,11345,1919
1632,2017-08-07,11520,150,11490,11565,11490,3580
1631,2017-08-08,11420,100,11550,11550,11420,8717
1630,2017-08-09,11500,80,11560,11580,11445,3920
1629,2017-08-10,11420,80,11425,11445,11405,2074
1625,2017-08-11,11280,140,11545,11545,11195,26638
1624,2017-08-14,11285,5,11215,11285,11010,16074
1623,2017-08-16,11400,115,11365,11400,11325,40412
1622,2017-08-17,11435,35,11480,11480,11360,8517
1621,2017-08-18,11335,100,11400,11400,11230,8684
1618,2017-08-21,11325,10,11345,11345,11270,52141
1617,2017-08-22,11330,5,11275,11330,11235,34263
1616,2017-08-23,11380,50,11380,11400,11355,6576
1615,2017-08-24,11330,50,11325,11340,11300,1403
1614,2017-08-25,11375,45,11345,11375,11300,6356
1610,2017-08-28,11310,65,11320,11320,11245,13312
1609,2017-08-29,11140,170,11265,11265,11120,35094
1608,2017-08-30,11180,40,11155,11180,11130,2577
1607,2017-08-31,11200,20,11210,11250,11180,11822
1606,2017-09-01,11215,15,11265,11270,11215,8217
1603,2017-09-04,11290,75,11340,11340,11260,21194
1602,2017-09-05,11305,15,11295,11305,11260,10753
1601,2017-09-06,11180,125,11260,11260,11165,11051
1600,2017-09-07,11300,120,11300,11340,11275,6168
1599,2017-09-08,11320,20,11350,11360,11295,3598
1595,2017-09-11,11380,60,11350,11410,11325,4585
1594,2017-09-12,11520,140,11505,11520,11465,17032
1593,2017-09-13,11510,10,11565,11565,11495,10320
1592,2017-09-14,11570,60,11595,11595,11450,6475
1591,2017-09-15,11605,35,11605,11605,11560,10393
1588,2017-09-18,11590,15,11570,11630,11570,9347
1587,2017-09-19,11600,10,11605,11605,11555,5668
1586,2017-09-20,11595,5,11625,11625,11555,10953
1585,2017-09-21,11620,25,11605,11640,11580,12276
1584,2017-09-22,11560,60,11650,11655,11555,7027
1580,2017-09-25,11650,90,11660,11685,11615,32651
1579,2017-09-26,11630,20,11645,11645,11590,10217
1578,2017-09-27,11615,15,11645,11645,11585,3044
1577,2017-09-28,11705,90,11705,11705,11640,39687
1576,2017-09-29,11710,5,11735,11755,11690,63525
1573,2017-10-10,11850,140,11740,11850,11740,10583
1572,2017-10-11,11830,20,11845,11890,11820,41616
1571,2017-10-12,11875,45,11855,11875,11810,20325
1570,2017-10-13,11800,75,11870,11870,11800,75549
1569,2017-10-16,11870,70,11865,11875,11810,20062
1565,2017-10-17,11880,10,11870,11880,11820,37831
1564,2017-10-18,11875,5,11875,11875,11815,24474
1563,2017-10-19,11880,5,11885,11930,11875,21800
1562,2017-10-20,11860,20,11820,11905,11620,32731
1561,2017-10-23,11825,35,11870,11875,11820,10211
1558,2017-10-24,11865,40,11780,11880,11780,30589
1557,2017-10-25,11870,5,11885,11885,11840,15065
1556,2017-10-26,11815,55,11820,11830,11760,31912
1555,2017-10-27,11930,115,11970,11990,11905,17408
1554,2017-10-30,11970,40,12000,12015,11960,13713
1550,2017-10-31,11995,25,12030,12065,11980,30999
1549,2017-11-01,12045,50,12090,12090,12045,67772
1548,2017-11-02,12050,5,12165,12165,12050,42614
1547,2017-11-03,12080,30,12140,12150,12080,77343
1546,2017-11-06,12075,5,12145,12145,12065,29047
1543,2017-11-07,12125,50,12120,12125,12065,12566
1542,2017-11-08,12035,90,12125,12125,11970,284835
1541,2017-11-09,12000,35,12030,12060,12000,10283
1540,2017-11-10,11885,115,11890,11900,11865,30903
1539,2017-11-13,11845,40,11885,11885,11810,20057
1535,2017-11-14,11750,95,11775,11785,11715,16641
1534,2017-11-15,11660,90,11705,11705,11640,136157
1533,2017-11-16,11710,50,11670,11710,11640,8145
1532,2017-11-17,11715,5,11730,12035,11630,10871
1531,2017-11-20,11645,70,11675,11675,11610,6077
1528,2017-11-21,11690,45,11720,11720,11650,15642
1527,2017-11-22,11770,80,11780,11805,11750,7680
1526,2017-11-23,11720,50,11725,11735,11670,14541
1525,2017-11-24,11715,5,11755,11760,11700,15004
1524,2017-11-27,11725,10,11785,11785,11705,3989
1520,2017-11-28,11730,5,11725,11740,11595,5975
1519,2017-11-29,11845,115,11790,11845,11760,3445
1518,2017-11-30,11830,15,11815,11840,11790,60438
1517,2017-12-01,11820,10,11830,11830,11720,40426
1516,2017-12-04,11790,30,11615,11795,11605,4439
1513,2017-12-05,11775,15,11770,11775,11700,2649
1512,2017-12-06,11640,135,11745,11745,11595,10189
1511,2017-12-07,11680,40,11715,11715,11660,7212
1510,2017-12-08,11740,60,11720,11770,11720,2969
1509,2017-12-11,11850,110,11815,11850,11775,12799
1505,2017-12-12,11775,75,11785,11805,11750,15636
1504,2017-12-13,11805,30,11695,11820,11695,15020
1503,2017-12-14,11755,50,11785,11785,11755,54447
1502,2017-12-15,11695,60,11700,11700,11650,1791
1501,2017-12-18,11740,45,11710,11780,11690,5235
1498,2017-12-19,11855,115,11875,11875,11845,4581
1497,2017-12-20,11795,60,11785,11795,11730,35206
1496,2017-12-21,11710,85,11695,11710,11585,8838
1495,2017-12-22,11710,0,11750,11750,11670,8262
1494,2017-12-26,11705,5,11620,11710,11620,5945
1490,2017-12-27,11670,35,11695,11695,11650,1724
1489,2017-12-28,11645,25,11680,11680,11620,9142
1488,2018-01-02,11485,160,11595,11595,11460,45425
1487,2018-01-03,11490,5,11485,11490,11460,13967
1486,2018-01-04,11590,100,11545,11590,11520,5879
1483,2018-01-05,11755,165,11745,11755,11720,15949
1482,2018-01-08,11820,65,11865,11880,11815,23801
1481,2018-01-09,11860,40,11900,11900,11810,68374
1480,2018-01-10,11850,10,11805,11895,11805,24869
1479,2018-01-11,11885,35,11875,11890,11820,86688
1475,2018-01-12,11850,35,11825,11850,11800,7304
1474,2018-01-15,11845,5,11890,11900,11845,29125
1473,2018-01-16,11875,30,11885,11885,11825,148779
1472,2018-01-17,11870,5,11915,11915,11795,12325
1471,2018-01-18,11890,20,11880,11930,11855,13538
1468,2018-01-19,11895,5,11900,11930,11860,12802
1467,2018-01-22,11995,100,11965,11995,11935,91363
1466,2018-01-23,12080,85,12060,12090,11995,23343
1465,2018-01-24,12080,0,12025,12090,12025,26147
1464,2018-01-25,11980,100,11985,11985,11920,46159
1460,2018-01-26,11970,10,11945,11980,11920,29865
1459,2018-01-29,12000,30,12140,12140,11965,73473
1458,2018-01-30,11865,135,11985,11990,11825,20741
1457,2018-01-31,11855,10,11860,11890,11815,9567
1456,2018-02-01,11905,50,11875,11910,11850,38646
1453,2018-02-02,11715,190,11770,11775,11610,14155
1452,2018-02-05,11540,175,11600,11600,11385,19106
1451,2018-02-06,10935,605,11450,11450,10840,25267
1450,2018-02-07,11295,360,11200,11400,11135,29469
1449,2018-02-08,11370,75,11390,11430,11205,16217
1445,2018-02-09,11040,330,11115,11115,10500,6305
1444,2018-02-12,10995,45,10950,11070,10920,3401
1443,2018-02-13,11060,65,11095,11095,11055,7999
1442,2018-02-14,11070,10,11000,11070,10990,1567
1441,2018-02-19,11365,295,11095,11380,11095,10155
1438,2018-02-20,11160,205,11220,11225,11135,4462
1437,2018-02-21,11210,50,11305,11305,11185,3522
1436,2018-02-22,11180,30,11210,11265,11145,1994
1435,2018-02-23,11300,120,11295,11315,11165,3888
1434,2018-02-26,11385,85,11430,11430,11300,59586
1430,2018-02-27,11370,15,11400,11445,11360,3840
1429,2018-02-28,11235,135,11380,11380,11220,14115
1428,2018-03-02,11165,70,11315,11315,11085,6722
1427,2018-03-05,10945,220,10990,10990,10900,8099
1426,2018-03-06,11060,115,11045,11090,11015,3636
1423,2018-03-07,10910,150,11050,11050,10875,5580
1422,2018-03-08,11130,220,11115,11140,11050,9423
1421,2018-03-09,11220,90,11230,11235,11145,1949
1420,2018-03-12,11250,30,11255,11300,11220,5850
1419,2018-03-13,11280,30,11285,11290,11215,6087
1415,2018-03-14,11150,130,11175,11175,11055,5018
1414,2018-03-15,11170,20,11155,11175,11120,3301
1413,2018-03-16,11200,30,11235,11245,11180,1364
1412,2018-03-19,11200,0,11300,11300,11200,9114
1411,2018-03-20,11135,65,11165,11165,11090,3189
1408,2018-03-21,11255,120,11230,11260,11135,1639
1407,2018-03-22,11115,140,11195,11195,11115,1968
1406,2018-03-23,10755,360,10710,10995,10690,5694
1405,2018-03-26,10945,190,10845,10945,10730,1575
1404,2018-03-27,10915,30,10930,10930,10785,8539
1400,2018-03-28,10800,115,10920,10920,10770,5522
1399,2018-03-29,10890,90,10955,10955,10855,6202
1398,2018-03-30,11070,180,10915,11085,10915,6493
1397,2018-04-02,10935,135,10850,11050,10850,7125
1396,2018-04-03,10895,40,10820,10900,10795,9252
1393,2018-04-04,10890,5,11015,11015,10890,78691
1392,2018-04-05,11010,120,10820,11045,10820,6022
1391,2018-04-06,11100,90,11080,11150,11040,5243
1390,2018-04-09,11130,30,11030,11190,11030,8355
1389,2018-04-10,11400,270,11245,11400,11140,5518
1385,2018-04-11,11240,160,11325,11325,11210,4267
1384,2018-04-12,11195,45,11100,11400,11100,2759
1383,2018-04-13,11300,105,11340,11340,11260,15317
1382,2018-04-16,11335,35,11355,11395,11290,3682
1381,2018-04-17,11350,15,11335,11365,11305,4666
1378,2018-04-18,11400,50,11335,11435,11335,4914
1377,2018-04-19,11385,15,11330,11480,11330,3238
1376,2018-04-20,11365,20,11490,11490,11365,5780
1375,2018-04-23,11480,115,11515,11515,11460,8593
1374,2018-04-24,11520,40,11510,11550,11500,5560
1370,2018-04-25,11390,130,11515,11545,11390,3606
1369,2018-04-26,11460,70,11485,11485,11440,1742
1368,2018-04-27,11490,30,11560,11570,11490,4525
1367,2018-04-30,11535,45,11490,11590,11490,13515
1366,2018-05-02,11570,35,11630,11640,11535,4765
1363,2018-05-03,11690,120,11535,11720,11535,7122
1362,2018-05-04,11585,105,11635,11700,11585,21206
1361,2018-05-08,11740,155,11715,11750,11700,1595
1360,2018-05-09,11715,25,11780,11780,11715,9808
1359,2018-05-10,11810,95,11720,11810,11720,4656
1355,2018-05-11,11805,5,11815,11825,11775,2950
1354,2018-05-14,11765,40,11815,11830,11765,3902
1353,2018-05-15,11780,15,11825,11825,11780,20231
1352,2018-05-16,11705,75,11820,11820,11705,9243
1351,2018-05-17,11800,95,11710,11840,11710,3434
1348,2018-05-18,11780,20,11800,11890,11775,159847
1347,2018-05-21,11805,25,11785,11830,11785,3077
1346,2018-05-23,11790,15,11865,11865,11790,1870
1345,2018-05-24,11735,55,11775,11775,11705,20518
1344,2018-05-25,11670,65,11715,11740,11670,55321
1340,2018-05-28,11650,20,11690,11725,11650,30542
1339,2018-05-29,11455,195,11580,11580,11455,109589
1338,2018-05-30,11310,145,11385,11385,11280,238243
1337,2018-05-31,11380,70,11455,11455,11380,1161
1336,2018-06-01,11305,75,11260,11370,11260,1696
1333,2018-06-04,11425,120,11335,11500,11335,16798
1332,2018-06-05,11465,40,11385,11545,11385,6647
1331,2018-06-07,11520,55,11525,11555,11500,16002
1330,2018-06-08,11330,190,11530,11530,11330,906
1329,2018-06-11,11395,65,11495,11495,11325,7912
1325,2018-06-12,11560,165,11610,11610,11540,2175
1324,2018-06-14,11475,85,11600,11615,11475,1140
1323,2018-06-15,11655,180,11620,11745,11620,4852
1322,2018-06-18,11555,100,11655,11655,11555,4647
1321,2018-06-19,11335,220,11570,11570,11335,4549
1318,2018-06-20,11425,90,11465,11470,11425,2853
1317,2018-06-21,11405,20,11480,11480,11405,1189
1316,2018-06-22,11280,125,11360,11360,11270,1095
1315,2018-06-25,11320,40,11415,11415,11300,4010
1314,2018-06-26,11215,105,11230,11230,11140,2582
1310,2018-06-27,11220,5,11210,11260,11210,3148
1309,2018-06-28,11195,25,11335,11490,11190,1707
1308,2018-06-29,11240,45,11250,11275,11230,1975
1307,2018-07-02,11145,95,11240,11260,11145,58657
1306,2018-07-03,11080,65,11200,11275,11080,2522
1303,2018-07-04,11255,175,11310,11320,11255,1607
1302,2018-07-05,11270,15,11295,11370,11270,21157
1301,2018-07-06,11455,185,11475,11480,11410,3726
1300,2018-07-09,11525,70,11495,11530,11455,881
1299,2018-07-10,11525,0,11540,11555,11525,1513
1295,2018-07-11,11415,110,11565,11565,11375,3642
1294,2018-07-12,11410,5,11415,11435,11350,2057
1293,2018-07-13,11445,35,11495,11505,11435,6608
1292,2018-07-16,11460,15,11490,11505,11460,537
1291,2018-07-17,11410,50,11460,11480,11410,3567
1288,2018-07-18,11420,10,11475,11570,11420,1182
1287,2018-07-19,11610,190,11450,11620,11450,3408
1286,2018-07-20,11480,130,11580,11580,11440,11317
1285,2018-07-23,11400,80,11480,11485,11400,7728
1284,2018-07-24,11465,65,11475,11525,11465,6352
1280,2018-07-25,11500,35,11565,11565,11485,5847
1279,2018-07-26,11570,70,11570,11580,11525,1344
1278,2018-07-27,11630,60,11625,11685,11625,2623
1277,2018-07-30,11595,35,11680,11680,11590,10743
1276,2018-07-31,11610,15,11620,11655,11600,5367
1273,2018-08-01,11710,100,11670,11730,11670,729
1272,2018-08-02,11580,130,11685,11685,11580,5623
1271,2018-08-03,11590,10,11570,11610,11545,3393
1270,2018-08-06,11555,35,11595,11635,11555,26767
1269,2018-08-07,11615,60,11590,11620,11545,18592
1265,2018-08-08,11645,30,11695,11695,11620,31228
1264,2018-08-09,11575,70,11645,11645,11575,5516
1263,2018-08-10,11540,35,11660,11660,11540,7044
1262,2018-08-13,11375,165,11405,11430,11300,11812
1261,2018-08-14,11345,30,11375,11375,11315,3941
1258,2018-08-16,11220,125,11275,11275,11120,429
1257,2018-08-17,11330,110,11265,11330,11215,756
1256,2018-08-20,11250,80,11250,11260,11215,324
1255,2018-08-21,11305,55,11320,11320,11230,8729
1254,2018-08-22,11285,20,11295,11300,11260,6522
1250,2018-08-23,11320,35,11385,11385,11110,2038
1249,2018-08-24,11325,5,11375,11375,11320,1286
1248,2018-08-27,11430,105,11325,11445,11325,2689
1247,2018-08-28,11520,90,11530,11530,11485,2027
1246,2018-08-29,11445,75,11500,11505,11445,1962
1243,2018-08-30,11475,30,11525,11525,11455,1213
1242,2018-08-31,11395,80,11440,11440,11325,3310
1241,2018-09-03,11225,170,11395,11395,11210,72707
1240,2018-09-04,11230,5,11280,11280,11210,1109
1239,2018-09-05,11140,90,11195,11195,11110,2039
1235,2018-09-06,10970,170,11045,11045,10970,2074
1234,2018-09-07,10965,5,10970,10985,10925,1128
1233,2018-09-10,10935,30,10975,10980,10910,7081
1232,2018-09-11,11025,90,11005,11040,10980,3077
1231,2018-09-12,10975,50,10950,11040,10950,39936
1228,2018-09-13,10995,20,10990,11045,10990,10394
1227,2018-09-14,11065,70,11085,11110,11050,7768
1226,2018-09-17,11075,10,11085,11095,11035,8507
1225,2018-09-18,11030,45,11200,11200,11015,3083
1224,2018-09-19,11115,85,11135,11190,11115,47342
1220,2018-09-20,11160,45,11090,11185,11090,3589
1219,2018-09-21,11285,125,11250,11345,11125,2132
1218,2018-09-27,11375,90,11380,11390,11340,1134
1217,2018-09-28,11400,25,11390,11435,11390,2599
1216,2018-10-01,11290,110,11400,11400,11265,1400
1213,2018-10-02,11265,25,11180,11330,11180,6003
1212,2018-10-04,11220,45,11200,11290,11200,44077
1211,2018-10-05,11170,50,11220,11220,11170,10384
1210,2018-10-08,11085,85,11150,11150,11075,1580
1209,2018-10-10,11040,45,11050,11050,10980,1265
1205,2018-10-11,10640,400,10865,10865,10590,43722
1204,2018-10-12,10735,95,10670,10735,10625,18856
1203,2018-10-15,10610,125,10900,10900,10585,1480
1202,2018-10-16,10695,85,10705,10715,10650,1231
1201,2018-10-17,10825,130,10835,10865,10800,20178
1198,2018-10-18,10735,90,10810,10810,10730,10728
1197,2018-10-19,10685,50,10705,10705,10590,617
1196,2018-10-22,10725,40,10700,10725,10630,318
1195,2018-10-23,10440,285,10635,10635,10440,3381
1194,2018-10-24,10445,5,10470,10545,10340,71557
1190,2018-10-25,10380,65,10440,10440,10000,4863
1189,2018-10-26,10285,95,10150,10395,10150,21676
1188,2018-10-29,10395,110,10430,10545,10350,3665
1187,2018-10-30,10490,95,10490,10515,10275,2227
1186,2018-10-31,10535,45,10485,10585,10485,51153
1183,2018-11-01,10615,80,10615,10660,10585,63473
1182,2018-11-02,10705,90,10665,10735,10625,3112
1181,2018-11-05,10650,55,10710,10710,10640,698
1180,2018-11-06,10665,15,10725,10725,10660,848
1179,2018-11-07,10715,50,10690,10765,10665,1376
1175,2018-11-08,10850,135,10810,10870,10810,912
1174,2018-11-09,10760,90,10790,10790,10680,2151
1173,2018-11-12,10770,10,10740,10805,10700,27909
1172,2018-11-13,10610,160,10645,10670,10570,1243
1171,2018-11-14,10665,55,10745,10745,10630,644
1168,2018-11-15,10680,15,10580,10680,10580,1865
1167,2018-11-16,10675,5,10630,10695,10630,850
1166,2018-11-19,10545,130,10685,10685,10535,164
1165,2018-11-20,10420,125,10545,10545,10410,1078
1164,2018-11-21,10390,30,10380,10390,10300,1603
1160,2018-11-22,10450,60,10505,10505,10420,4647
1159,2018-11-23,10360,90,10415,10415,10295,357
1158,2018-11-26,10475,115,10450,10475,10450,812
1157,2018-11-27,10560,85,10550,10565,10510,667
1156,2018-11-28,10530,30,10545,10585,10520,30442
1153,2018-11-29,10565,35,10530,10640,10530,1796
1152,2018-11-30,10540,25,10565,10565,10505,3581
1151,2018-12-03,10725,185,10570,10760,10570,1319
1150,2018-12-04,10590,135,10870,10870,10575,816
1149,2018-12-05,10480,110,10425,10490,10415,1364
1145,2018-12-06,10320,160,10485,10485,10260,2476
1144,2018-12-07,10270,50,10330,10330,10125,2490
1143,2018-12-10,10035,235,10190,10190,9995,1386
1142,2018-12-11,10045,10,10195,10200,10035,1474
1141,2018-12-12,10205,160,10250,10250,10140,113
1138,2018-12-13,10290,85,10205,10350,10205,1280
1137,2018-12-14,10215,75,10350,10365,10210,595
1136,2018-12-17,10235,20,10260,10285,10220,6242
1135,2018-12-18,10125,110,10145,10145,10075,1916
1134,2018-12-19,10155,30,10095,10155,10075,1282
1130,2018-12-20,9950,205,10220,10220,9920,2076
1129,2018-12-21,9910,40,10115,10115,9860,389
1128,2018-12-24,9895,15,9995,9995,9860,569
1127,2018-12-26,9610,285,9895,9895,9605,1983
1126,2018-12-27,9895,285,9915,10055,9895,960
1123,2018-12-28,9890,5,9915,9915,9825,3777
1122,2019-01-02,9885,5,9910,10120,9885,1484
1121,2019-01-03,9820,65,9980,9980,9820,1950
1120,2019-01-04,9890,70,9875,9890,9755,10822
1119,2019-01-07,10110,220,10120,10200,10105,925
1115,2019-01-08,10075,35,10105,10150,10075,1376
1114,2019-01-09,10180,105,10175,10210,10140,11853
1113,2019-01-10,10160,20,10225,10225,10140,473
1112,2019-01-11,10215,55,10235,10285,10205,63186
1111,2019-01-14,10115,100,10180,10180,10085,293
1108,2019-01-15,10235,120,10175,10235,10150,705
1107,2019-01-16,10250,15,10220,10255,10175,14157
1106,2019-01-17,10225,25,10250,10250,10190,4214
1105,2019-01-18,10295,70,10225,10295,10225,336
1104,2019-01-21,10360,65,10430,10445,10360,1037
1100,2019-01-22,10415,55,10385,10420,10365,6511
1099,2019-01-23,10290,125,10305,10345,10260,2304
1098,2019-01-24,10320,30,10305,10365,10285,162
1097,2019-01-25,10420,100,10350,10450,10115,766
1096,2019-01-28,10460,40,10500,10620,10430,120834
1093,2019-01-29,10425,35,10445,10445,10385,750
1092,2019-01-30,10500,75,10435,10500,10435,514
1091,2019-01-31,10555,55,10530,10575,10520,611
1090,2019-02-01,10485,70,10555,10555,10485,323
1089,2019-02-07,10630,145,10525,10665,10510,2125
1085,2019-02-08,10410,220,10500,10620,10340,9756
1084,2019-02-11,10475,65,10455,10490,10415,825
1083,2019-02-12,10530,55,10555,10570,10380,957
1082,2019-02-13,10625,95,10635,10635,10600,2076
1081,2019-02-14,10660,35,10650,10660,10600,423
1078,2019-02-15,10545,115,10520,10570,10505,223
1077,2019-02-18,10740,195,10780,10810,10695,2495
1076,2019-02-19,10740,0,10750,10795,10740,715
1075,2019-02-20,10745,5,10795,10795,10745,242
1074,2019-02-21,10815,70,10815,10865,10785,8751
1070,2019-02-22,10825,10,10855,10875,10810,513
1069,2019-02-25,10880,55,10815,10930,10815,2035
1068,2019-02-26,10840,40,10930,10940,10815,9951
